carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
HE12,2026-05-29T21:42:14,105,101,C,0.9619047619047619,0.03809523809523807,Low Risk,2026-05-29 21:43:52
HLM,2026-05-29T21:42:34,583,429,C,0.7358490566037735,0.26415094339622647,Low Risk,2026-05-29 21:43:52
RHM,2026-05-29T21:42:14,329,187,C,0.5683890577507599,0.4316109422492401,Low Risk,2026-05-29 21:43:52
BM29,2026-05-29T21:42:20,96,39,C,0.40625,0.59375,Low Risk,2026-05-29 21:43:52
Q81,2026-05-29T21:42:30,97,66,C,0.6804123711340206,0.31958762886597936,Low Risk,2026-05-29 21:43:52
C20,2026-05-29T21:42:22,176,128,C,0.7272727272727273,0.2727272727272727,Low Risk,2026-05-29 21:43:52
FR3M,2026-05-29T21:42:22,228,176,C,0.7719298245614035,0.22807017543859653,Low Risk,2026-05-29 21:43:52
ACE,2026-05-29T21:42:20,485,450,C,0.9278350515463918,0.07216494845360821,Low Risk,2026-05-29 21:43:52
C6,2026-05-29T21:42:14,332,163,C,0.49096385542168675,0.5090361445783133,Low Risk,2026-05-29 21:43:52
TG2,2026-05-29T21:42:34,273,110,C,0.40293040293040294,0.5970695970695971,Low Risk,2026-05-29 21:43:52
BP1,2026-05-29T21:42:33,577,323,C,0.5597920277296361,0.4402079722703639,Low Risk,2026-05-29 21:43:52
TG1,2026-05-29T21:42:22,133,72,C,0.5413533834586466,0.4586466165413534,Low Risk,2026-05-29 21:43:52
TGM2,2026-05-29T21:42:34,189,118,C,0.6243386243386243,0.3756613756613757,Low Risk,2026-05-29 21:43:52
TE14,2026-05-29T21:42:31,105,52,C,0.49523809523809526,0.5047619047619047,Low Risk,2026-05-29 21:43:52
BM3,2026-05-29T21:42:32,5,0,C,0.0,1.0,High Risk,2026-05-29 21:43:52
W93,2026-05-29T21:40:02,375,233,C,0.6213333333333333,0.3786666666666667,Low Risk,2026-05-29 21:43:52
HG44,2026-05-29T21:41:49,155,12,C,0.07741935483870968,0.9225806451612903,High Risk,2026-05-29 21:43:52
HG64,2026-05-29T21:41:40,82,18,C,0.21951219512195122,0.7804878048780488,Medium Risk,2026-05-29 21:43:52
PM27,2026-05-29T21:38:28,326,168,C,0.5153374233128835,0.48466257668711654,Low Risk,2026-05-29 21:43:52
PM28,2026-05-29T21:40:17,309,121,C,0.39158576051779936,0.6084142394822006,Low Risk,2026-05-29 21:43:52
TM36,2026-05-29T21:41:39,225,104,C,0.4622222222222222,0.5377777777777778,Low Risk,2026-05-29 21:43:52
TM37,2026-05-29T21:39:46,244,108,C,0.4426229508196721,0.5573770491803278,Low Risk,2026-05-29 21:43:52
T50,2026-05-29T21:38:43,350,153,C,0.43714285714285717,0.5628571428571428,Low Risk,2026-05-29 21:43:52
T51,2026-05-29T21:41:33,346,90,C,0.26011560693641617,0.7398843930635839,Medium Risk,2026-05-29 21:43:52
TM43,2026-05-29T21:41:39,247,195,C,0.7894736842105263,0.21052631578947367,Low Risk,2026-05-29 21:43:52
T15,2026-05-29T21:41:39,30,16,C,0.5333333333333333,0.4666666666666667,Low Risk,2026-05-29 21:43:52
T16,2026-05-29T21:41:48,109,43,C,0.3944954128440367,0.6055045871559632,Low Risk,2026-05-29 21:43:52
T17,2026-05-29T21:41:41,228,105,C,0.4605263157894737,0.5394736842105263,Low Risk,2026-05-29 21:43:52
T18,2026-05-29T21:41:44,81,39,C,0.48148148148148145,0.5185185185185186,Low Risk,2026-05-29 21:43:52
B9,2026-05-29T21:41:39,213,139,C,0.6525821596244131,0.3474178403755869,Low Risk,2026-05-29 21:43:52
B10,2026-05-29T21:42:06,516,257,C,0.49806201550387597,0.501937984496124,Low Risk,2026-05-29 21:43:52
W92,2026-05-29T21:40:17,280,115,C,0.4107142857142857,0.5892857142857143,Low Risk,2026-05-29 21:43:52
