carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
PM28,2026-05-24T12:38:57,309,135,C,0.4368932038834951,0.5631067961165048,Low Risk,2026-05-24 12:41:16
TM36,2026-05-24T12:35:58,225,137,C,0.6088888888888889,0.3911111111111111,Low Risk,2026-05-24 12:41:16
TM37,2026-05-24T12:35:54,244,137,C,0.5614754098360656,0.4385245901639344,Low Risk,2026-05-24 12:41:16
T50,2026-05-24T12:38:55,350,153,C,0.43714285714285717,0.5628571428571428,Low Risk,2026-05-24 12:41:16
T51,2026-05-24T12:38:28,346,110,C,0.3179190751445087,0.6820809248554913,Low Risk,2026-05-24 12:41:16
TM43,2026-05-24T12:36:56,247,116,C,0.46963562753036436,0.5303643724696356,Low Risk,2026-05-24 12:41:16
T15,2026-05-24T12:36:56,30,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
T16,2026-05-24T12:31:49,109,49,C,0.44954128440366975,0.5504587155963303,Low Risk,2026-05-24 12:41:16
T17,2026-05-24T12:38:59,228,26,C,0.11403508771929824,0.8859649122807017,Medium Risk,2026-05-24 12:41:16
T18,2026-05-24T12:37:50,81,1,C,0.012345679012345678,0.9876543209876543,High Risk,2026-05-24 12:41:16
B9,2026-05-24T12:39:44,213,79,C,0.37089201877934275,0.6291079812206573,Low Risk,2026-05-24 12:41:16
B10,2026-05-24T12:40:00,516,159,C,0.3081395348837209,0.6918604651162791,Low Risk,2026-05-24 12:41:16
W92,2026-05-24T12:37:25,280,149,C,0.5321428571428571,0.46785714285714286,Low Risk,2026-05-24 12:41:16
WCB,2026-05-24T12:27:58,143,11,C,0.07692307692307693,0.9230769230769231,High Risk,2026-05-24 12:41:16
ACB,2026-05-24T12:38:48,91,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
CY,2026-05-24T12:38:48,36,2,C,0.05555555555555555,0.9444444444444444,High Risk,2026-05-24 12:41:16
AM46,2026-05-24T12:34:51,403,152,C,0.3771712158808933,0.6228287841191067,Low Risk,2026-05-24 12:41:16
A12,2026-05-24T12:40:14,194,101,C,0.520618556701031,0.47938144329896903,Low Risk,2026-05-24 12:41:16
BE45,2026-05-24T12:40:33,363,158,C,0.43526170798898073,0.5647382920110193,Low Risk,2026-05-24 12:41:16
BE39,2026-05-24T12:40:14,705,308,C,0.4368794326241135,0.5631205673758866,Low Risk,2026-05-24 12:41:16
W74,2026-05-24T12:37:27,365,229,C,0.6273972602739726,0.3726027397260274,Low Risk,2026-05-24 12:41:16
Y79M,2026-05-24T12:38:56,453,264,C,0.5827814569536424,0.41721854304635764,Low Risk,2026-05-24 12:41:16
CR29,2026-05-24T12:38:49,72,5,C,0.06944444444444445,0.9305555555555556,High Risk,2026-05-24 12:41:16
KLM,2026-05-24T12:38:49,348,186,C,0.5344827586206896,0.4655172413793104,Low Risk,2026-05-24 12:41:16
SE34,2026-05-24T12:40:21,270,141,C,0.5222222222222223,0.47777777777777775,Low Risk,2026-05-24 12:41:16
KB7,2026-05-24T12:35:15,65,63,C,0.9692307692307692,0.03076923076923077,Low Risk,2026-05-24 12:41:16
SE31,2026-05-24T12:40:17,187,70,C,0.37433155080213903,0.625668449197861,Low Risk,2026-05-24 12:41:16
J56,2026-05-24T12:38:39,15,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
J57,2026-05-24T12:38:16,363,72,C,0.19834710743801653,0.8016528925619835,Medium Risk,2026-05-24 12:41:16
J57L,2026-05-24T12:38:42,13,4,C,0.3076923076923077,0.6923076923076923,Low Risk,2026-05-24 12:41:16
J33,2026-05-24T12:38:24,136,69,C,0.5073529411764706,0.49264705882352944,Low Risk,2026-05-24 12:41:16
J34,2026-05-24T12:38:12,105,39,C,0.37142857142857144,0.6285714285714286,Low Risk,2026-05-24 12:41:16
BL8,2026-05-24T12:38:59,657,97,C,0.1476407914764079,0.852359208523592,Medium Risk,2026-05-24 12:41:16
J36,2026-05-24T12:38:59,491,228,C,0.46435845213849286,0.5356415478615071,Low Risk,2026-05-24 12:41:16
J54,2026-05-24T12:38:55,184,5,C,0.02717391304347826,0.9728260869565217,High Risk,2026-05-24 12:41:16
J55,2026-05-24T12:38:56,132,42,C,0.3181818181818182,0.6818181818181819,Low Risk,2026-05-24 12:41:16
J43,2026-05-24T12:38:02,190,76,C,0.4,0.6,Low Risk,2026-05-24 12:41:16
J46,2026-05-24T12:38:41,63,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
KB1,2026-05-24T12:37:20,239,238,C,0.99581589958159,0.004184100418409997,Low Risk,2026-05-24 12:41:16
GBM,2026-05-24T12:37:20,677,676,C,0.9985228951255539,0.001477104874446078,Low Risk,2026-05-24 12:41:16
SE14,2026-05-24T12:40:09,187,74,C,0.39572192513368987,0.6042780748663101,Low Risk,2026-05-24 12:41:16
SE50,2026-05-24T12:40:10,591,412,C,0.6971235194585449,0.3028764805414551,Low Risk,2026-05-24 12:41:16
J40,2026-05-24T12:39:00,206,52,C,0.2524271844660194,0.7475728155339806,Medium Risk,2026-05-24 12:41:16
JM1,2026-05-24T12:39:08,268,199,C,0.7425373134328358,0.2574626865671642,Low Risk,2026-05-24 12:41:16
J32,2026-05-24T12:39:08,199,110,C,0.5527638190954773,0.44723618090452266,Low Risk,2026-05-24 12:41:16
A11,2026-05-24T12:39:32,410,160,C,0.3902439024390244,0.6097560975609756,Low Risk,2026-05-24 12:41:16
TR1,2026-05-24T12:28:53,361,150,C,0.4155124653739612,0.5844875346260388,Low Risk,2026-05-24 12:41:16
JBM,2026-05-24T12:39:26,328,240,C,0.7317073170731707,0.2682926829268293,Low Risk,2026-05-24 12:41:16
TE2,2026-05-24T12:39:26,213,142,C,0.6666666666666666,0.33333333333333337,Low Risk,2026-05-24 12:41:16
CR31,2026-05-24T12:39:57,87,11,C,0.12643678160919541,0.8735632183908046,Medium Risk,2026-05-24 12:41:16
J1,2026-05-24T12:39:38,368,213,C,0.5788043478260869,0.4211956521739131,Low Risk,2026-05-24 12:41:16
J2,2026-05-24T12:39:36,200,101,C,0.505,0.495,Low Risk,2026-05-24 12:41:16
J3,2026-05-24T12:38:36,308,184,C,0.5974025974025974,0.4025974025974026,Low Risk,2026-05-24 12:41:16
T37,2026-05-24T12:37:59,1163,597,C,0.5133276010318143,0.4866723989681857,Low Risk,2026-05-24 12:41:16
KB3,2026-05-24T12:39:12,149,14,C,0.09395973154362416,0.9060402684563759,High Risk,2026-05-24 12:41:16
KBM,2026-05-24T12:39:04,239,146,C,0.6108786610878661,0.38912133891213385,Low Risk,2026-05-24 12:41:16
J4,2026-05-24T12:39:15,172,80,C,0.46511627906976744,0.5348837209302326,Low Risk,2026-05-24 12:41:16
TGM1,2026-05-24T12:39:24,388,245,C,0.6314432989690721,0.36855670103092786,Low Risk,2026-05-24 12:41:16
TG3,2026-05-24T12:40:19,208,125,C,0.6009615384615384,0.39903846153846156,Low Risk,2026-05-24 12:41:16
TG6,2026-05-24T12:40:19,176,99,C,0.5625,0.4375,Low Risk,2026-05-24 12:41:16
TG7,2026-05-24T12:40:19,362,135,C,0.3729281767955801,0.6270718232044199,Low Risk,2026-05-24 12:41:16
CR30,2026-05-24T12:39:32,54,11,C,0.2037037037037037,0.7962962962962963,Medium Risk,2026-05-24 12:41:16
RCM,2026-05-24T12:39:32,151,33,C,0.2185430463576159,0.7814569536423841,Medium Risk,2026-05-24 12:41:16
EPM,2026-05-24T12:39:23,286,114,C,0.3986013986013986,0.6013986013986015,Low Risk,2026-05-24 12:41:16
TGM3,2026-05-24T12:40:07,553,317,C,0.5732368896925859,0.4267631103074141,Low Risk,2026-05-24 12:41:16
KB14,2026-05-24T12:39:32,58,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
J41,2026-05-24T12:38:59,361,199,C,0.5512465373961218,0.44875346260387816,Low Risk,2026-05-24 12:41:16
JBM2,2026-05-24T12:39:26,144,59,C,0.4097222222222222,0.5902777777777778,Low Risk,2026-05-24 12:41:16
J39,2026-05-24T12:38:51,283,123,C,0.43462897526501765,0.5653710247349824,Low Risk,2026-05-24 12:41:16
J52,2026-05-24T12:38:52,626,239,C,0.3817891373801917,0.6182108626198083,Low Risk,2026-05-24 12:41:16
J51,2026-05-24T12:38:10,494,271,C,0.548582995951417,0.451417004048583,Low Risk,2026-05-24 12:41:16
J53,2026-05-24T12:37:35,212,108,C,0.5094339622641509,0.49056603773584906,Low Risk,2026-05-24 12:41:16
T19,2026-05-24T12:38:55,881,453,C,0.5141884222474461,0.4858115777525539,Low Risk,2026-05-24 12:41:16
J49,2026-05-24T12:38:54,482,226,C,0.46887966804979253,0.5311203319502075,Low Risk,2026-05-24 12:41:16
J27,2026-05-24T12:38:54,217,38,C,0.17511520737327188,0.8248847926267281,Medium Risk,2026-05-24 12:41:16
TB14,2026-05-24T12:39:26,43,19,C,0.4418604651162791,0.5581395348837209,Low Risk,2026-05-24 12:41:16
U19,2026-05-24T12:39:55,501,61,C,0.1217564870259481,0.8782435129740519,Medium Risk,2026-05-24 12:41:16
U6,2026-05-24T12:39:36,95,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
U45,2026-05-24T12:39:55,159,91,C,0.5723270440251572,0.4276729559748428,Low Risk,2026-05-24 12:41:16
BBM7,2026-05-24T12:39:34,175,107,C,0.6114285714285714,0.38857142857142857,Low Risk,2026-05-24 12:41:16
BE12,2026-05-24T12:40:14,459,176,C,0.38344226579520696,0.616557734204793,Low Risk,2026-05-24 12:41:16
HG41,2026-05-24T12:39:59,461,242,C,0.5249457700650759,0.4750542299349241,Low Risk,2026-05-24 12:41:16
HG43,2026-05-24T12:38:17,487,188,C,0.3860369609856263,0.6139630390143738,Low Risk,2026-05-24 12:41:16
MN1,2026-05-24T12:39:36,257,139,C,0.5408560311284046,0.45914396887159536,Low Risk,2026-05-24 12:41:16
MNRM,2026-05-24T12:37:52,350,232,C,0.6628571428571428,0.3371428571428572,Low Risk,2026-05-24 12:41:16
MN2,2026-05-24T12:39:24,303,115,C,0.3795379537953795,0.6204620462046204,Low Risk,2026-05-24 12:41:16
C7,2026-05-24T12:40:10,30,12,C,0.4,0.6,Low Risk,2026-05-24 12:41:16
C17,2026-05-24T12:38:30,46,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
C20M,2026-05-24T12:39:43,550,375,C,0.6818181818181818,0.31818181818181823,Low Risk,2026-05-24 12:41:16
T41,2026-05-24T12:39:42,202,2,C,0.009900990099009901,0.9900990099009901,High Risk,2026-05-24 12:41:16
T42,2026-05-24T12:39:27,86,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
TM42,2026-05-24T12:39:27,261,120,C,0.45977011494252873,0.5402298850574713,Low Risk,2026-05-24 12:41:16
J48,2026-05-24T12:38:54,744,379,C,0.5094086021505376,0.4905913978494624,Low Risk,2026-05-24 12:41:16
BH1,2026-05-24T12:39:07,57,35,C,0.6140350877192983,0.38596491228070173,Low Risk,2026-05-24 12:41:16
BH2,2026-05-24T12:39:14,45,19,C,0.4222222222222222,0.5777777777777777,Low Risk,2026-05-24 12:41:16
BKE7,2026-05-24T12:38:02,171,18,C,0.10526315789473684,0.8947368421052632,Medium Risk,2026-05-24 12:41:16
BR5,2026-05-24T12:38:54,152,45,C,0.29605263157894735,0.7039473684210527,Medium Risk,2026-05-24 12:41:16
BRM3,2026-05-24T12:37:11,406,239,C,0.5886699507389163,0.41133004926108374,Low Risk,2026-05-24 12:41:16
BRM4,2026-05-24T12:39:36,176,63,C,0.35795454545454547,0.6420454545454546,Low Risk,2026-05-24 12:41:16
M16,2026-05-24T12:38:27,128,38,C,0.296875,0.703125,Medium Risk,2026-05-24 12:41:16
M20,2026-05-24T12:37:12,30,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
M35,2026-05-24T12:38:30,73,27,C,0.3698630136986301,0.6301369863013699,Low Risk,2026-05-24 12:41:16
M36,2026-05-24T12:38:15,16,1,C,0.0625,0.9375,High Risk,2026-05-24 12:41:16
M37,2026-05-24T12:38:54,34,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
M38,2026-05-24T12:40:29,100,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
MM3,2026-05-24T12:38:49,269,177,C,0.6579925650557621,0.3420074349442379,Low Risk,2026-05-24 12:41:16
MP12,2026-05-24T12:39:51,220,55,C,0.25,0.75,Medium Risk,2026-05-24 12:41:16
MP13,2026-05-24T12:39:51,396,172,C,0.43434343434343436,0.5656565656565656,Low Risk,2026-05-24 12:41:16
MP1M,2026-05-24T12:39:52,522,245,C,0.46934865900383144,0.5306513409961686,Low Risk,2026-05-24 12:41:16
PP1,2026-05-24T12:38:51,300,129,C,0.43,0.5700000000000001,Low Risk,2026-05-24 12:41:16
PP2,2026-05-24T12:38:46,149,29,C,0.19463087248322147,0.8053691275167785,Medium Risk,2026-05-24 12:41:16
PP3,2026-05-24T12:38:57,344,63,C,0.18313953488372092,0.8168604651162791,Medium Risk,2026-05-24 12:41:16
PP4,2026-05-24T12:37:52,167,59,C,0.3532934131736527,0.6467065868263473,Low Risk,2026-05-24 12:41:16
PP5,2026-05-24T12:38:59,346,139,C,0.40173410404624277,0.5982658959537572,Low Risk,2026-05-24 12:41:16
TP10,2026-05-24T12:27:50,113,30,C,0.26548672566371684,0.7345132743362832,Medium Risk,2026-05-24 12:41:16
TP14,2026-05-24T12:24:54,51,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
TP16,2026-05-24T12:31:58,667,296,C,0.44377811094452774,0.5562218890554722,Low Risk,2026-05-24 12:41:16
TP17,2026-05-24T12:24:50,119,5,C,0.04201680672268908,0.957983193277311,High Risk,2026-05-24 12:41:16
TP18,2026-05-24T12:24:55,266,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
TP2,2026-05-24T12:39:37,77,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
TPMG,2026-05-24T12:39:54,116,40,C,0.3448275862068966,0.6551724137931034,Low Risk,2026-05-24 12:41:16
TP36,2026-05-24T12:25:46,250,89,C,0.356,0.644,Low Risk,2026-05-24 12:41:16
TPM4,2026-05-24T12:39:37,343,187,C,0.5451895043731778,0.4548104956268222,Low Risk,2026-05-24 12:41:16
TPM5,2026-05-24T12:39:37,342,231,C,0.6754385964912281,0.32456140350877194,Low Risk,2026-05-24 12:41:16
TPM6,2026-05-24T12:25:46,358,221,C,0.61731843575419,0.38268156424581,Low Risk,2026-05-24 12:41:16
TP27,2026-05-24T12:39:54,233,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
TPMN,2026-05-24T12:39:19,815,564,C,0.6920245398773006,0.3079754601226994,Low Risk,2026-05-24 12:41:16
TPMP,2026-05-24T12:39:26,808,448,C,0.5544554455445545,0.4455445544554455,Low Risk,2026-05-24 12:41:16
WDB1,2026-05-24T12:39:23,75,34,C,0.4533333333333333,0.5466666666666666,Low Risk,2026-05-24 12:41:16
Y23,2026-05-24T12:40:28,823,432,C,0.5249088699878494,0.47509113001215064,Low Risk,2026-05-24 12:41:16
Y24,2026-05-24T12:40:28,181,88,C,0.4861878453038674,0.5138121546961326,Low Risk,2026-05-24 12:41:16
Y56,2026-05-24T12:40:20,45,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
BBM1,2026-05-24T12:39:21,406,288,C,0.7093596059113301,0.29064039408866993,Low Risk,2026-05-24 12:41:16
BBM8,2026-05-24T12:37:46,329,163,C,0.49544072948328266,0.5045592705167173,Low Risk,2026-05-24 12:41:16
BJ10,2026-05-24T12:38:58,269,104,C,0.38661710037174724,0.6133828996282528,Low Risk,2026-05-24 12:41:16
BJ11,2026-05-24T12:38:38,100,34,C,0.34,0.6599999999999999,Low Risk,2026-05-24 12:41:16
BJ12,2026-05-24T12:38:21,682,394,C,0.5777126099706745,0.42228739002932547,Low Risk,2026-05-24 12:41:16
BJ17,2026-05-24T12:38:52,151,97,C,0.6423841059602649,0.35761589403973515,Low Risk,2026-05-24 12:41:16
BJ18,2026-05-24T12:38:52,289,157,C,0.5432525951557093,0.45674740484429066,Low Risk,2026-05-24 12:41:16
BJ28,2026-05-24T12:38:40,669,446,C,0.6666666666666666,0.33333333333333337,Low Risk,2026-05-24 12:41:16
BJ3,2026-05-24T12:38:57,1054,430,C,0.4079696394686907,0.5920303605313093,Low Risk,2026-05-24 12:41:16
BJ33,2026-05-24T12:38:58,356,283,C,0.7949438202247191,0.2050561797752809,Low Risk,2026-05-24 12:41:16
BJ42,2026-05-24T12:39:51,450,192,C,0.4266666666666667,0.5733333333333333,Low Risk,2026-05-24 12:41:16
BJ45,2026-05-24T12:38:22,232,153,C,0.6594827586206896,0.3405172413793104,Low Risk,2026-05-24 12:41:16
SK44,2026-05-24T12:27:48,418,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
U48,2026-05-24T12:25:26,98,73,C,0.7448979591836735,0.2551020408163265,Low Risk,2026-05-24 12:41:16
U5,2026-05-24T12:39:08,101,67,C,0.6633663366336634,0.3366336633663366,Low Risk,2026-05-24 12:41:16
JM14,2026-05-24T12:28:09,493,341,C,0.691683569979716,0.30831643002028397,Low Risk,2026-05-24 12:41:16
JM12,2026-05-24T12:26:00,468,336,C,0.717948717948718,0.28205128205128205,Low Risk,2026-05-24 12:41:16
W39,2026-05-24T12:39:32,210,50,C,0.23809523809523808,0.7619047619047619,Medium Risk,2026-05-24 12:41:16
PL67,2026-05-24T12:40:18,735,486,C,0.6612244897959184,0.3387755102040816,Low Risk,2026-05-24 12:41:16
SK40,2026-05-24T12:27:48,514,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
U9,2026-05-24T12:27:54,398,142,C,0.35678391959798994,0.6432160804020101,Low Risk,2026-05-24 12:41:16
U26,2026-05-24T12:26:59,601,239,C,0.39767054908485855,0.6023294509151415,Low Risk,2026-05-24 12:41:16
U25,2026-05-24T12:26:58,567,220,C,0.3880070546737213,0.6119929453262787,Low Risk,2026-05-24 12:41:16
U24T,2026-05-24T12:23:37,46,3,C,0.06521739130434782,0.9347826086956522,High Risk,2026-05-24 12:41:16
U24,2026-05-24T12:39:29,364,116,C,0.31868131868131866,0.6813186813186813,Low Risk,2026-05-24 12:41:16
U23,2026-05-24T12:26:34,654,316,C,0.4831804281345566,0.5168195718654434,Low Risk,2026-05-24 12:41:16
U22,2026-05-24T12:26:55,460,218,C,0.47391304347826085,0.5260869565217392,Low Risk,2026-05-24 12:41:16
U21,2026-05-24T12:26:59,286,155,C,0.541958041958042,0.458041958041958,Low Risk,2026-05-24 12:41:16
U2,2026-05-24T12:26:46,987,483,C,0.48936170212765956,0.5106382978723405,Low Risk,2026-05-24 12:41:16
J45,2026-05-24T12:38:53,370,186,C,0.5027027027027027,0.4972972972972973,Low Risk,2026-05-24 12:41:16
TM25,2026-05-24T12:35:50,125,37,C,0.296,0.704,Medium Risk,2026-05-24 12:41:16
TM26,2026-05-24T12:35:50,124,69,C,0.5564516129032258,0.44354838709677424,Low Risk,2026-05-24 12:41:16
TM27,2026-05-24T12:35:50,239,196,C,0.8200836820083682,0.17991631799163177,Low Risk,2026-05-24 12:41:16
J37,2026-05-24T12:38:55,250,104,C,0.416,0.5840000000000001,Low Risk,2026-05-24 12:41:16
BM1,2026-05-24T12:40:10,60,3,C,0.05,0.95,High Risk,2026-05-24 12:41:16
BM2,2026-05-24T12:40:10,53,8,C,0.1509433962264151,0.8490566037735849,Medium Risk,2026-05-24 12:41:16
BM26,2026-05-24T12:40:09,460,374,C,0.8130434782608695,0.18695652173913047,Low Risk,2026-05-24 12:41:16
BWM,2026-05-24T12:40:09,220,124,C,0.5636363636363636,0.4363636363636364,Low Risk,2026-05-24 12:41:16
TBMT,2026-05-24T12:25:23,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-24 12:41:16
TPM,2026-05-24T12:40:27,384,66,C,0.171875,0.828125,Medium Risk,2026-05-24 12:41:16
U29,2026-05-24T12:26:01,338,193,C,0.5710059171597633,0.42899408284023666,Low Risk,2026-05-24 12:41:16
U27,2026-05-24T12:26:01,11,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
U18,2026-05-24T12:32:01,312,79,C,0.2532051282051282,0.7467948717948718,Medium Risk,2026-05-24 12:41:16
U30,2026-05-24T12:34:12,127,76,C,0.5984251968503937,0.40157480314960625,Low Risk,2026-05-24 12:41:16
TE25,2026-05-24T12:40:33,298,87,C,0.29194630872483224,0.7080536912751678,Medium Risk,2026-05-24 12:41:16
TE3,2026-05-24T12:39:26,19,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
TE4,2026-05-24T12:39:26,30,14,C,0.4666666666666667,0.5333333333333333,Low Risk,2026-05-24 12:41:16
U28,2026-05-24T12:31:53,15,9,C,0.6,0.4,Low Risk,2026-05-24 12:41:16
A15,2026-05-24T12:39:32,59,3,C,0.05084745762711865,0.9491525423728814,High Risk,2026-05-24 12:41:16
BM28,2026-05-24T12:26:33,51,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
BM30,2026-05-24T12:26:27,41,4,C,0.0975609756097561,0.9024390243902439,High Risk,2026-05-24 12:41:16
BTM,2026-05-24T12:26:28,284,284,C,1.0,0.0,Low Risk,2026-05-24 12:41:16
BTM2,2026-05-24T12:28:33,496,492,C,0.9919354838709677,0.008064516129032251,Low Risk,2026-05-24 12:41:16
SAM2,2026-05-24T12:32:20,334,234,C,0.7005988023952096,0.29940119760479045,Low Risk,2026-05-24 12:41:16
TBM2,2026-05-24T12:33:12,243,232,C,0.9547325102880658,0.04526748971193417,Low Risk,2026-05-24 12:41:16
TJ34,2026-05-24T12:26:05,350,245,C,0.7,0.30000000000000004,Low Risk,2026-05-24 12:41:16
U31,2026-05-24T12:31:56,215,76,C,0.35348837209302325,0.6465116279069767,Low Risk,2026-05-24 12:41:16
BL13,2026-05-24T12:32:09,413,232,C,0.5617433414043583,0.43825665859564167,Low Risk,2026-05-24 12:41:16
HG10,2026-05-24T12:39:54,248,45,C,0.1814516129032258,0.8185483870967742,Medium Risk,2026-05-24 12:41:16
JS6L,2026-05-24T12:40:08,5,3,C,0.6,0.4,Low Risk,2026-05-24 12:41:16
BJ65,2026-05-24T12:26:05,224,107,C,0.47767857142857145,0.5223214285714286,Low Risk,2026-05-24 12:41:16
CK19,2026-05-24T12:28:16,70,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
CK4,2026-05-24T12:26:01,10,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
CK42,2026-05-24T12:26:02,453,219,C,0.48344370860927155,0.5165562913907285,Low Risk,2026-05-24 12:41:16
CK7,2026-05-24T12:26:06,298,203,C,0.6812080536912751,0.31879194630872487,Low Risk,2026-05-24 12:41:16
TW1,2026-05-24T12:31:13,108,40,C,0.37037037037037035,0.6296296296296297,Low Risk,2026-05-24 12:41:16
TW2,2026-05-24T12:31:56,355,144,C,0.4056338028169014,0.5943661971830986,Low Risk,2026-05-24 12:41:16
TW3,2026-05-24T12:25:00,338,145,C,0.4289940828402367,0.5710059171597632,Low Risk,2026-05-24 12:41:16
SK49,2026-05-24T12:28:40,483,444,C,0.9192546583850931,0.08074534161490687,Low Risk,2026-05-24 12:41:16
B16,2026-05-24T12:35:58,364,363,C,0.9972527472527473,0.0027472527472527375,Low Risk,2026-05-24 12:41:16
B17,2026-05-24T12:36:22,385,383,C,0.9948051948051948,0.0051948051948051965,Low Risk,2026-05-24 12:41:16
B20,2026-05-24T12:39:52,385,156,C,0.4051948051948052,0.5948051948051948,Low Risk,2026-05-24 12:41:16
B42,2026-05-24T12:39:30,123,45,C,0.36585365853658536,0.6341463414634146,Low Risk,2026-05-24 12:41:16
B45,2026-05-24T12:39:16,67,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
B6,2026-05-24T12:39:45,516,240,C,0.46511627906976744,0.5348837209302326,Low Risk,2026-05-24 12:41:16
B63,2026-05-24T12:39:01,99,3,C,0.030303030303030304,0.9696969696969697,High Risk,2026-05-24 12:41:16
B65,2026-05-24T12:39:58,743,331,C,0.44549125168236875,0.5545087483176312,Low Risk,2026-05-24 12:41:16
B7,2026-05-24T12:39:32,86,0,C,0.0,1.0,High Risk,2026-05-24 12:41:16
B70,2026-05-24T12:39:41,41,24,C,0.5853658536585366,0.41463414634146345,Low Risk,2026-05-24 12:41:16
B71,2026-05-24T12:36:53,249,248,C,0.9959839357429718,0.004016064257028162,Low Risk,2026-05-24 12:41:16
B7A,2026-05-24T12:39:06,129,22,C,0.17054263565891473,0.8294573643410853,Medium Risk,2026-05-24 12:41:16
B8,2026-05-24T12:39:41,113,26,C,0.23008849557522124,0.7699115044247787,Medium Risk,2026-05-24 12:41:16
B80,2026-05-24T12:39:43,250,177,C,0.708,0.29200000000000004,Low Risk,2026-05-24 12:41:16
B84,2026-05-24T12:39:17,555,429,C,0.772972972972973,0.22702702702702704,Low Risk,2026-05-24 12:41:16
S112,2026-05-24T12:37:24,242,241,C,0.9958677685950413,0.004132231404958664,Low Risk,2026-05-24 12:41:16
CC5,2026-05-24T12:39:16,104,48,C,0.46153846153846156,0.5384615384615384,Low Risk,2026-05-24 12:41:16
CC6,2026-05-24T12:36:53,41,40,C,0.975609756097561,0.024390243902439046,Low Risk,2026-05-24 12:41:16
B30,2026-05-24T12:39:56,353,168,C,0.47592067988668557,0.5240793201133145,Low Risk,2026-05-24 12:41:16
B31,2026-05-24T12:39:42,415,219,C,0.5277108433734939,0.47228915662650606,Low Risk,2026-05-24 12:41:16
