carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
HE12,2026-05-30T15:22:24,105,101,C,0.9619047619047619,0.03809523809523807,Low Risk,2026-05-30 15:24:26
HLM,2026-05-30T15:23:23,583,285,C,0.4888507718696398,0.5111492281303602,Low Risk,2026-05-30 15:24:26
RHM,2026-05-30T15:22:24,329,170,C,0.5167173252279635,0.48328267477203646,Low Risk,2026-05-30 15:24:26
BM29,2026-05-30T15:23:22,96,0,C,0.0,1.0,High Risk,2026-05-30 15:24:26
Q81,2026-05-30T15:23:17,97,35,C,0.36082474226804123,0.6391752577319587,Low Risk,2026-05-30 15:24:26
C20,2026-05-30T15:22:59,176,20,C,0.11363636363636363,0.8863636363636364,Medium Risk,2026-05-30 15:24:26
FR3M,2026-05-30T15:23:10,228,158,C,0.6929824561403509,0.3070175438596491,Low Risk,2026-05-30 15:24:26
ACE,2026-05-30T15:22:22,485,432,C,0.8907216494845361,0.10927835051546386,Low Risk,2026-05-30 15:24:26
C6,2026-05-30T15:23:12,332,113,C,0.34036144578313254,0.6596385542168675,Low Risk,2026-05-30 15:24:26
TG2,2026-05-30T15:23:13,273,135,C,0.4945054945054945,0.5054945054945055,Low Risk,2026-05-30 15:24:26
BP1,2026-05-30T15:23:07,577,342,C,0.5927209705372617,0.4072790294627383,Low Risk,2026-05-30 15:24:26
TG1,2026-05-30T15:23:10,133,97,C,0.7293233082706767,0.2706766917293233,Low Risk,2026-05-30 15:24:26
TGM2,2026-05-30T15:23:13,189,138,C,0.7301587301587301,0.2698412698412699,Low Risk,2026-05-30 15:24:26
TE14,2026-05-30T15:23:06,105,50,C,0.47619047619047616,0.5238095238095238,Low Risk,2026-05-30 15:24:26
BM3,2026-05-30T15:23:07,5,0,C,0.0,1.0,High Risk,2026-05-30 15:24:26
W93,2026-05-30T15:20:09,375,282,C,0.752,0.248,Low Risk,2026-05-30 15:24:26
HG44,2026-05-30T15:21:55,155,0,C,0.0,1.0,High Risk,2026-05-30 15:24:26
HG64,2026-05-30T15:21:49,82,12,C,0.14634146341463414,0.8536585365853658,Medium Risk,2026-05-30 15:24:26
PM27,2026-05-30T15:20:13,326,194,C,0.5950920245398773,0.4049079754601227,Low Risk,2026-05-30 15:24:26
PM28,2026-05-30T15:19:56,309,164,C,0.5307443365695793,0.4692556634304207,Low Risk,2026-05-30 15:24:26
TM36,2026-05-30T15:21:57,225,120,C,0.5333333333333333,0.4666666666666667,Low Risk,2026-05-30 15:24:26
TM37,2026-05-30T15:19:34,244,128,C,0.5245901639344263,0.47540983606557374,Low Risk,2026-05-30 15:24:26
T50,2026-05-30T15:21:35,350,177,C,0.5057142857142857,0.49428571428571433,Low Risk,2026-05-30 15:24:26
T51,2026-05-30T15:21:49,346,145,C,0.4190751445086705,0.5809248554913296,Low Risk,2026-05-30 15:24:26
TM43,2026-05-30T15:21:45,247,163,C,0.659919028340081,0.340080971659919,Low Risk,2026-05-30 15:24:26
T15,2026-05-30T15:21:45,30,3,C,0.1,0.9,Medium Risk,2026-05-30 15:24:26
T16,2026-05-30T15:21:57,109,52,C,0.47706422018348627,0.5229357798165137,Low Risk,2026-05-30 15:24:26
T17,2026-05-30T15:21:46,228,79,C,0.34649122807017546,0.6535087719298245,Low Risk,2026-05-30 15:24:26
T18,2026-05-30T15:21:56,81,0,C,0.0,1.0,High Risk,2026-05-30 15:24:26
B9,2026-05-30T15:22:06,213,150,C,0.704225352112676,0.295774647887324,Low Risk,2026-05-30 15:24:26
B10,2026-05-30T15:23:04,516,293,C,0.5678294573643411,0.4321705426356589,Low Risk,2026-05-30 15:24:26
W92,2026-05-30T15:20:09,280,143,C,0.5107142857142857,0.4892857142857143,Low Risk,2026-05-30 15:24:26
WCB,2026-05-30T15:17:46,143,17,C,0.11888111888111888,0.8811188811188811,Medium Risk,2026-05-30 15:24:26
