carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
TG3,2026-05-28T16:13:58,208,142,C,0.6826923076923077,0.3173076923076923,Low Risk,2026-05-28 16:15:22
TG6,2026-05-28T16:13:59,176,120,C,0.6818181818181818,0.31818181818181823,Low Risk,2026-05-28 16:15:22
TG7,2026-05-28T16:13:59,362,233,C,0.643646408839779,0.35635359116022103,Low Risk,2026-05-28 16:15:22
CR30,2026-05-28T16:13:54,54,17,C,0.3148148148148148,0.6851851851851851,Low Risk,2026-05-28 16:15:22
RCM,2026-05-28T16:13:54,151,65,C,0.4304635761589404,0.5695364238410596,Low Risk,2026-05-28 16:15:22
EPM,2026-05-28T16:13:24,286,57,C,0.1993006993006993,0.8006993006993007,Medium Risk,2026-05-28 16:15:22
TGM3,2026-05-28T16:13:52,553,389,C,0.7034358047016275,0.2965641952983725,Low Risk,2026-05-28 16:15:22
KB14,2026-05-28T16:14:15,58,4,C,0.06896551724137931,0.9310344827586207,High Risk,2026-05-28 16:15:22
J41,2026-05-28T16:10:42,361,241,C,0.667590027700831,0.332409972299169,Low Risk,2026-05-28 16:15:22
JBM2,2026-05-28T16:13:07,144,76,C,0.5277777777777778,0.4722222222222222,Low Risk,2026-05-28 16:15:22
J39,2026-05-28T16:10:58,283,200,C,0.7067137809187279,0.29328621908127206,Low Risk,2026-05-28 16:15:22
J52,2026-05-28T16:10:55,626,395,C,0.6309904153354633,0.3690095846645367,Low Risk,2026-05-28 16:15:22
J51,2026-05-28T16:10:55,494,319,C,0.645748987854251,0.35425101214574894,Low Risk,2026-05-28 16:15:22
J53,2026-05-28T16:10:36,212,145,C,0.6839622641509434,0.3160377358490566,Low Risk,2026-05-28 16:15:22
T19,2026-05-28T16:12:41,881,596,C,0.6765039727582293,0.32349602724177073,Low Risk,2026-05-28 16:15:22
J49,2026-05-28T16:10:41,482,309,C,0.6410788381742739,0.3589211618257261,Low Risk,2026-05-28 16:15:22
J27,2026-05-28T16:10:43,217,108,C,0.4976958525345622,0.5023041474654377,Low Risk,2026-05-28 16:15:22
TB14,2026-05-28T16:13:31,43,7,C,0.16279069767441862,0.8372093023255813,Medium Risk,2026-05-28 16:15:22
U19,2026-05-28T16:14:22,501,246,C,0.49101796407185627,0.5089820359281437,Low Risk,2026-05-28 16:15:22
U6,2026-05-28T16:14:05,95,20,C,0.21052631578947367,0.7894736842105263,Medium Risk,2026-05-28 16:15:22
U45,2026-05-28T16:14:22,159,85,C,0.5345911949685535,0.46540880503144655,Low Risk,2026-05-28 16:15:22
BBM7,2026-05-28T16:13:39,175,149,C,0.8514285714285714,0.14857142857142858,Low Risk,2026-05-28 16:15:22
BE12,2026-05-28T16:13:49,459,215,C,0.4684095860566449,0.5315904139433552,Low Risk,2026-05-28 16:15:22
HG41,2026-05-28T16:12:56,461,282,C,0.6117136659436009,0.3882863340563991,Low Risk,2026-05-28 16:15:22
HG43,2026-05-28T16:11:14,487,314,C,0.6447638603696099,0.35523613963039014,Low Risk,2026-05-28 16:15:22
MN1,2026-05-28T16:13:47,257,155,C,0.603112840466926,0.39688715953307396,Low Risk,2026-05-28 16:15:22
MNRM,2026-05-28T16:10:18,350,251,C,0.7171428571428572,0.2828571428571428,Low Risk,2026-05-28 16:15:22
MN2,2026-05-28T16:13:18,303,190,C,0.6270627062706271,0.3729372937293729,Low Risk,2026-05-28 16:15:22
C7,2026-05-28T16:13:41,30,10,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-28 16:15:22
C17,2026-05-28T16:12:30,46,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
C20M,2026-05-28T16:13:15,550,453,C,0.8236363636363636,0.1763636363636364,Low Risk,2026-05-28 16:15:22
T41,2026-05-28T16:14:12,202,75,C,0.3712871287128713,0.6287128712871287,Low Risk,2026-05-28 16:15:22
T42,2026-05-28T16:13:49,86,29,C,0.3372093023255814,0.6627906976744187,Low Risk,2026-05-28 16:15:22
TM42,2026-05-28T16:13:49,261,223,C,0.8544061302681992,0.14559386973180077,Low Risk,2026-05-28 16:15:22
J48,2026-05-28T16:10:55,744,530,C,0.7123655913978495,0.2876344086021505,Low Risk,2026-05-28 16:15:22
BH1,2026-05-28T16:13:30,57,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
BH2,2026-05-28T16:13:25,45,3,C,0.06666666666666667,0.9333333333333333,High Risk,2026-05-28 16:15:22
BKE7,2026-05-28T16:08:25,171,117,C,0.6842105263157895,0.3157894736842105,Low Risk,2026-05-28 16:15:22
BR5,2026-05-28T16:10:50,152,79,C,0.5197368421052632,0.48026315789473684,Low Risk,2026-05-28 16:15:22
BRM3,2026-05-28T16:11:31,406,308,C,0.7586206896551724,0.24137931034482762,Low Risk,2026-05-28 16:15:22
BRM4,2026-05-28T16:14:02,176,105,C,0.5965909090909091,0.40340909090909094,Low Risk,2026-05-28 16:15:22
M16,2026-05-28T16:10:46,128,79,C,0.6171875,0.3828125,Low Risk,2026-05-28 16:15:22
M20,2026-05-28T16:10:29,30,16,C,0.5333333333333333,0.4666666666666667,Low Risk,2026-05-28 16:15:22
M35,2026-05-28T16:10:45,73,37,C,0.5068493150684932,0.4931506849315068,Low Risk,2026-05-28 16:15:22
M36,2026-05-28T16:10:47,16,2,C,0.125,0.875,Medium Risk,2026-05-28 16:15:22
M37,2026-05-28T16:10:51,34,7,C,0.20588235294117646,0.7941176470588236,Medium Risk,2026-05-28 16:15:22
M38,2026-05-28T16:14:01,100,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
MM3,2026-05-28T16:01:52,269,215,C,0.7992565055762082,0.2007434944237918,Low Risk,2026-05-28 16:15:22
MP12,2026-05-28T16:14:07,220,78,C,0.35454545454545455,0.6454545454545455,Low Risk,2026-05-28 16:15:22
MP13,2026-05-28T16:14:07,396,223,C,0.5631313131313131,0.43686868686868685,Low Risk,2026-05-28 16:15:22
MP1M,2026-05-28T16:14:07,522,379,C,0.7260536398467433,0.2739463601532567,Low Risk,2026-05-28 16:15:22
PP1,2026-05-28T16:09:29,300,153,C,0.51,0.49,Low Risk,2026-05-28 16:15:22
PP2,2026-05-28T16:09:59,149,95,C,0.6375838926174496,0.36241610738255037,Low Risk,2026-05-28 16:15:22
PP3,2026-05-28T16:03:01,344,173,C,0.502906976744186,0.49709302325581395,Low Risk,2026-05-28 16:15:22
PP4,2026-05-28T16:09:45,167,55,C,0.32934131736526945,0.6706586826347305,Low Risk,2026-05-28 16:15:22
PP5,2026-05-28T16:08:56,346,186,C,0.5375722543352601,0.4624277456647399,Low Risk,2026-05-28 16:15:22
TP10,2026-05-28T16:06:58,113,73,C,0.6460176991150443,0.35398230088495575,Low Risk,2026-05-28 16:15:22
TP14,2026-05-28T16:08:57,51,20,C,0.39215686274509803,0.607843137254902,Low Risk,2026-05-28 16:15:22
TP16,2026-05-28T16:06:58,667,336,C,0.5037481259370314,0.49625187406296856,Low Risk,2026-05-28 16:15:22
TP17,2026-05-28T16:06:52,119,27,C,0.226890756302521,0.773109243697479,Medium Risk,2026-05-28 16:15:22
TP18,2026-05-28T16:09:59,266,72,C,0.2706766917293233,0.7293233082706767,Medium Risk,2026-05-28 16:15:22
TP2,2026-05-28T16:14:25,77,13,C,0.16883116883116883,0.8311688311688312,Medium Risk,2026-05-28 16:15:22
TPMG,2026-05-28T16:14:05,116,78,C,0.6724137931034483,0.3275862068965517,Low Risk,2026-05-28 16:15:22
TP36,2026-05-28T16:09:45,250,128,C,0.512,0.488,Low Risk,2026-05-28 16:15:22
TPM4,2026-05-28T16:14:25,343,213,C,0.6209912536443148,0.37900874635568516,Low Risk,2026-05-28 16:15:22
TPM5,2026-05-28T16:13:47,342,257,C,0.7514619883040936,0.2485380116959064,Low Risk,2026-05-28 16:15:22
TPM6,2026-05-28T16:09:45,358,260,C,0.7262569832402235,0.2737430167597765,Low Risk,2026-05-28 16:15:22
TP27,2026-05-28T16:14:05,233,78,C,0.33476394849785407,0.6652360515021459,Low Risk,2026-05-28 16:15:22
TPMN,2026-05-28T16:13:39,815,590,C,0.7239263803680982,0.2760736196319018,Low Risk,2026-05-28 16:15:22
TPMP,2026-05-28T16:13:58,808,482,C,0.5965346534653465,0.4034653465346535,Low Risk,2026-05-28 16:15:22
WDB1,2026-05-28T16:14:16,75,40,C,0.5333333333333333,0.4666666666666667,Low Risk,2026-05-28 16:15:22
Y23,2026-05-28T16:13:43,823,548,C,0.6658566221142163,0.33414337788578374,Low Risk,2026-05-28 16:15:22
Y24,2026-05-28T16:13:43,181,117,C,0.6464088397790055,0.35359116022099446,Low Risk,2026-05-28 16:15:22
Y56,2026-05-28T16:13:41,45,8,C,0.17777777777777778,0.8222222222222222,Medium Risk,2026-05-28 16:15:22
BBM1,2026-05-28T16:14:17,406,316,C,0.7783251231527094,0.2216748768472906,Low Risk,2026-05-28 16:15:22
BBM8,2026-05-28T16:09:24,329,202,C,0.6139817629179332,0.38601823708206684,Low Risk,2026-05-28 16:15:22
BJ10,2026-05-28T16:10:38,269,150,C,0.5576208178438662,0.4423791821561338,Low Risk,2026-05-28 16:15:22
BJ11,2026-05-28T16:10:35,100,63,C,0.63,0.37,Low Risk,2026-05-28 16:15:22
BJ12,2026-05-28T16:10:50,682,492,C,0.7214076246334311,0.2785923753665689,Low Risk,2026-05-28 16:15:22
BJ17,2026-05-28T16:10:51,151,101,C,0.6688741721854304,0.33112582781456956,Low Risk,2026-05-28 16:15:22
BJ18,2026-05-28T16:10:51,289,192,C,0.6643598615916955,0.33564013840830453,Low Risk,2026-05-28 16:15:22
BJ28,2026-05-28T16:10:51,669,529,C,0.7907324364723468,0.2092675635276532,Low Risk,2026-05-28 16:15:22
BJ3,2026-05-28T16:10:58,1054,668,C,0.6337760910815939,0.36622390891840606,Low Risk,2026-05-28 16:15:22
BJ33,2026-05-28T16:10:38,356,296,C,0.8314606741573034,0.1685393258426966,Low Risk,2026-05-28 16:15:22
BJ42,2026-05-28T16:13:56,450,261,C,0.58,0.42000000000000004,Low Risk,2026-05-28 16:15:22
BJ45,2026-05-28T16:09:40,232,171,C,0.7370689655172413,0.2629310344827587,Low Risk,2026-05-28 16:15:22
SK44,2026-05-28T16:06:48,418,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
U48,2026-05-28T16:05:21,98,77,C,0.7857142857142857,0.2142857142857143,Low Risk,2026-05-28 16:15:22
U5,2026-05-28T16:11:28,101,70,C,0.693069306930693,0.306930693069307,Low Risk,2026-05-28 16:15:22
JM14,2026-05-28T16:04:12,493,396,C,0.8032454361054767,0.19675456389452328,Low Risk,2026-05-28 16:15:22
JM12,2026-05-28T16:01:00,468,390,C,0.8333333333333334,0.16666666666666663,Low Risk,2026-05-28 16:15:22
W39,2026-05-28T16:13:18,210,118,C,0.5619047619047619,0.4380952380952381,Low Risk,2026-05-28 16:15:22
PL67,2026-05-28T16:14:29,735,549,C,0.746938775510204,0.25306122448979596,Low Risk,2026-05-28 16:15:22
SK40,2026-05-28T16:05:48,514,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
U9,2026-05-28T16:09:50,398,237,C,0.5954773869346733,0.40452261306532666,Low Risk,2026-05-28 16:15:22
U26,2026-05-28T16:07:24,601,391,C,0.6505823627287853,0.34941763727121466,Low Risk,2026-05-28 16:15:22
U25,2026-05-28T16:07:53,567,359,C,0.6331569664902998,0.36684303350970016,Low Risk,2026-05-28 16:15:22
U24T,2026-05-28T16:04:08,46,35,C,0.7608695652173914,0.23913043478260865,Low Risk,2026-05-28 16:15:22
U24,2026-05-28T16:14:10,364,193,C,0.5302197802197802,0.4697802197802198,Low Risk,2026-05-28 16:15:22
U23,2026-05-28T16:07:59,654,437,C,0.6681957186544343,0.3318042813455657,Low Risk,2026-05-28 16:15:22
U22,2026-05-28T16:07:59,460,310,C,0.6739130434782609,0.32608695652173914,Low Risk,2026-05-28 16:15:22
U21,2026-05-28T16:07:13,286,187,C,0.6538461538461539,0.34615384615384615,Low Risk,2026-05-28 16:15:22
U2,2026-05-28T16:07:54,987,581,C,0.5886524822695035,0.4113475177304965,Low Risk,2026-05-28 16:15:22
J45,2026-05-28T16:10:53,370,251,C,0.6783783783783783,0.32162162162162167,Low Risk,2026-05-28 16:15:22
TM25,2026-05-28T16:12:59,125,60,C,0.48,0.52,Low Risk,2026-05-28 16:15:22
TM26,2026-05-28T16:12:59,124,79,C,0.6370967741935484,0.3629032258064516,Low Risk,2026-05-28 16:15:22
TM27,2026-05-28T16:12:59,239,210,C,0.8786610878661087,0.12133891213389125,Low Risk,2026-05-28 16:15:22
J37,2026-05-28T16:10:31,250,145,C,0.58,0.42000000000000004,Low Risk,2026-05-28 16:15:22
BM1,2026-05-28T16:14:00,60,19,C,0.31666666666666665,0.6833333333333333,Low Risk,2026-05-28 16:15:22
BM2,2026-05-28T16:14:00,53,12,C,0.22641509433962265,0.7735849056603774,Medium Risk,2026-05-28 16:15:22
BM26,2026-05-28T16:13:58,460,357,C,0.7760869565217391,0.2239130434782609,Low Risk,2026-05-28 16:15:22
BWM,2026-05-28T16:13:58,220,133,C,0.6045454545454545,0.3954545454545455,Low Risk,2026-05-28 16:15:22
TBMT,2026-05-28T16:01:23,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-28 16:15:22
TPM,2026-05-28T16:14:06,384,47,C,0.12239583333333333,0.8776041666666666,Medium Risk,2026-05-28 16:15:22
U29,2026-05-28T16:01:00,338,285,C,0.8431952662721893,0.15680473372781067,Low Risk,2026-05-28 16:15:22
U27,2026-05-28T15:58:03,11,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
U18,2026-05-28T16:03:57,312,185,C,0.592948717948718,0.40705128205128205,Low Risk,2026-05-28 16:15:22
U30,2026-05-28T15:58:07,127,82,C,0.6456692913385826,0.35433070866141736,Low Risk,2026-05-28 16:15:22
SK48,2026-05-28T16:05:39,471,448,C,0.9511677282377919,0.04883227176220806,Low Risk,2026-05-28 16:15:22
TE25,2026-05-28T16:14:05,298,128,C,0.42953020134228187,0.5704697986577181,Low Risk,2026-05-28 16:15:22
TE3,2026-05-28T16:13:07,19,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
TE4,2026-05-28T16:13:14,30,9,C,0.3,0.7,Low Risk,2026-05-28 16:15:22
U28,2026-05-28T15:57:56,15,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
A15,2026-05-28T16:13:05,59,35,C,0.5932203389830508,0.4067796610169492,Low Risk,2026-05-28 16:15:22
BM28,2026-05-28T16:05:46,51,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
BM30,2026-05-28T16:05:52,41,4,C,0.0975609756097561,0.9024390243902439,High Risk,2026-05-28 16:15:22
BTM,2026-05-28T16:02:33,284,284,C,1.0,0.0,Low Risk,2026-05-28 16:15:22
BTM2,2026-05-28T16:07:08,496,492,C,0.9919354838709677,0.008064516129032251,Low Risk,2026-05-28 16:15:22
SAM2,2026-05-28T16:04:34,334,234,C,0.7005988023952096,0.29940119760479045,Low Risk,2026-05-28 16:15:22
TBM2,2026-05-28T16:02:29,243,232,C,0.9547325102880658,0.04526748971193417,Low Risk,2026-05-28 16:15:22
TJ34,2026-05-28T15:57:59,350,277,C,0.7914285714285715,0.20857142857142852,Low Risk,2026-05-28 16:15:22
U31,2026-05-28T16:03:56,215,104,C,0.48372093023255813,0.5162790697674419,Low Risk,2026-05-28 16:15:22
BL13,2026-05-28T16:04:12,413,300,C,0.7263922518159807,0.27360774818401934,Low Risk,2026-05-28 16:15:22
HG10,2026-05-28T16:14:04,248,113,C,0.45564516129032256,0.5443548387096775,Low Risk,2026-05-28 16:15:22
JS6L,2026-05-28T16:13:55,5,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
BJ65,2026-05-28T15:58:08,224,133,C,0.59375,0.40625,Low Risk,2026-05-28 16:15:22
CK19,2026-05-28T16:04:11,70,38,C,0.5428571428571428,0.4571428571428572,Low Risk,2026-05-28 16:15:22
CK4,2026-05-28T16:01:01,10,3,C,0.3,0.7,Low Risk,2026-05-28 16:15:22
CK42,2026-05-28T16:01:07,453,292,C,0.6445916114790287,0.35540838852097134,Low Risk,2026-05-28 16:15:22
CK7,2026-05-28T15:58:02,298,245,C,0.8221476510067114,0.1778523489932886,Low Risk,2026-05-28 16:15:22
TW1,2026-05-28T16:03:07,108,55,C,0.5092592592592593,0.4907407407407407,Low Risk,2026-05-28 16:15:22
TW2,2026-05-28T16:03:57,355,222,C,0.6253521126760564,0.3746478873239436,Low Risk,2026-05-28 16:15:22
TW3,2026-05-28T15:59:59,338,215,C,0.636094674556213,0.36390532544378695,Low Risk,2026-05-28 16:15:22
B16,2026-05-28T16:10:24,364,363,C,0.9972527472527473,0.0027472527472527375,Low Risk,2026-05-28 16:15:22
B17,2026-05-28T16:06:53,385,383,C,0.9948051948051948,0.0051948051948051965,Low Risk,2026-05-28 16:15:22
B20,2026-05-28T16:12:26,385,210,C,0.5454545454545454,0.4545454545454546,Low Risk,2026-05-28 16:15:22
B42,2026-05-28T16:12:58,123,60,C,0.4878048780487805,0.5121951219512195,Low Risk,2026-05-28 16:15:22
B45,2026-05-28T16:11:47,67,21,C,0.31343283582089554,0.6865671641791045,Low Risk,2026-05-28 16:15:22
B6,2026-05-28T16:14:12,516,299,C,0.5794573643410853,0.4205426356589147,Low Risk,2026-05-28 16:15:22
B63,2026-05-28T16:12:57,99,0,C,0.0,1.0,High Risk,2026-05-28 16:15:22
B65,2026-05-28T16:14:17,743,470,C,0.6325706594885598,0.36742934051144016,Low Risk,2026-05-28 16:15:22
B7,2026-05-28T16:13:47,86,4,C,0.046511627906976744,0.9534883720930233,High Risk,2026-05-28 16:15:22
B70,2026-05-28T16:11:56,41,24,C,0.5853658536585366,0.41463414634146345,Low Risk,2026-05-28 16:15:22
B71,2026-05-28T16:07:08,249,248,C,0.9959839357429718,0.004016064257028162,Low Risk,2026-05-28 16:15:22
B7A,2026-05-28T16:12:58,129,67,C,0.5193798449612403,0.48062015503875966,Low Risk,2026-05-28 16:15:22
B8,2026-05-28T16:11:56,113,27,C,0.23893805309734514,0.7610619469026548,Medium Risk,2026-05-28 16:15:22
B80,2026-05-28T16:11:25,250,223,C,0.892,0.10799999999999998,Low Risk,2026-05-28 16:15:22
B84,2026-05-28T16:12:58,555,479,C,0.863063063063063,0.13693693693693698,Low Risk,2026-05-28 16:15:22
S112,2026-05-28T16:11:18,242,242,C,1.0,0.0,Low Risk,2026-05-28 16:15:22
CC5,2026-05-28T16:13:56,104,67,C,0.6442307692307693,0.3557692307692307,Low Risk,2026-05-28 16:15:22
