carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
CR31,2026-05-24T15:33:02,87,21,C,0.2413793103448276,0.7586206896551724,Medium Risk,2026-05-24 15:34:18
J1,2026-05-24T15:33:15,368,204,C,0.5543478260869565,0.44565217391304346,Low Risk,2026-05-24 15:34:18
J2,2026-05-24T15:31:46,200,78,C,0.39,0.61,Low Risk,2026-05-24 15:34:18
J3,2026-05-24T15:30:30,308,169,C,0.5487012987012987,0.4512987012987013,Low Risk,2026-05-24 15:34:18
T37,2026-05-24T15:31:46,1163,578,C,0.49699054170249357,0.5030094582975064,Low Risk,2026-05-24 15:34:18
KB3,2026-05-24T15:32:39,149,53,C,0.35570469798657717,0.6442953020134228,Low Risk,2026-05-24 15:34:18
KBM,2026-05-24T15:33:16,239,151,C,0.6317991631799164,0.36820083682008364,Low Risk,2026-05-24 15:34:18
J4,2026-05-24T15:32:03,172,70,C,0.4069767441860465,0.5930232558139534,Low Risk,2026-05-24 15:34:18
TGM1,2026-05-24T15:32:27,388,249,C,0.6417525773195877,0.3582474226804123,Low Risk,2026-05-24 15:34:18
TG3,2026-05-24T15:32:22,208,111,C,0.5336538461538461,0.46634615384615385,Low Risk,2026-05-24 15:34:18
TG6,2026-05-24T15:32:22,176,102,C,0.5795454545454546,0.4204545454545454,Low Risk,2026-05-24 15:34:18
TG7,2026-05-24T15:32:22,362,165,C,0.4558011049723757,0.5441988950276243,Low Risk,2026-05-24 15:34:18
CR30,2026-05-24T15:33:10,54,13,C,0.24074074074074073,0.7592592592592593,Medium Risk,2026-05-24 15:34:18
RCM,2026-05-24T15:33:10,151,58,C,0.3841059602649007,0.6158940397350994,Low Risk,2026-05-24 15:34:18
EPM,2026-05-24T15:32:27,286,106,C,0.3706293706293706,0.6293706293706294,Low Risk,2026-05-24 15:34:18
TGM3,2026-05-24T15:32:10,553,301,C,0.5443037974683544,0.45569620253164556,Low Risk,2026-05-24 15:34:18
KB14,2026-05-24T15:32:58,58,14,C,0.2413793103448276,0.7586206896551724,Medium Risk,2026-05-24 15:34:18
J41,2026-05-24T15:31:12,361,186,C,0.5152354570637119,0.4847645429362881,Low Risk,2026-05-24 15:34:18
JBM2,2026-05-24T15:32:30,144,57,C,0.3958333333333333,0.6041666666666667,Low Risk,2026-05-24 15:34:18
J39,2026-05-24T15:31:53,283,133,C,0.46996466431095407,0.5300353356890459,Low Risk,2026-05-24 15:34:18
J52,2026-05-24T15:31:31,626,251,C,0.4009584664536741,0.5990415335463259,Low Risk,2026-05-24 15:34:18
J51,2026-05-24T15:31:53,494,236,C,0.4777327935222672,0.5222672064777327,Low Risk,2026-05-24 15:34:18
J53,2026-05-24T15:31:38,212,95,C,0.4481132075471698,0.5518867924528301,Low Risk,2026-05-24 15:34:18
T19,2026-05-24T15:31:58,881,426,C,0.48354143019296253,0.5164585698070374,Low Risk,2026-05-24 15:34:18
J49,2026-05-24T15:31:51,482,224,C,0.46473029045643155,0.5352697095435685,Low Risk,2026-05-24 15:34:18
J27,2026-05-24T15:31:24,217,18,C,0.08294930875576037,0.9170506912442397,High Risk,2026-05-24 15:34:18
TB14,2026-05-24T15:32:31,43,15,C,0.3488372093023256,0.6511627906976745,Low Risk,2026-05-24 15:34:18
U19,2026-05-24T15:32:58,501,173,C,0.34530938123752497,0.654690618762475,Low Risk,2026-05-24 15:34:18
U6,2026-05-24T15:33:08,95,5,C,0.05263157894736842,0.9473684210526316,High Risk,2026-05-24 15:34:18
U45,2026-05-24T15:32:58,159,87,C,0.5471698113207547,0.4528301886792453,Low Risk,2026-05-24 15:34:18
BBM7,2026-05-24T15:33:14,175,134,C,0.7657142857142857,0.23428571428571432,Low Risk,2026-05-24 15:34:18
BE12,2026-05-24T15:33:17,459,185,C,0.40305010893246185,0.5969498910675382,Low Risk,2026-05-24 15:34:18
HG41,2026-05-24T15:32:07,461,200,C,0.43383947939262474,0.5661605206073752,Low Risk,2026-05-24 15:34:18
HG43,2026-05-24T15:32:51,487,212,C,0.4353182751540041,0.5646817248459959,Low Risk,2026-05-24 15:34:18
MN1,2026-05-24T15:31:56,257,102,C,0.3968871595330739,0.6031128404669261,Low Risk,2026-05-24 15:34:18
MNRM,2026-05-24T15:27:19,350,218,C,0.6228571428571429,0.3771428571428571,Low Risk,2026-05-24 15:34:18
MN2,2026-05-24T15:32:09,303,123,C,0.40594059405940597,0.594059405940594,Low Risk,2026-05-24 15:34:18
C7,2026-05-24T15:33:13,30,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
C17,2026-05-24T15:30:32,46,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
C20M,2026-05-24T15:32:17,550,381,C,0.6927272727272727,0.30727272727272725,Low Risk,2026-05-24 15:34:18
T41,2026-05-24T15:33:14,202,64,C,0.31683168316831684,0.6831683168316831,Low Risk,2026-05-24 15:34:18
T42,2026-05-24T15:32:52,86,18,C,0.20930232558139536,0.7906976744186046,Medium Risk,2026-05-24 15:34:18
TM42,2026-05-24T15:32:52,261,186,C,0.7126436781609196,0.28735632183908044,Low Risk,2026-05-24 15:34:18
J48,2026-05-24T15:31:22,744,404,C,0.543010752688172,0.456989247311828,Low Risk,2026-05-24 15:34:18
BH1,2026-05-24T15:33:13,57,32,C,0.5614035087719298,0.4385964912280702,Low Risk,2026-05-24 15:34:18
BH2,2026-05-24T15:32:08,45,17,C,0.37777777777777777,0.6222222222222222,Low Risk,2026-05-24 15:34:18
BKE7,2026-05-24T15:31:59,171,33,C,0.19298245614035087,0.8070175438596492,Medium Risk,2026-05-24 15:34:18
BR5,2026-05-24T15:31:08,152,58,C,0.3815789473684211,0.618421052631579,Low Risk,2026-05-24 15:34:18
BRM3,2026-05-24T15:31:04,406,260,C,0.6403940886699507,0.35960591133004927,Low Risk,2026-05-24 15:34:18
BRM4,2026-05-24T15:32:31,176,57,C,0.32386363636363635,0.6761363636363636,Low Risk,2026-05-24 15:34:18
M16,2026-05-24T15:26:32,128,40,C,0.3125,0.6875,Low Risk,2026-05-24 15:34:18
M20,2026-05-24T15:25:55,30,6,C,0.2,0.8,Medium Risk,2026-05-24 15:34:18
M35,2026-05-24T15:26:31,73,17,C,0.2328767123287671,0.7671232876712328,Medium Risk,2026-05-24 15:34:18
M36,2026-05-24T15:25:23,16,2,C,0.125,0.875,Medium Risk,2026-05-24 15:34:18
M37,2026-05-24T15:24:22,34,9,C,0.2647058823529412,0.7352941176470589,Medium Risk,2026-05-24 15:34:18
M38,2026-05-24T15:33:32,100,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
MM3,2026-05-24T15:23:58,269,186,C,0.6914498141263941,0.30855018587360594,Low Risk,2026-05-24 15:34:18
MP12,2026-05-24T15:33:03,220,86,C,0.39090909090909093,0.6090909090909091,Low Risk,2026-05-24 15:34:18
MP13,2026-05-24T15:33:06,396,218,C,0.5505050505050505,0.4494949494949495,Low Risk,2026-05-24 15:34:18
MP1M,2026-05-24T15:33:06,522,301,C,0.5766283524904214,0.42337164750957856,Low Risk,2026-05-24 15:34:18
PP1,2026-05-24T15:27:53,300,103,C,0.3433333333333333,0.6566666666666667,Low Risk,2026-05-24 15:34:18
PP2,2026-05-24T15:27:55,149,33,C,0.2214765100671141,0.7785234899328859,Medium Risk,2026-05-24 15:34:18
PP3,2026-05-24T15:28:56,344,100,C,0.29069767441860467,0.7093023255813953,Medium Risk,2026-05-24 15:34:18
PP4,2026-05-24T15:30:54,167,37,C,0.2215568862275449,0.7784431137724551,Medium Risk,2026-05-24 15:34:18
PP5,2026-05-24T15:27:50,346,153,C,0.4421965317919075,0.5578034682080926,Low Risk,2026-05-24 15:34:18
TP10,2026-05-24T15:28:39,113,61,C,0.5398230088495575,0.4601769911504425,Low Risk,2026-05-24 15:34:18
TP14,2026-05-24T15:26:29,51,1,C,0.0196078431372549,0.9803921568627451,High Risk,2026-05-24 15:34:18
TP16,2026-05-24T15:29:58,667,343,C,0.5142428785607196,0.4857571214392804,Low Risk,2026-05-24 15:34:18
TP17,2026-05-24T15:29:56,119,30,C,0.25210084033613445,0.7478991596638656,Medium Risk,2026-05-24 15:34:18
TP18,2026-05-24T15:28:20,266,70,C,0.2631578947368421,0.736842105263158,Medium Risk,2026-05-24 15:34:18
TP2,2026-05-24T15:33:09,77,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
TPMG,2026-05-24T15:32:59,116,83,C,0.7155172413793104,0.2844827586206896,Low Risk,2026-05-24 15:34:18
TP36,2026-05-24T15:28:56,250,60,C,0.24,0.76,Medium Risk,2026-05-24 15:34:18
TPM4,2026-05-24T15:33:09,343,171,C,0.49854227405247814,0.5014577259475219,Low Risk,2026-05-24 15:34:18
TPM5,2026-05-24T15:33:13,342,215,C,0.6286549707602339,0.3713450292397661,Low Risk,2026-05-24 15:34:18
TPM6,2026-05-24T15:29:45,358,196,C,0.547486033519553,0.45251396648044695,Low Risk,2026-05-24 15:34:18
TP27,2026-05-24T15:32:59,233,44,C,0.1888412017167382,0.8111587982832618,Medium Risk,2026-05-24 15:34:18
TPMN,2026-05-24T15:33:07,815,547,C,0.6711656441717792,0.32883435582822085,Low Risk,2026-05-24 15:34:18
TPMP,2026-05-24T15:32:55,808,415,C,0.5136138613861386,0.4863861386138614,Low Risk,2026-05-24 15:34:18
WDB1,2026-05-24T15:32:47,75,29,C,0.38666666666666666,0.6133333333333333,Low Risk,2026-05-24 15:34:18
Y23,2026-05-24T15:32:31,823,418,C,0.5078979343863913,0.4921020656136087,Low Risk,2026-05-24 15:34:18
Y24,2026-05-24T15:32:31,181,90,C,0.4972375690607735,0.5027624309392265,Low Risk,2026-05-24 15:34:18
Y56,2026-05-24T15:32:23,45,5,C,0.1111111111111111,0.8888888888888888,Medium Risk,2026-05-24 15:34:18
BBM1,2026-05-24T15:32:50,406,277,C,0.6822660098522167,0.31773399014778325,Low Risk,2026-05-24 15:34:18
BBM8,2026-05-24T15:31:58,329,157,C,0.47720364741641336,0.5227963525835866,Low Risk,2026-05-24 15:34:18
BJ10,2026-05-24T15:31:57,269,94,C,0.34944237918215615,0.6505576208178439,Low Risk,2026-05-24 15:34:18
BJ11,2026-05-24T15:31:37,100,30,C,0.3,0.7,Low Risk,2026-05-24 15:34:18
BJ12,2026-05-24T15:31:19,682,358,C,0.5249266862170088,0.4750733137829912,Low Risk,2026-05-24 15:34:18
BJ17,2026-05-24T15:31:54,151,83,C,0.5496688741721855,0.45033112582781454,Low Risk,2026-05-24 15:34:18
BJ18,2026-05-24T15:31:54,289,127,C,0.43944636678200694,0.560553633217993,Low Risk,2026-05-24 15:34:18
BJ28,2026-05-24T15:31:36,669,432,C,0.6457399103139013,0.3542600896860987,Low Risk,2026-05-24 15:34:18
BJ3,2026-05-24T15:31:55,1054,403,C,0.38235294117647056,0.6176470588235294,Low Risk,2026-05-24 15:34:18
BJ33,2026-05-24T15:31:57,356,266,C,0.7471910112359551,0.2528089887640449,Low Risk,2026-05-24 15:34:18
BJ42,2026-05-24T15:31:56,450,195,C,0.43333333333333335,0.5666666666666667,Low Risk,2026-05-24 15:34:18
BJ45,2026-05-24T15:31:57,232,152,C,0.6551724137931034,0.3448275862068966,Low Risk,2026-05-24 15:34:18
SK44,2026-05-24T15:21:50,418,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
U48,2026-05-24T15:30:43,98,67,C,0.6836734693877551,0.3163265306122449,Low Risk,2026-05-24 15:34:18
U5,2026-05-24T15:32:52,101,64,C,0.6336633663366337,0.36633663366336633,Low Risk,2026-05-24 15:34:18
JM14,2026-05-24T15:22:09,493,327,C,0.6632860040567952,0.33671399594320484,Low Risk,2026-05-24 15:34:18
JM12,2026-05-24T15:22:00,468,341,C,0.7286324786324786,0.2713675213675214,Low Risk,2026-05-24 15:34:18
W39,2026-05-24T15:32:37,210,67,C,0.319047619047619,0.680952380952381,Low Risk,2026-05-24 15:34:18
PL67,2026-05-24T15:32:20,735,451,C,0.6136054421768707,0.38639455782312926,Low Risk,2026-05-24 15:34:18
SK40,2026-05-24T15:21:49,514,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
U9,2026-05-24T15:30:56,398,121,C,0.30402010050251255,0.6959798994974875,Low Risk,2026-05-24 15:34:18
U26,2026-05-24T15:30:43,601,261,C,0.43427620632279534,0.5657237936772046,Low Risk,2026-05-24 15:34:18
U25,2026-05-24T15:30:46,567,207,C,0.36507936507936506,0.6349206349206349,Low Risk,2026-05-24 15:34:18
U24T,2026-05-24T15:29:56,46,26,C,0.5652173913043478,0.4347826086956522,Low Risk,2026-05-24 15:34:18
U24,2026-05-24T15:32:46,364,118,C,0.3241758241758242,0.6758241758241759,Low Risk,2026-05-24 15:34:18
U23,2026-05-24T15:30:47,654,298,C,0.45565749235474007,0.5443425076452599,Low Risk,2026-05-24 15:34:18
U22,2026-05-24T15:30:03,460,220,C,0.4782608695652174,0.5217391304347826,Low Risk,2026-05-24 15:34:18
U21,2026-05-24T15:30:04,286,157,C,0.548951048951049,0.45104895104895104,Low Risk,2026-05-24 15:34:18
U2,2026-05-24T15:30:54,987,445,C,0.4508611955420466,0.5491388044579534,Low Risk,2026-05-24 15:34:18
J45,2026-05-24T15:31:57,370,193,C,0.5216216216216216,0.4783783783783784,Low Risk,2026-05-24 15:34:18
TM25,2026-05-24T15:30:59,125,28,C,0.224,0.776,Medium Risk,2026-05-24 15:34:18
TM26,2026-05-24T15:30:59,124,67,C,0.5403225806451613,0.45967741935483875,Low Risk,2026-05-24 15:34:18
TM27,2026-05-24T15:31:57,239,186,C,0.7782426778242678,0.22175732217573219,Low Risk,2026-05-24 15:34:18
J37,2026-05-24T15:31:49,250,92,C,0.368,0.632,Low Risk,2026-05-24 15:34:18
BM1,2026-05-24T15:33:14,60,22,C,0.36666666666666664,0.6333333333333333,Low Risk,2026-05-24 15:34:18
BM2,2026-05-24T15:33:14,53,14,C,0.2641509433962264,0.7358490566037736,Medium Risk,2026-05-24 15:34:18
BM26,2026-05-24T15:33:12,460,378,C,0.8217391304347826,0.17826086956521736,Low Risk,2026-05-24 15:34:18
BWM,2026-05-24T15:33:12,220,129,C,0.5863636363636363,0.4136363636363637,Low Risk,2026-05-24 15:34:18
TBMT,2026-05-24T15:19:24,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-24 15:34:18
TPM,2026-05-24T15:32:31,384,135,C,0.3515625,0.6484375,Low Risk,2026-05-24 15:34:18
U29,2026-05-24T15:19:01,338,243,C,0.7189349112426036,0.28106508875739644,Low Risk,2026-05-24 15:34:18
U27,2026-05-24T15:22:01,11,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
U18,2026-05-24T15:22:01,312,96,C,0.3076923076923077,0.6923076923076923,Low Risk,2026-05-24 15:34:18
U30,2026-05-24T15:25:12,127,74,C,0.5826771653543307,0.4173228346456693,Low Risk,2026-05-24 15:34:18
SK48,2026-05-24T15:20:42,471,448,C,0.9511677282377919,0.04883227176220806,Low Risk,2026-05-24 15:34:18
TE25,2026-05-24T15:32:06,298,112,C,0.37583892617449666,0.6241610738255033,Low Risk,2026-05-24 15:34:18
TE3,2026-05-24T15:32:30,19,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
TE4,2026-05-24T15:32:29,30,14,C,0.4666666666666667,0.5333333333333333,Low Risk,2026-05-24 15:34:18
U28,2026-05-24T15:18:54,15,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
A15,2026-05-24T15:32:35,59,26,C,0.4406779661016949,0.5593220338983051,Low Risk,2026-05-24 15:34:18
BM28,2026-05-24T15:20:34,51,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
BM30,2026-05-24T15:20:28,41,4,C,0.0975609756097561,0.9024390243902439,High Risk,2026-05-24 15:34:18
BTM,2026-05-24T15:20:29,284,284,C,1.0,0.0,Low Risk,2026-05-24 15:34:18
BTM2,2026-05-24T15:20:35,496,492,C,0.9919354838709677,0.008064516129032251,Low Risk,2026-05-24 15:34:18
SAM2,2026-05-24T15:19:21,334,234,C,0.7005988023952096,0.29940119760479045,Low Risk,2026-05-24 15:34:18
TBM2,2026-05-24T15:18:13,243,232,C,0.9547325102880658,0.04526748971193417,Low Risk,2026-05-24 15:34:18
TJ34,2026-05-24T15:25:05,350,244,C,0.6971428571428572,0.3028571428571428,Low Risk,2026-05-24 15:34:18
U31,2026-05-24T15:21:56,215,79,C,0.3674418604651163,0.6325581395348837,Low Risk,2026-05-24 15:34:18
BL13,2026-05-24T15:22:09,413,248,C,0.6004842615012107,0.3995157384987893,Low Risk,2026-05-24 15:34:18
HG10,2026-05-24T15:32:43,248,100,C,0.4032258064516129,0.5967741935483871,Low Risk,2026-05-24 15:34:18
JS6L,2026-05-24T15:32:10,5,2,C,0.4,0.6,Low Risk,2026-05-24 15:34:18
BJ65,2026-05-24T15:22:05,224,93,C,0.41517857142857145,0.5848214285714286,Low Risk,2026-05-24 15:34:18
CK19,2026-05-24T15:24:17,70,5,C,0.07142857142857142,0.9285714285714286,High Risk,2026-05-24 15:34:18
CK4,2026-05-24T15:22:01,10,0,C,0.0,1.0,High Risk,2026-05-24 15:34:18
CK42,2026-05-24T15:22:02,453,191,C,0.4216335540838852,0.5783664459161149,Low Risk,2026-05-24 15:34:18
CK7,2026-05-24T15:22:07,298,211,C,0.7080536912751678,0.2919463087248322,Low Risk,2026-05-24 15:34:18
TW1,2026-05-24T15:21:15,108,45,C,0.4166666666666667,0.5833333333333333,Low Risk,2026-05-24 15:34:18
TW2,2026-05-24T15:18:58,355,155,C,0.43661971830985913,0.5633802816901409,Low Risk,2026-05-24 15:34:18
TW3,2026-05-24T15:21:00,338,152,C,0.44970414201183434,0.5502958579881656,Low Risk,2026-05-24 15:34:18
SK49,2026-05-24T15:20:42,483,444,C,0.9192546583850931,0.08074534161490687,Low Risk,2026-05-24 15:34:18
B16,2026-05-24T15:31:52,364,363,C,0.9972527472527473,0.0027472527472527375,Low Risk,2026-05-24 15:34:18
B17,2026-05-24T15:31:37,385,383,C,0.9948051948051948,0.0051948051948051965,Low Risk,2026-05-24 15:34:18
B20,2026-05-24T15:32:47,385,182,C,0.4727272727272727,0.5272727272727273,Low Risk,2026-05-24 15:34:18
B42,2026-05-24T15:32:18,123,58,C,0.4715447154471545,0.5284552845528455,Low Risk,2026-05-24 15:34:18
B45,2026-05-24T15:32:57,67,28,C,0.417910447761194,0.582089552238806,Low Risk,2026-05-24 15:34:18
B6,2026-05-24T15:32:53,516,291,C,0.563953488372093,0.436046511627907,Low Risk,2026-05-24 15:34:18
B63,2026-05-24T15:32:07,99,10,C,0.10101010101010101,0.898989898989899,Medium Risk,2026-05-24 15:34:18
B65,2026-05-24T15:32:57,743,335,C,0.4508748317631225,0.5491251682368775,Low Risk,2026-05-24 15:34:18
B7,2026-05-24T15:33:13,86,13,C,0.1511627906976744,0.8488372093023255,Medium Risk,2026-05-24 15:34:18
B70,2026-05-24T15:32:28,41,30,C,0.7317073170731707,0.2682926829268293,Low Risk,2026-05-24 15:34:18
B71,2026-05-24T15:32:27,249,248,C,0.9959839357429718,0.004016064257028162,Low Risk,2026-05-24 15:34:18
B7A,2026-05-24T15:32:40,129,63,C,0.4883720930232558,0.5116279069767442,Low Risk,2026-05-24 15:34:18
B8,2026-05-24T15:32:28,113,41,C,0.36283185840707965,0.6371681415929203,Low Risk,2026-05-24 15:34:18
B80,2026-05-24T15:32:05,250,201,C,0.804,0.19599999999999995,Low Risk,2026-05-24 15:34:18
B84,2026-05-24T15:32:40,555,473,C,0.8522522522522522,0.1477477477477478,Low Risk,2026-05-24 15:34:18
S112,2026-05-24T15:30:24,242,242,C,1.0,0.0,Low Risk,2026-05-24 15:34:18
