carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
T17,2026-05-23T19:36:48,228,109,C,0.4780701754385965,0.5219298245614035,Low Risk,2026-05-23 19:42:21
T18,2026-05-23T19:39:38,81,7,C,0.08641975308641975,0.9135802469135803,High Risk,2026-05-23 19:42:21
B9,2026-05-23T19:40:31,213,137,C,0.6431924882629108,0.35680751173708924,Low Risk,2026-05-23 19:42:21
B10,2026-05-23T19:40:55,516,183,C,0.3546511627906977,0.6453488372093024,Low Risk,2026-05-23 19:42:21
W92,2026-05-23T19:38:34,280,153,C,0.5464285714285714,0.4535714285714286,Low Risk,2026-05-23 19:42:21
WCB,2026-05-23T19:39:07,143,28,C,0.1958041958041958,0.8041958041958042,Medium Risk,2026-05-23 19:42:21
ACB,2026-05-23T19:40:33,91,7,C,0.07692307692307693,0.9230769230769231,High Risk,2026-05-23 19:42:21
CY,2026-05-23T19:40:33,36,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
AM46,2026-05-23T19:31:52,403,125,C,0.31017369727047145,0.6898263027295286,Low Risk,2026-05-23 19:42:21
A12,2026-05-23T19:41:01,194,107,C,0.5515463917525774,0.44845360824742264,Low Risk,2026-05-23 19:42:21
BE45,2026-05-23T19:41:00,363,160,C,0.44077134986225897,0.559228650137741,Low Risk,2026-05-23 19:42:21
BE39,2026-05-23T19:40:57,705,313,C,0.44397163120567373,0.5560283687943263,Low Risk,2026-05-23 19:42:21
W74,2026-05-23T19:38:12,365,235,C,0.6438356164383562,0.3561643835616438,Low Risk,2026-05-23 19:42:21
Y79M,2026-05-23T19:37:43,453,312,C,0.6887417218543046,0.3112582781456954,Low Risk,2026-05-23 19:42:21
CR29,2026-05-23T19:40:35,72,10,C,0.1388888888888889,0.8611111111111112,Medium Risk,2026-05-23 19:42:21
KLM,2026-05-23T19:36:52,348,242,C,0.6954022988505747,0.3045977011494253,Low Risk,2026-05-23 19:42:21
SE34,2026-05-23T19:40:58,270,128,C,0.4740740740740741,0.5259259259259259,Low Risk,2026-05-23 19:42:21
KB7,2026-05-23T19:28:14,65,62,C,0.9538461538461539,0.0461538461538461,Low Risk,2026-05-23 19:42:21
SE31,2026-05-23T19:41:00,187,73,C,0.39037433155080214,0.6096256684491979,Low Risk,2026-05-23 19:42:21
J56,2026-05-23T19:40:17,15,2,C,0.13333333333333333,0.8666666666666667,Medium Risk,2026-05-23 19:42:21
J57,2026-05-23T19:35:58,363,218,C,0.6005509641873278,0.3994490358126722,Low Risk,2026-05-23 19:42:21
J57L,2026-05-23T19:35:58,13,6,C,0.46153846153846156,0.5384615384615384,Low Risk,2026-05-23 19:42:21
J33,2026-05-23T19:40:26,136,72,C,0.5294117647058824,0.47058823529411764,Low Risk,2026-05-23 19:42:21
J34,2026-05-23T19:31:58,105,49,C,0.4666666666666667,0.5333333333333333,Low Risk,2026-05-23 19:42:21
BL8,2026-05-23T19:40:51,657,166,C,0.2526636225266362,0.7473363774733638,Medium Risk,2026-05-23 19:42:21
J36,2026-05-23T19:40:57,491,221,C,0.45010183299389,0.54989816700611,Low Risk,2026-05-23 19:42:21
J54,2026-05-23T19:40:59,184,14,C,0.07608695652173914,0.9239130434782609,High Risk,2026-05-23 19:42:21
J55,2026-05-23T19:40:57,132,57,C,0.4318181818181818,0.5681818181818181,Low Risk,2026-05-23 19:42:21
J43,2026-05-23T19:32:49,190,93,C,0.48947368421052634,0.5105263157894737,Low Risk,2026-05-23 19:42:21
J46,2026-05-23T19:40:55,63,16,C,0.25396825396825395,0.746031746031746,Medium Risk,2026-05-23 19:42:21
KB1,2026-05-23T19:34:58,239,237,C,0.9916317991631799,0.008368200836820106,Low Risk,2026-05-23 19:42:21
GBM,2026-05-23T19:34:58,677,676,C,0.9985228951255539,0.001477104874446078,Low Risk,2026-05-23 19:42:21
SE14,2026-05-23T19:41:06,187,94,C,0.5026737967914439,0.49732620320855614,Low Risk,2026-05-23 19:42:21
SE50,2026-05-23T19:41:06,591,445,C,0.7529610829103215,0.2470389170896785,Low Risk,2026-05-23 19:42:21
J40,2026-05-23T19:41:09,206,78,C,0.3786407766990291,0.6213592233009708,Low Risk,2026-05-23 19:42:21
JM1,2026-05-23T19:40:57,268,183,C,0.6828358208955224,0.3171641791044776,Low Risk,2026-05-23 19:42:21
J32,2026-05-23T19:40:57,199,93,C,0.46733668341708545,0.5326633165829145,Low Risk,2026-05-23 19:42:21
A11,2026-05-23T19:40:37,410,232,C,0.5658536585365853,0.4341463414634147,Low Risk,2026-05-23 19:42:21
TR1,2026-05-23T19:38:53,361,125,C,0.3462603878116344,0.6537396121883656,Low Risk,2026-05-23 19:42:21
JBM,2026-05-23T19:40:37,328,245,C,0.7469512195121951,0.2530487804878049,Low Risk,2026-05-23 19:42:21
TE2,2026-05-23T19:40:20,213,170,C,0.7981220657276995,0.2018779342723005,Low Risk,2026-05-23 19:42:21
CR31,2026-05-23T19:41:06,87,5,C,0.05747126436781609,0.9425287356321839,High Risk,2026-05-23 19:42:21
J1,2026-05-23T19:40:07,368,204,C,0.5543478260869565,0.44565217391304346,Low Risk,2026-05-23 19:42:21
J2,2026-05-23T19:40:43,200,114,C,0.57,0.43000000000000005,Low Risk,2026-05-23 19:42:21
J3,2026-05-23T19:41:20,308,187,C,0.6071428571428571,0.3928571428571429,Low Risk,2026-05-23 19:42:21
T37,2026-05-23T19:39:51,1163,581,C,0.4995700773860705,0.5004299226139295,Low Risk,2026-05-23 19:42:21
KB3,2026-05-23T19:40:33,149,14,C,0.09395973154362416,0.9060402684563759,High Risk,2026-05-23 19:42:21
KBM,2026-05-23T19:39:54,239,166,C,0.694560669456067,0.305439330543933,Low Risk,2026-05-23 19:42:21
J4,2026-05-23T19:40:29,172,72,C,0.4186046511627907,0.5813953488372092,Low Risk,2026-05-23 19:42:21
TGM1,2026-05-23T19:40:23,388,270,C,0.6958762886597938,0.3041237113402062,Low Risk,2026-05-23 19:42:21
TG3,2026-05-23T19:41:13,208,123,C,0.5913461538461539,0.40865384615384615,Low Risk,2026-05-23 19:42:21
TG6,2026-05-23T19:41:13,176,94,C,0.5340909090909091,0.46590909090909094,Low Risk,2026-05-23 19:42:21
TG7,2026-05-23T19:41:13,362,194,C,0.5359116022099447,0.4640883977900553,Low Risk,2026-05-23 19:42:21
CR30,2026-05-23T19:40:32,54,7,C,0.12962962962962962,0.8703703703703703,Medium Risk,2026-05-23 19:42:21
RCM,2026-05-23T19:40:32,151,55,C,0.36423841059602646,0.6357615894039735,Low Risk,2026-05-23 19:42:21
EPM,2026-05-23T19:40:13,286,123,C,0.43006993006993005,0.56993006993007,Low Risk,2026-05-23 19:42:21
TGM3,2026-05-23T19:41:19,553,323,C,0.5840867992766727,0.41591320072332727,Low Risk,2026-05-23 19:42:21
KB14,2026-05-23T19:40:47,58,1,C,0.017241379310344827,0.9827586206896551,High Risk,2026-05-23 19:42:21
J41,2026-05-23T19:40:33,361,179,C,0.49584487534626037,0.5041551246537397,Low Risk,2026-05-23 19:42:21
JBM2,2026-05-23T19:40:20,144,40,C,0.2777777777777778,0.7222222222222222,Medium Risk,2026-05-23 19:42:21
J39,2026-05-23T19:40:43,283,147,C,0.519434628975265,0.48056537102473496,Low Risk,2026-05-23 19:42:21
J52,2026-05-23T19:40:53,626,208,C,0.33226837060702874,0.6677316293929713,Low Risk,2026-05-23 19:42:21
J51,2026-05-23T19:40:58,494,256,C,0.5182186234817814,0.4817813765182186,Low Risk,2026-05-23 19:42:21
J53,2026-05-23T19:40:16,212,86,C,0.4056603773584906,0.5943396226415094,Low Risk,2026-05-23 19:42:21
T19,2026-05-23T19:38:57,881,452,C,0.5130533484676504,0.4869466515323496,Low Risk,2026-05-23 19:42:21
J49,2026-05-23T19:40:46,482,224,C,0.46473029045643155,0.5352697095435685,Low Risk,2026-05-23 19:42:21
J27,2026-05-23T19:40:31,217,8,C,0.03686635944700461,0.9631336405529954,High Risk,2026-05-23 19:42:21
TB14,2026-05-23T19:40:32,43,12,C,0.27906976744186046,0.7209302325581395,Medium Risk,2026-05-23 19:42:21
U19,2026-05-23T19:41:14,501,161,C,0.3213572854291417,0.6786427145708582,Low Risk,2026-05-23 19:42:21
U6,2026-05-23T19:41:20,95,27,C,0.28421052631578947,0.7157894736842105,Medium Risk,2026-05-23 19:42:21
U45,2026-05-23T19:41:14,159,92,C,0.5786163522012578,0.42138364779874216,Low Risk,2026-05-23 19:42:21
BBM7,2026-05-23T19:38:19,175,151,C,0.8628571428571429,0.13714285714285712,Low Risk,2026-05-23 19:42:21
BE12,2026-05-23T19:41:08,459,212,C,0.46187363834422657,0.5381263616557734,Low Risk,2026-05-23 19:42:21
HG41,2026-05-23T19:40:57,461,230,C,0.49891540130151846,0.5010845986984815,Low Risk,2026-05-23 19:42:21
HG43,2026-05-23T19:39:23,487,203,C,0.41683778234086244,0.5831622176591376,Low Risk,2026-05-23 19:42:21
MN1,2026-05-23T19:41:12,257,133,C,0.5175097276264592,0.4824902723735408,Low Risk,2026-05-23 19:42:21
MNRM,2026-05-23T19:32:45,350,231,C,0.66,0.33999999999999997,Low Risk,2026-05-23 19:42:21
MN2,2026-05-23T19:41:17,303,90,C,0.297029702970297,0.7029702970297029,Medium Risk,2026-05-23 19:42:21
C7,2026-05-23T19:41:09,30,6,C,0.2,0.8,Medium Risk,2026-05-23 19:42:21
C17,2026-05-23T19:38:22,46,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
C20M,2026-05-23T19:40:35,550,443,C,0.8054545454545454,0.19454545454545458,Low Risk,2026-05-23 19:42:21
T41,2026-05-23T19:40:59,202,4,C,0.019801980198019802,0.9801980198019802,High Risk,2026-05-23 19:42:21
T42,2026-05-23T19:40:48,86,2,C,0.023255813953488372,0.9767441860465116,High Risk,2026-05-23 19:42:21
TM42,2026-05-23T19:40:48,261,200,C,0.7662835249042146,0.23371647509578541,Low Risk,2026-05-23 19:42:21
J48,2026-05-23T19:40:41,744,401,C,0.5389784946236559,0.4610215053763441,Low Risk,2026-05-23 19:42:21
BH1,2026-05-23T19:39:04,57,26,C,0.45614035087719296,0.543859649122807,Low Risk,2026-05-23 19:42:21
BH2,2026-05-23T19:37:27,45,21,C,0.4666666666666667,0.5333333333333333,Low Risk,2026-05-23 19:42:21
BKE7,2026-05-23T19:40:41,171,104,C,0.6081871345029239,0.39181286549707606,Low Risk,2026-05-23 19:42:21
BR5,2026-05-23T19:40:53,152,73,C,0.48026315789473684,0.5197368421052632,Low Risk,2026-05-23 19:42:21
BRM3,2026-05-23T19:40:08,406,273,C,0.6724137931034483,0.3275862068965517,Low Risk,2026-05-23 19:42:21
BRM4,2026-05-23T19:41:16,176,67,C,0.3806818181818182,0.6193181818181819,Low Risk,2026-05-23 19:42:21
M16,2026-05-23T19:30:24,128,3,C,0.0234375,0.9765625,High Risk,2026-05-23 19:42:21
M20,2026-05-23T19:29:31,30,10,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-23 19:42:21
M35,2026-05-23T19:35:54,73,13,C,0.1780821917808219,0.821917808219178,Medium Risk,2026-05-23 19:42:21
M36,2026-05-23T19:32:41,16,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
M37,2026-05-23T19:31:31,34,1,C,0.029411764705882353,0.9705882352941176,High Risk,2026-05-23 19:42:21
M38,2026-05-23T19:41:04,100,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
MM3,2026-05-23T19:32:53,269,220,C,0.8178438661710037,0.18215613382899631,Low Risk,2026-05-23 19:42:21
MP12,2026-05-23T19:41:11,220,78,C,0.35454545454545455,0.6454545454545455,Low Risk,2026-05-23 19:42:21
MP13,2026-05-23T19:41:11,396,103,C,0.2601010101010101,0.7398989898989898,Medium Risk,2026-05-23 19:42:21
MP1M,2026-05-23T19:41:11,522,354,C,0.6781609195402298,0.32183908045977017,Low Risk,2026-05-23 19:42:21
PP1,2026-05-23T19:33:55,300,145,C,0.48333333333333334,0.5166666666666666,Low Risk,2026-05-23 19:42:21
PP2,2026-05-23T19:36:58,149,64,C,0.42953020134228187,0.5704697986577181,Low Risk,2026-05-23 19:42:21
PP3,2026-05-23T19:35:45,344,147,C,0.4273255813953488,0.5726744186046512,Low Risk,2026-05-23 19:42:21
PP4,2026-05-23T19:39:51,167,41,C,0.24550898203592814,0.7544910179640718,Medium Risk,2026-05-23 19:42:21
PP5,2026-05-23T19:34:50,346,185,C,0.5346820809248555,0.4653179190751445,Low Risk,2026-05-23 19:42:21
TP10,2026-05-23T19:37:59,113,32,C,0.2831858407079646,0.7168141592920354,Medium Risk,2026-05-23 19:42:21
TP14,2026-05-23T19:39:56,51,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
TP16,2026-05-23T19:38:54,667,454,C,0.6806596701649176,0.3193403298350824,Low Risk,2026-05-23 19:42:21
TP17,2026-05-23T19:37:13,119,23,C,0.19327731092436976,0.8067226890756303,Medium Risk,2026-05-23 19:42:21
TP18,2026-05-23T19:37:57,266,26,C,0.09774436090225563,0.9022556390977443,High Risk,2026-05-23 19:42:21
TP2,2026-05-23T19:41:09,77,4,C,0.05194805194805195,0.948051948051948,High Risk,2026-05-23 19:42:21
TPMG,2026-05-23T19:40:50,116,90,C,0.7758620689655172,0.22413793103448276,Low Risk,2026-05-23 19:42:21
TP36,2026-05-23T19:38:46,250,78,C,0.312,0.688,Low Risk,2026-05-23 19:42:21
TPM4,2026-05-23T19:40:52,343,188,C,0.5481049562682215,0.45189504373177847,Low Risk,2026-05-23 19:42:21
TPM5,2026-05-23T19:40:52,342,220,C,0.6432748538011696,0.35672514619883045,Low Risk,2026-05-23 19:42:21
TPM6,2026-05-23T19:38:46,358,220,C,0.6145251396648045,0.3854748603351955,Low Risk,2026-05-23 19:42:21
TP27,2026-05-23T19:40:50,233,63,C,0.2703862660944206,0.7296137339055794,Medium Risk,2026-05-23 19:42:21
TPMN,2026-05-23T19:40:59,815,535,C,0.656441717791411,0.34355828220858897,Low Risk,2026-05-23 19:42:21
TPMP,2026-05-23T19:39:29,808,421,C,0.5210396039603961,0.47896039603960394,Low Risk,2026-05-23 19:42:21
WDB1,2026-05-23T19:40:13,75,30,C,0.4,0.6,Low Risk,2026-05-23 19:42:21
Y23,2026-05-23T19:41:03,823,435,C,0.528554070473876,0.47144592952612396,Low Risk,2026-05-23 19:42:21
Y24,2026-05-23T19:41:03,181,89,C,0.49171270718232046,0.5082872928176796,Low Risk,2026-05-23 19:42:21
Y56,2026-05-23T19:40:54,45,3,C,0.06666666666666667,0.9333333333333333,High Risk,2026-05-23 19:42:21
BBM1,2026-05-23T19:41:09,406,291,C,0.7167487684729064,0.28325123152709364,Low Risk,2026-05-23 19:42:21
BBM8,2026-05-23T19:40:05,329,156,C,0.47416413373860183,0.5258358662613982,Low Risk,2026-05-23 19:42:21
BJ10,2026-05-23T19:40:56,269,98,C,0.3643122676579926,0.6356877323420074,Low Risk,2026-05-23 19:42:21
BJ11,2026-05-23T19:40:59,100,37,C,0.37,0.63,Low Risk,2026-05-23 19:42:21
BJ12,2026-05-23T19:40:59,682,348,C,0.5102639296187683,0.4897360703812317,Low Risk,2026-05-23 19:42:21
BJ17,2026-05-23T19:40:20,151,88,C,0.5827814569536424,0.41721854304635764,Low Risk,2026-05-23 19:42:21
BJ18,2026-05-23T19:40:20,289,143,C,0.49480968858131485,0.5051903114186851,Low Risk,2026-05-23 19:42:21
BJ28,2026-05-23T19:40:28,669,421,C,0.6292974588938715,0.37070254110612855,Low Risk,2026-05-23 19:42:21
BJ3,2026-05-23T19:40:55,1054,384,C,0.36432637571157495,0.6356736242884251,Low Risk,2026-05-23 19:42:21
BJ33,2026-05-23T19:40:56,356,283,C,0.7949438202247191,0.2050561797752809,Low Risk,2026-05-23 19:42:21
BJ42,2026-05-23T19:41:04,450,228,C,0.5066666666666667,0.4933333333333333,Low Risk,2026-05-23 19:42:21
BJ45,2026-05-23T19:40:21,232,134,C,0.5775862068965517,0.4224137931034483,Low Risk,2026-05-23 19:42:21
SK44,2026-05-23T19:30:56,418,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
U48,2026-05-23T19:38:29,98,64,C,0.6530612244897959,0.34693877551020413,Low Risk,2026-05-23 19:42:21
U5,2026-05-23T19:40:25,101,62,C,0.6138613861386139,0.38613861386138615,Low Risk,2026-05-23 19:42:21
JM14,2026-05-23T19:25:15,493,375,C,0.7606490872210954,0.23935091277890463,Low Risk,2026-05-23 19:42:21
JM12,2026-05-23T19:31:01,468,340,C,0.7264957264957265,0.27350427350427353,Low Risk,2026-05-23 19:42:21
W39,2026-05-23T19:40:12,210,57,C,0.2714285714285714,0.7285714285714286,Medium Risk,2026-05-23 19:42:21
PL67,2026-05-23T19:41:05,735,493,C,0.6707482993197279,0.3292517006802721,Low Risk,2026-05-23 19:42:21
SK40,2026-05-23T19:29:56,514,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
U9,2026-05-23T19:39:40,398,113,C,0.28391959798994976,0.7160804020100502,Medium Risk,2026-05-23 19:42:21
U26,2026-05-23T19:39:45,601,279,C,0.46422628951747086,0.5357737104825291,Low Risk,2026-05-23 19:42:21
U25,2026-05-23T19:39:57,567,257,C,0.4532627865961199,0.5467372134038802,Low Risk,2026-05-23 19:42:21
U24T,2026-05-23T19:39:49,46,27,C,0.5869565217391305,0.4130434782608695,Low Risk,2026-05-23 19:42:21
U24,2026-05-23T19:40:52,364,147,C,0.40384615384615385,0.5961538461538461,Low Risk,2026-05-23 19:42:21
U23,2026-05-23T19:39:58,654,285,C,0.43577981651376146,0.5642201834862386,Low Risk,2026-05-23 19:42:21
U22,2026-05-23T19:39:48,460,229,C,0.49782608695652175,0.5021739130434782,Low Risk,2026-05-23 19:42:21
U21,2026-05-23T19:39:51,286,148,C,0.5174825174825175,0.4825174825174825,Low Risk,2026-05-23 19:42:21
U2,2026-05-23T19:39:53,987,456,C,0.46200607902735563,0.5379939209726443,Low Risk,2026-05-23 19:42:21
J45,2026-05-23T19:40:37,370,174,C,0.4702702702702703,0.5297297297297296,Low Risk,2026-05-23 19:42:21
TM25,2026-05-23T19:38:58,125,29,C,0.232,0.768,Medium Risk,2026-05-23 19:42:21
TM26,2026-05-23T19:38:58,124,54,C,0.43548387096774194,0.564516129032258,Low Risk,2026-05-23 19:42:21
TM27,2026-05-23T19:38:58,239,193,C,0.8075313807531381,0.19246861924686187,Low Risk,2026-05-23 19:42:21
J37,2026-05-23T19:40:35,250,118,C,0.472,0.528,Low Risk,2026-05-23 19:42:21
BM1,2026-05-23T19:41:04,60,13,C,0.21666666666666667,0.7833333333333333,Medium Risk,2026-05-23 19:42:21
BM2,2026-05-23T19:41:05,53,8,C,0.1509433962264151,0.8490566037735849,Medium Risk,2026-05-23 19:42:21
BM26,2026-05-23T19:40:57,460,375,C,0.8152173913043478,0.18478260869565222,Low Risk,2026-05-23 19:42:21
BWM,2026-05-23T19:40:57,220,138,C,0.6272727272727273,0.3727272727272727,Low Risk,2026-05-23 19:42:21
TBMT,2026-05-23T19:28:28,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-23 19:42:21
TPM,2026-05-23T19:41:02,384,92,C,0.23958333333333334,0.7604166666666666,Medium Risk,2026-05-23 19:42:21
U29,2026-05-23T19:34:06,338,299,C,0.8846153846153846,0.11538461538461542,Low Risk,2026-05-23 19:42:21
U27,2026-05-23T19:32:00,11,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
U18,2026-05-23T19:28:58,312,103,C,0.3301282051282051,0.6698717948717949,Low Risk,2026-05-23 19:42:21
U30,2026-05-23T19:31:08,127,74,C,0.5826771653543307,0.4173228346456693,Low Risk,2026-05-23 19:42:21
SK48,2026-05-23T19:27:44,471,448,C,0.9511677282377919,0.04883227176220806,Low Risk,2026-05-23 19:42:21
TE25,2026-05-23T19:41:18,298,119,C,0.39932885906040266,0.6006711409395973,Low Risk,2026-05-23 19:42:21
TE3,2026-05-23T19:40:20,19,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
TE4,2026-05-23T19:40:37,30,3,C,0.1,0.9,Medium Risk,2026-05-23 19:42:21
U28,2026-05-23T19:31:58,15,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
A15,2026-05-23T19:40:37,59,24,C,0.4067796610169492,0.5932203389830508,Low Risk,2026-05-23 19:42:21
BM28,2026-05-23T19:30:45,51,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
BM30,2026-05-23T19:27:41,41,4,C,0.0975609756097561,0.9024390243902439,High Risk,2026-05-23 19:42:21
BTM,2026-05-23T19:28:24,284,284,C,1.0,0.0,Low Risk,2026-05-23 19:42:21
BTM2,2026-05-23T19:28:24,496,492,C,0.9919354838709677,0.008064516129032251,Low Risk,2026-05-23 19:42:21
SAM2,2026-05-23T19:28:24,334,234,C,0.7005988023952096,0.29940119760479045,Low Risk,2026-05-23 19:42:21
TBM2,2026-05-23T19:28:21,243,232,C,0.9547325102880658,0.04526748971193417,Low Risk,2026-05-23 19:42:21
TJ34,2026-05-23T19:31:04,350,257,C,0.7342857142857143,0.2657142857142857,Low Risk,2026-05-23 19:42:21
U31,2026-05-23T19:28:57,215,86,C,0.4,0.6,Low Risk,2026-05-23 19:42:21
BL13,2026-05-23T19:31:09,413,234,C,0.5665859564164649,0.4334140435835351,Low Risk,2026-05-23 19:42:21
HG10,2026-05-23T19:40:09,248,95,C,0.38306451612903225,0.6169354838709677,Low Risk,2026-05-23 19:42:21
JS6L,2026-05-23T19:40:58,5,2,C,0.4,0.6,Low Risk,2026-05-23 19:42:21
BJ65,2026-05-23T19:34:07,224,107,C,0.47767857142857145,0.5223214285714286,Low Risk,2026-05-23 19:42:21
CK19,2026-05-23T19:34:05,70,24,C,0.34285714285714286,0.6571428571428571,Low Risk,2026-05-23 19:42:21
CK4,2026-05-23T19:31:07,10,0,C,0.0,1.0,High Risk,2026-05-23 19:42:21
CK42,2026-05-23T19:34:08,453,220,C,0.4856512141280353,0.5143487858719646,Low Risk,2026-05-23 19:42:21
CK7,2026-05-23T19:34:05,298,227,C,0.761744966442953,0.23825503355704702,Low Risk,2026-05-23 19:42:21
TW1,2026-05-23T19:28:09,108,27,C,0.25,0.75,Medium Risk,2026-05-23 19:42:21
TW2,2026-05-23T19:28:56,355,160,C,0.4507042253521127,0.5492957746478873,Low Risk,2026-05-23 19:42:21
TW3,2026-05-23T19:33:05,338,137,C,0.40532544378698226,0.5946745562130178,Low Risk,2026-05-23 19:42:21
SK49,2026-05-23T19:27:44,483,444,C,0.9192546583850931,0.08074534161490687,Low Risk,2026-05-23 19:42:21
B16,2026-05-23T19:35:44,364,363,C,0.9972527472527473,0.0027472527472527375,Low Risk,2026-05-23 19:42:21
B17,2026-05-23T19:38:55,385,383,C,0.9948051948051948,0.0051948051948051965,Low Risk,2026-05-23 19:42:21
B20,2026-05-23T19:40:41,385,158,C,0.4103896103896104,0.5896103896103896,Low Risk,2026-05-23 19:42:21
B42,2026-05-23T19:40:41,123,16,C,0.13008130081300814,0.8699186991869918,Medium Risk,2026-05-23 19:42:21
B45,2026-05-23T19:40:51,67,14,C,0.208955223880597,0.791044776119403,Medium Risk,2026-05-23 19:42:21
B6,2026-05-23T19:40:48,516,234,C,0.45348837209302323,0.5465116279069768,Low Risk,2026-05-23 19:42:21
B63,2026-05-23T19:40:44,99,2,C,0.020202020202020204,0.9797979797979798,High Risk,2026-05-23 19:42:21
B65,2026-05-23T19:40:07,743,341,C,0.458950201884253,0.5410497981157469,Low Risk,2026-05-23 19:42:21
B7,2026-05-23T19:41:01,86,9,C,0.10465116279069768,0.8953488372093024,Medium Risk,2026-05-23 19:42:21
B70,2026-05-23T19:40:59,41,20,C,0.4878048780487805,0.5121951219512195,Low Risk,2026-05-23 19:42:21
B71,2026-05-23T19:35:17,249,248,C,0.9959839357429718,0.004016064257028162,Low Risk,2026-05-23 19:42:21
B7A,2026-05-23T19:40:50,129,71,C,0.5503875968992248,0.4496124031007752,Low Risk,2026-05-23 19:42:21
B8,2026-05-23T19:40:59,113,17,C,0.1504424778761062,0.8495575221238938,Medium Risk,2026-05-23 19:42:21
B80,2026-05-23T19:39:56,250,216,C,0.864,0.136,Low Risk,2026-05-23 19:42:21
B84,2026-05-23T19:40:50,555,505,C,0.9099099099099099,0.09009009009009006,Low Risk,2026-05-23 19:42:21
S112,2026-05-23T19:38:28,242,241,C,0.9958677685950413,0.004132231404958664,Low Risk,2026-05-23 19:42:21
