carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
A68,2026-05-21T22:07:46,158,22,C,0.13924050632911392,0.8607594936708861,Medium Risk,2026-05-21 22:10:44
A70,2026-05-21T22:07:46,128,96,C,0.75,0.25,Low Risk,2026-05-21 22:10:44
A71,2026-05-21T22:07:46,181,108,C,0.5966850828729282,0.4033149171270718,Low Risk,2026-05-21 22:10:44
CK40,2026-05-21T22:08:52,500,332,C,0.664,0.33599999999999997,Low Risk,2026-05-21 22:10:44
A40,2026-05-21T22:06:53,537,309,C,0.5754189944134078,0.4245810055865922,Low Risk,2026-05-21 22:10:44
A66,2026-05-21T22:07:30,149,51,C,0.3422818791946309,0.6577181208053691,Low Risk,2026-05-21 22:10:44
A69,2026-05-21T22:08:43,448,317,C,0.7075892857142857,0.2924107142857143,Low Risk,2026-05-21 22:10:44
A30,2026-05-21T22:07:41,13,3,C,0.23076923076923078,0.7692307692307692,Medium Risk,2026-05-21 22:10:44
AM80,2026-05-21T22:07:41,184,72,C,0.391304347826087,0.6086956521739131,Low Risk,2026-05-21 22:10:44
AM81,2026-05-21T22:07:41,210,100,C,0.47619047619047616,0.5238095238095238,Low Risk,2026-05-21 22:10:44
CC7,2026-05-21T22:08:37,220,135,C,0.6136363636363636,0.38636363636363635,Low Risk,2026-05-21 22:10:44
B88,2026-05-21T22:05:26,385,385,C,1.0,0.0,Low Risk,2026-05-21 22:10:44
H87L,2026-05-21T21:59:47,500,481,C,0.962,0.038000000000000034,Low Risk,2026-05-21 22:10:44
B66,2026-05-21T22:08:21,585,283,C,0.48376068376068376,0.5162393162393162,Low Risk,2026-05-21 22:10:44
B53,2026-05-21T22:08:48,197,60,C,0.30456852791878175,0.6954314720812182,Low Risk,2026-05-21 22:10:44
B52,2026-05-21T22:08:21,300,132,C,0.44,0.56,Low Risk,2026-05-21 22:10:44
B51,2026-05-21T22:08:26,322,156,C,0.484472049689441,0.515527950310559,Low Risk,2026-05-21 22:10:44
NT6L,2026-05-21T22:08:30,6,5,C,0.8333333333333334,0.16666666666666663,Low Risk,2026-05-21 22:10:44
TWM6,2026-05-21T22:06:32,224,70,C,0.3125,0.6875,Low Risk,2026-05-21 22:10:44
B35,2026-05-21T22:05:43,197,65,C,0.3299492385786802,0.6700507614213198,Low Risk,2026-05-21 22:10:44
B34,2026-05-21T22:08:55,274,186,C,0.6788321167883211,0.3211678832116789,Low Risk,2026-05-21 22:10:44
B33,2026-05-21T22:08:36,129,73,C,0.5658914728682171,0.43410852713178294,Low Risk,2026-05-21 22:10:44
B32,2026-05-21T22:08:36,124,65,C,0.5241935483870968,0.47580645161290325,Low Risk,2026-05-21 22:10:44
KB17,2026-05-21T22:07:56,50,24,C,0.48,0.52,Low Risk,2026-05-21 22:10:44
KB10,2026-05-21T22:07:13,164,102,C,0.6219512195121951,0.3780487804878049,Low Risk,2026-05-21 22:10:44
KB11,2026-05-21T22:07:13,209,115,C,0.5502392344497608,0.44976076555023925,Low Risk,2026-05-21 22:10:44
SD9,2026-05-21T22:07:57,47,12,C,0.2553191489361702,0.7446808510638299,Medium Risk,2026-05-21 22:10:44
W54,2026-05-21T22:06:35,267,118,C,0.4419475655430712,0.5580524344569289,Low Risk,2026-05-21 22:10:44
