carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
HE12,2026-05-23T00:42:36,105,101,C,0.9619047619047619,0.03809523809523807,Low Risk,2026-05-23 00:44:35
HLM,2026-05-23T00:43:26,583,505,C,0.8662092624356775,0.13379073756432247,Low Risk,2026-05-23 00:44:35
RHM,2026-05-23T00:42:36,329,153,C,0.46504559270516715,0.5349544072948329,Low Risk,2026-05-23 00:44:35
BM29,2026-05-23T00:43:11,96,77,C,0.8020833333333334,0.19791666666666663,Low Risk,2026-05-23 00:44:35
Q81,2026-05-23T00:43:32,97,83,C,0.8556701030927835,0.14432989690721654,Low Risk,2026-05-23 00:44:35
C20,2026-05-23T00:43:07,176,176,C,1.0,0.0,Low Risk,2026-05-23 00:44:35
FR3M,2026-05-23T00:43:29,228,170,C,0.7456140350877193,0.2543859649122807,Low Risk,2026-05-23 00:44:35
ACE,2026-05-23T00:42:35,485,452,C,0.931958762886598,0.06804123711340204,Low Risk,2026-05-23 00:44:35
C6,2026-05-23T00:43:14,332,148,C,0.4457831325301205,0.5542168674698795,Low Risk,2026-05-23 00:44:35
TG2,2026-05-23T00:43:18,273,89,C,0.326007326007326,0.673992673992674,Low Risk,2026-05-23 00:44:35
BP1,2026-05-23T00:43:20,577,278,C,0.48180242634315423,0.5181975736568458,Low Risk,2026-05-23 00:44:35
TG1,2026-05-23T00:43:29,133,70,C,0.5263157894736842,0.4736842105263158,Low Risk,2026-05-23 00:44:35
TGM2,2026-05-23T00:43:18,189,116,C,0.6137566137566137,0.3862433862433863,Low Risk,2026-05-23 00:44:35
TE14,2026-05-23T00:43:16,105,43,C,0.4095238095238095,0.5904761904761905,Low Risk,2026-05-23 00:44:35
BM3,2026-05-23T00:43:06,5,0,C,0.0,1.0,High Risk,2026-05-23 00:44:35
W93,2026-05-23T00:40:24,375,221,C,0.5893333333333334,0.4106666666666666,Low Risk,2026-05-23 00:44:35
HG44,2026-05-23T00:42:51,155,42,C,0.2709677419354839,0.7290322580645161,Medium Risk,2026-05-23 00:44:35
HG64,2026-05-23T00:42:08,82,35,C,0.4268292682926829,0.5731707317073171,Low Risk,2026-05-23 00:44:35
PM27,2026-05-23T00:41:38,326,129,C,0.39570552147239263,0.6042944785276074,Low Risk,2026-05-23 00:44:35
PM28,2026-05-23T00:42:35,309,94,C,0.3042071197411003,0.6957928802588997,Low Risk,2026-05-23 00:44:35
TM36,2026-05-23T00:38:25,225,76,C,0.3377777777777778,0.6622222222222223,Low Risk,2026-05-23 00:44:35
TM37,2026-05-23T00:41:03,244,68,C,0.2786885245901639,0.7213114754098361,Medium Risk,2026-05-23 00:44:35
T50,2026-05-23T00:36:24,350,128,C,0.3657142857142857,0.6342857142857143,Low Risk,2026-05-23 00:44:35
T51,2026-05-23T00:42:02,346,73,C,0.21098265895953758,0.7890173410404624,Medium Risk,2026-05-23 00:44:35
TM43,2026-05-23T00:42:19,247,186,C,0.7530364372469636,0.24696356275303644,Low Risk,2026-05-23 00:44:35
T15,2026-05-23T00:42:19,30,18,C,0.6,0.4,Low Risk,2026-05-23 00:44:35
T16,2026-05-23T00:41:12,109,40,C,0.3669724770642202,0.6330275229357798,Low Risk,2026-05-23 00:44:35
T17,2026-05-23T00:42:59,228,118,C,0.5175438596491229,0.48245614035087714,Low Risk,2026-05-23 00:44:35
T18,2026-05-23T00:41:54,81,53,C,0.654320987654321,0.345679012345679,Low Risk,2026-05-23 00:44:35
B9,2026-05-23T00:41:56,213,132,C,0.6197183098591549,0.3802816901408451,Low Risk,2026-05-23 00:44:35
B10,2026-05-23T00:42:18,516,223,C,0.4321705426356589,0.5678294573643411,Low Risk,2026-05-23 00:44:35
W92,2026-05-23T00:40:11,280,88,C,0.3142857142857143,0.6857142857142857,Low Risk,2026-05-23 00:44:35
WCB,2026-05-23T00:38:19,143,94,C,0.6573426573426573,0.3426573426573427,Low Risk,2026-05-23 00:44:35
ACB,2026-05-23T00:41:56,91,62,C,0.6813186813186813,0.31868131868131866,Low Risk,2026-05-23 00:44:35
CY,2026-05-23T00:41:56,36,17,C,0.4722222222222222,0.5277777777777778,Low Risk,2026-05-23 00:44:35
AM46,2026-05-23T00:35:51,403,21,C,0.052109181141439205,0.9478908188585607,High Risk,2026-05-23 00:44:35
A12,2026-05-23T00:43:32,194,104,C,0.5360824742268041,0.4639175257731959,Low Risk,2026-05-23 00:44:35
BE45,2026-05-23T00:43:11,363,60,C,0.1652892561983471,0.8347107438016529,Medium Risk,2026-05-23 00:44:35
BE39,2026-05-23T00:43:09,705,164,C,0.2326241134751773,0.7673758865248227,Medium Risk,2026-05-23 00:44:35
W74,2026-05-23T00:40:33,365,178,C,0.4876712328767123,0.5123287671232877,Low Risk,2026-05-23 00:44:35
Y79M,2026-05-23T00:42:29,453,198,C,0.4370860927152318,0.5629139072847682,Low Risk,2026-05-23 00:44:35
CR29,2026-05-23T00:42:34,72,11,C,0.1527777777777778,0.8472222222222222,Medium Risk,2026-05-23 00:44:35
KLM,2026-05-23T00:41:38,348,266,C,0.764367816091954,0.23563218390804597,Low Risk,2026-05-23 00:44:35
SE34,2026-05-23T00:43:30,270,74,C,0.2740740740740741,0.7259259259259259,Medium Risk,2026-05-23 00:44:35
KB7,2026-05-23T00:39:45,65,62,C,0.9538461538461539,0.0461538461538461,Low Risk,2026-05-23 00:44:35
SE31,2026-05-23T00:43:10,187,14,C,0.0748663101604278,0.9251336898395722,High Risk,2026-05-23 00:44:35
J56,2026-05-23T00:38:42,15,13,C,0.8666666666666667,0.1333333333333333,Low Risk,2026-05-23 00:44:35
J57,2026-05-23T00:41:46,363,348,C,0.9586776859504132,0.04132231404958675,Low Risk,2026-05-23 00:44:35
J57L,2026-05-23T00:41:46,13,11,C,0.8461538461538461,0.15384615384615385,Low Risk,2026-05-23 00:44:35
J33,2026-05-23T00:41:17,136,61,C,0.4485294117647059,0.5514705882352942,Low Risk,2026-05-23 00:44:35
J34,2026-05-23T00:42:20,105,42,C,0.4,0.6,Low Risk,2026-05-23 00:44:35
BL8,2026-05-23T00:41:48,657,318,C,0.4840182648401826,0.5159817351598174,Low Risk,2026-05-23 00:44:35
J36,2026-05-23T00:42:08,491,141,C,0.28716904276985744,0.7128309572301426,Medium Risk,2026-05-23 00:44:35
J54,2026-05-23T00:41:57,184,114,C,0.6195652173913043,0.3804347826086957,Low Risk,2026-05-23 00:44:35
J55,2026-05-23T00:41:24,132,93,C,0.7045454545454546,0.2954545454545454,Low Risk,2026-05-23 00:44:35
J43,2026-05-23T00:41:47,190,61,C,0.32105263157894737,0.6789473684210526,Low Risk,2026-05-23 00:44:35
J46,2026-05-23T00:42:14,63,29,C,0.4603174603174603,0.5396825396825398,Low Risk,2026-05-23 00:44:35
KB1,2026-05-23T00:28:13,239,238,C,0.99581589958159,0.004184100418409997,Low Risk,2026-05-23 00:44:35
GBM,2026-05-23T00:42:17,677,676,C,0.9985228951255539,0.001477104874446078,Low Risk,2026-05-23 00:44:35
SE14,2026-05-23T00:43:21,187,69,C,0.3689839572192513,0.6310160427807487,Low Risk,2026-05-23 00:44:35
SE50,2026-05-23T00:43:21,591,382,C,0.6463620981387479,0.3536379018612521,Low Risk,2026-05-23 00:44:35
J40,2026-05-23T00:40:29,206,46,C,0.22330097087378642,0.7766990291262136,Medium Risk,2026-05-23 00:44:35
JM1,2026-05-23T00:39:53,268,146,C,0.5447761194029851,0.4552238805970149,Low Risk,2026-05-23 00:44:35
J32,2026-05-23T00:39:41,199,89,C,0.4472361809045226,0.5527638190954773,Low Risk,2026-05-23 00:44:35
A11,2026-05-23T00:42:41,410,228,C,0.5560975609756098,0.4439024390243902,Low Risk,2026-05-23 00:44:35
TR1,2026-05-23T00:41:54,361,101,C,0.27977839335180055,0.7202216066481995,Medium Risk,2026-05-23 00:44:35
JBM,2026-05-23T00:42:27,328,216,C,0.6585365853658537,0.3414634146341463,Low Risk,2026-05-23 00:44:35
TE2,2026-05-23T00:42:37,213,154,C,0.7230046948356808,0.27699530516431925,Low Risk,2026-05-23 00:44:35
CR31,2026-05-23T00:42:14,87,17,C,0.19540229885057472,0.8045977011494253,Medium Risk,2026-05-23 00:44:35
J1,2026-05-23T00:41:12,368,176,C,0.4782608695652174,0.5217391304347826,Low Risk,2026-05-23 00:44:35
J2,2026-05-23T00:41:44,200,91,C,0.455,0.5449999999999999,Low Risk,2026-05-23 00:44:35
J3,2026-05-23T00:41:48,308,139,C,0.4512987012987013,0.5487012987012987,Low Risk,2026-05-23 00:44:35
T37,2026-05-23T00:42:05,1163,550,C,0.472914875322442,0.5270851246775581,Low Risk,2026-05-23 00:44:35
KB3,2026-05-23T00:42:11,149,66,C,0.4429530201342282,0.5570469798657718,Low Risk,2026-05-23 00:44:35
KBM,2026-05-23T00:41:43,239,154,C,0.6443514644351465,0.35564853556485354,Low Risk,2026-05-23 00:44:35
J4,2026-05-23T00:40:34,172,45,C,0.2616279069767442,0.7383720930232558,Medium Risk,2026-05-23 00:44:35
TGM1,2026-05-23T00:42:27,388,186,C,0.4793814432989691,0.5206185567010309,Low Risk,2026-05-23 00:44:35
TG3,2026-05-23T00:43:13,208,107,C,0.5144230769230769,0.48557692307692313,Low Risk,2026-05-23 00:44:35
TG6,2026-05-23T00:43:13,176,90,C,0.5113636363636364,0.48863636363636365,Low Risk,2026-05-23 00:44:35
TG7,2026-05-23T00:43:13,362,169,C,0.46685082872928174,0.5331491712707183,Low Risk,2026-05-23 00:44:35
CR30,2026-05-23T00:42:03,54,9,C,0.16666666666666666,0.8333333333333334,Medium Risk,2026-05-23 00:44:35
RCM,2026-05-23T00:42:03,151,68,C,0.4503311258278146,0.5496688741721854,Low Risk,2026-05-23 00:44:35
EPM,2026-05-23T00:42:32,286,129,C,0.45104895104895104,0.548951048951049,Low Risk,2026-05-23 00:44:35
TGM3,2026-05-23T00:43:30,553,240,C,0.43399638336347196,0.5660036166365281,Low Risk,2026-05-23 00:44:35
KB14,2026-05-23T00:42:04,58,49,C,0.8448275862068966,0.15517241379310343,Low Risk,2026-05-23 00:44:35
J41,2026-05-23T00:41:29,361,114,C,0.3157894736842105,0.6842105263157895,Low Risk,2026-05-23 00:44:35
JBM2,2026-05-23T00:42:36,144,44,C,0.3055555555555556,0.6944444444444444,Low Risk,2026-05-23 00:44:35
J39,2026-05-23T00:42:01,283,114,C,0.4028268551236749,0.5971731448763251,Low Risk,2026-05-23 00:44:35
J52,2026-05-23T00:42:05,626,188,C,0.3003194888178914,0.6996805111821086,Low Risk,2026-05-23 00:44:35
