carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
HE12,2026-05-30T01:50:49,105,101,C,0.9619047619047619,0.03809523809523807,Low Risk,2026-05-30 01:52:03
HLM,2026-05-30T01:50:38,583,509,C,0.8730703259005146,0.1269296740994854,Low Risk,2026-05-30 01:52:03
RHM,2026-05-30T01:50:49,329,153,C,0.46504559270516715,0.5349544072948329,Low Risk,2026-05-30 01:52:03
BM29,2026-05-30T01:50:56,96,87,C,0.90625,0.09375,Low Risk,2026-05-30 01:52:03
Q81,2026-05-30T01:50:38,97,87,C,0.8969072164948454,0.1030927835051546,Low Risk,2026-05-30 01:52:03
C20,2026-05-30T01:50:56,176,171,C,0.9715909090909091,0.02840909090909094,Low Risk,2026-05-30 01:52:03
FR3M,2026-05-30T01:50:57,228,167,C,0.7324561403508771,0.26754385964912286,Low Risk,2026-05-30 01:52:03
ACE,2026-05-30T01:50:54,485,451,C,0.9298969072164949,0.07010309278350513,Low Risk,2026-05-30 01:52:03
C6,2026-05-30T01:50:48,332,139,C,0.4186746987951807,0.5813253012048193,Low Risk,2026-05-30 01:52:03
TG2,2026-05-30T01:50:38,273,102,C,0.37362637362637363,0.6263736263736264,Low Risk,2026-05-30 01:52:03
BP1,2026-05-30T01:50:38,577,279,C,0.48353552859618715,0.5164644714038129,Low Risk,2026-05-30 01:52:03
TG1,2026-05-30T01:50:57,133,70,C,0.5263157894736842,0.4736842105263158,Low Risk,2026-05-30 01:52:03
TGM2,2026-05-30T01:50:38,189,111,C,0.5873015873015873,0.4126984126984127,Low Risk,2026-05-30 01:52:03
TE14,2026-05-30T01:50:36,105,39,C,0.37142857142857144,0.6285714285714286,Low Risk,2026-05-30 01:52:03
BM3,2026-05-30T01:50:37,5,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
W93,2026-05-30T01:48:02,375,219,C,0.584,0.41600000000000004,Low Risk,2026-05-30 01:52:03
HG44,2026-05-30T01:49:39,155,48,C,0.3096774193548387,0.6903225806451613,Low Risk,2026-05-30 01:52:03
HG64,2026-05-30T01:48:32,82,41,C,0.5,0.5,Low Risk,2026-05-30 01:52:03
PM27,2026-05-30T01:47:07,326,132,C,0.4049079754601227,0.5950920245398773,Low Risk,2026-05-30 01:52:03
PM28,2026-05-30T01:48:32,309,109,C,0.35275080906148865,0.6472491909385114,Low Risk,2026-05-30 01:52:03
TM36,2026-05-30T01:48:20,225,70,C,0.3111111111111111,0.6888888888888889,Low Risk,2026-05-30 01:52:03
TM37,2026-05-30T01:48:28,244,75,C,0.3073770491803279,0.6926229508196722,Low Risk,2026-05-30 01:52:03
T50,2026-05-30T01:49:06,350,128,C,0.3657142857142857,0.6342857142857143,Low Risk,2026-05-30 01:52:03
T51,2026-05-30T01:49:11,346,57,C,0.16473988439306358,0.8352601156069364,Medium Risk,2026-05-30 01:52:03
TM43,2026-05-30T01:49:42,247,186,C,0.7530364372469636,0.24696356275303644,Low Risk,2026-05-30 01:52:03
T15,2026-05-30T01:49:42,30,19,C,0.6333333333333333,0.3666666666666667,Low Risk,2026-05-30 01:52:03
T16,2026-05-30T01:49:35,109,38,C,0.3486238532110092,0.6513761467889908,Low Risk,2026-05-30 01:52:03
T17,2026-05-30T01:47:56,228,120,C,0.5263157894736842,0.4736842105263158,Low Risk,2026-05-30 01:52:03
T18,2026-05-30T01:49:11,81,60,C,0.7407407407407407,0.2592592592592593,Low Risk,2026-05-30 01:52:03
B9,2026-05-30T01:49:11,213,119,C,0.5586854460093896,0.44131455399061037,Low Risk,2026-05-30 01:52:03
B10,2026-05-30T01:50:30,516,200,C,0.3875968992248062,0.6124031007751938,Low Risk,2026-05-30 01:52:03
W92,2026-05-30T01:48:18,280,88,C,0.3142857142857143,0.6857142857142857,Low Risk,2026-05-30 01:52:03
WCB,2026-05-30T01:47:58,143,80,C,0.5594405594405595,0.4405594405594405,Low Risk,2026-05-30 01:52:03
ACB,2026-05-30T01:50:01,91,64,C,0.7032967032967034,0.29670329670329665,Low Risk,2026-05-30 01:52:03
CY,2026-05-30T01:50:01,36,17,C,0.4722222222222222,0.5277777777777778,Low Risk,2026-05-30 01:52:03
AM46,2026-05-30T01:39:58,403,82,C,0.20347394540942929,0.7965260545905707,Medium Risk,2026-05-30 01:52:03
A12,2026-05-30T01:50:51,194,104,C,0.5360824742268041,0.4639175257731959,Low Risk,2026-05-30 01:52:03
BE45,2026-05-30T01:50:30,363,54,C,0.1487603305785124,0.8512396694214877,Medium Risk,2026-05-30 01:52:03
BE39,2026-05-30T01:50:54,705,94,C,0.13333333333333333,0.8666666666666667,Medium Risk,2026-05-30 01:52:03
W74,2026-05-30T01:48:04,365,190,C,0.5205479452054794,0.4794520547945206,Low Risk,2026-05-30 01:52:03
Y79M,2026-05-30T01:47:22,453,173,C,0.3818984547461369,0.6181015452538632,Low Risk,2026-05-30 01:52:03
CR29,2026-05-30T01:50:12,72,2,C,0.027777777777777776,0.9722222222222222,High Risk,2026-05-30 01:52:03
KLM,2026-05-30T01:50:12,348,264,C,0.7586206896551724,0.24137931034482762,Low Risk,2026-05-30 01:52:03
SE34,2026-05-30T01:50:52,270,64,C,0.23703703703703705,0.762962962962963,Medium Risk,2026-05-30 01:52:03
KB7,2026-05-30T01:50:41,65,51,C,0.7846153846153846,0.2153846153846154,Low Risk,2026-05-30 01:52:03
SE31,2026-05-30T01:50:35,187,10,C,0.053475935828877004,0.946524064171123,High Risk,2026-05-30 01:52:03
J56,2026-05-30T01:48:14,15,10,C,0.6666666666666666,0.33333333333333337,Low Risk,2026-05-30 01:52:03
J57,2026-05-30T01:50:02,363,345,C,0.9504132231404959,0.04958677685950408,Low Risk,2026-05-30 01:52:03
J57L,2026-05-30T01:50:02,13,9,C,0.6923076923076923,0.3076923076923077,Low Risk,2026-05-30 01:52:03
J33,2026-05-30T01:46:58,136,56,C,0.4117647058823529,0.5882352941176471,Low Risk,2026-05-30 01:52:03
J34,2026-05-30T01:47:08,105,31,C,0.29523809523809524,0.7047619047619047,Medium Risk,2026-05-30 01:52:03
BL8,2026-05-30T01:50:23,657,314,C,0.4779299847792998,0.5220700152207002,Low Risk,2026-05-30 01:52:03
J36,2026-05-30T01:48:52,491,133,C,0.2708757637474542,0.7291242362525459,Medium Risk,2026-05-30 01:52:03
J54,2026-05-30T01:50:18,184,116,C,0.6304347826086957,0.3695652173913043,Low Risk,2026-05-30 01:52:03
J55,2026-05-30T01:50:51,132,92,C,0.696969696969697,0.303030303030303,Low Risk,2026-05-30 01:52:03
J43,2026-05-30T01:49:33,190,54,C,0.28421052631578947,0.7157894736842105,Medium Risk,2026-05-30 01:52:03
J46,2026-05-30T01:50:13,63,41,C,0.6507936507936508,0.3492063492063492,Low Risk,2026-05-30 01:52:03
KB1,2026-05-30T01:50:41,235,112,C,0.4765957446808511,0.5234042553191489,Low Risk,2026-05-30 01:52:03
GBM,2026-05-30T01:50:41,668,398,C,0.5958083832335329,0.4041916167664671,Low Risk,2026-05-30 01:52:03
SE14,2026-05-30T01:50:46,187,70,C,0.37433155080213903,0.625668449197861,Low Risk,2026-05-30 01:52:03
SE50,2026-05-30T01:50:46,591,380,C,0.6429780033840947,0.3570219966159053,Low Risk,2026-05-30 01:52:03
J40,2026-05-30T01:49:56,206,49,C,0.23786407766990292,0.7621359223300971,Medium Risk,2026-05-30 01:52:03
JM1,2026-05-30T01:50:52,268,143,C,0.5335820895522388,0.46641791044776115,Low Risk,2026-05-30 01:52:03
J32,2026-05-30T01:50:52,199,88,C,0.44221105527638194,0.5577889447236181,Low Risk,2026-05-30 01:52:03
A11,2026-05-30T01:50:32,410,246,C,0.6,0.4,Low Risk,2026-05-30 01:52:03
TR1,2026-05-30T01:49:28,361,96,C,0.2659279778393352,0.7340720221606648,Medium Risk,2026-05-30 01:52:03
JBM,2026-05-30T01:50:59,328,218,C,0.6646341463414634,0.33536585365853655,Low Risk,2026-05-30 01:52:03
TE2,2026-05-30T01:50:46,213,141,C,0.6619718309859155,0.3380281690140845,Low Risk,2026-05-30 01:52:03
CR31,2026-05-30T01:51:11,87,16,C,0.1839080459770115,0.8160919540229885,Medium Risk,2026-05-30 01:52:03
J1,2026-05-30T01:50:10,368,171,C,0.46467391304347827,0.5353260869565217,Low Risk,2026-05-30 01:52:03
J2,2026-05-30T01:47:03,200,81,C,0.405,0.595,Low Risk,2026-05-30 01:52:03
J3,2026-05-30T01:48:09,308,141,C,0.4577922077922078,0.5422077922077921,Low Risk,2026-05-30 01:52:03
T37,2026-05-30T01:50:10,1163,524,C,0.45055889939810834,0.5494411006018917,Low Risk,2026-05-30 01:52:03
KB3,2026-05-30T01:49:43,149,71,C,0.47651006711409394,0.5234899328859061,Low Risk,2026-05-30 01:52:03
KBM,2026-05-30T01:50:31,239,160,C,0.6694560669456067,0.33054393305439334,Low Risk,2026-05-30 01:52:03
J4,2026-05-30T01:45:41,172,47,C,0.27325581395348836,0.7267441860465116,Medium Risk,2026-05-30 01:52:03
TGM1,2026-05-30T01:50:38,388,198,C,0.5103092783505154,0.4896907216494846,Low Risk,2026-05-30 01:52:03
TG3,2026-05-30T01:50:38,208,104,C,0.5,0.5,Low Risk,2026-05-30 01:52:03
TG6,2026-05-30T01:50:38,176,93,C,0.5284090909090909,0.47159090909090906,Low Risk,2026-05-30 01:52:03
TG7,2026-05-30T01:50:38,362,177,C,0.4889502762430939,0.511049723756906,Low Risk,2026-05-30 01:52:03
CR30,2026-05-30T01:46:18,54,10,C,0.18518518518518517,0.8148148148148149,Medium Risk,2026-05-30 01:52:03
RCM,2026-05-30T01:46:18,151,60,C,0.3973509933774834,0.6026490066225165,Low Risk,2026-05-30 01:52:03
EPM,2026-05-30T01:50:45,286,122,C,0.42657342657342656,0.5734265734265734,Low Risk,2026-05-30 01:52:03
TGM3,2026-05-30T01:50:57,553,229,C,0.4141048824593128,0.5858951175406872,Low Risk,2026-05-30 01:52:03
KB14,2026-05-30T01:50:30,58,52,C,0.896551724137931,0.10344827586206895,Low Risk,2026-05-30 01:52:03
J41,2026-05-30T01:50:31,361,112,C,0.31024930747922436,0.6897506925207757,Low Risk,2026-05-30 01:52:03
JBM2,2026-05-30T01:50:46,144,51,C,0.3541666666666667,0.6458333333333333,Low Risk,2026-05-30 01:52:03
J39,2026-05-30T01:48:40,283,118,C,0.4169611307420495,0.5830388692579505,Low Risk,2026-05-30 01:52:03
J52,2026-05-30T01:49:33,626,196,C,0.31309904153354634,0.6869009584664536,Low Risk,2026-05-30 01:52:03
J51,2026-05-30T01:48:52,494,163,C,0.3299595141700405,0.6700404858299596,Low Risk,2026-05-30 01:52:03
J53,2026-05-30T01:49:12,212,59,C,0.2783018867924528,0.7216981132075472,Medium Risk,2026-05-30 01:52:03
T19,2026-05-30T01:48:50,881,331,C,0.3757094211123723,0.6242905788876276,Low Risk,2026-05-30 01:52:03
J49,2026-05-30T01:49:27,482,130,C,0.2697095435684647,0.7302904564315353,Medium Risk,2026-05-30 01:52:03
J27,2026-05-30T01:50:41,217,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
TB14,2026-05-30T01:50:55,43,5,C,0.11627906976744186,0.8837209302325582,Medium Risk,2026-05-30 01:52:03
U19,2026-05-30T01:50:42,501,273,C,0.5449101796407185,0.45508982035928147,Low Risk,2026-05-30 01:52:03
U6,2026-05-30T01:51:05,95,62,C,0.6526315789473685,0.34736842105263155,Low Risk,2026-05-30 01:52:03
U45,2026-05-30T01:50:42,159,55,C,0.34591194968553457,0.6540880503144655,Low Risk,2026-05-30 01:52:03
BBM7,2026-05-30T01:46:42,175,159,C,0.9085714285714286,0.09142857142857141,Low Risk,2026-05-30 01:52:03
BE12,2026-05-30T01:50:33,459,182,C,0.39651416122004357,0.6034858387799564,Low Risk,2026-05-30 01:52:03
HG41,2026-05-30T01:49:25,461,129,C,0.279826464208243,0.720173535791757,Medium Risk,2026-05-30 01:52:03
HG43,2026-05-30T01:49:09,487,192,C,0.3942505133470226,0.6057494866529773,Low Risk,2026-05-30 01:52:03
MN1,2026-05-30T01:46:29,257,73,C,0.2840466926070039,0.7159533073929961,Medium Risk,2026-05-30 01:52:03
MNRM,2026-05-30T01:50:22,350,177,C,0.5057142857142857,0.49428571428571433,Low Risk,2026-05-30 01:52:03
MN2,2026-05-30T01:47:49,303,101,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-30 01:52:03
C7,2026-05-30T01:50:37,30,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
C17,2026-05-30T01:49:35,46,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
C20M,2026-05-30T01:50:46,550,464,C,0.8436363636363636,0.15636363636363637,Low Risk,2026-05-30 01:52:03
T41,2026-05-30T01:49:35,202,145,C,0.7178217821782178,0.2821782178217822,Low Risk,2026-05-30 01:52:03
T42,2026-05-30T01:50:12,86,30,C,0.3488372093023256,0.6511627906976745,Low Risk,2026-05-30 01:52:03
TM42,2026-05-30T01:50:12,261,231,C,0.8850574712643678,0.11494252873563215,Low Risk,2026-05-30 01:52:03
J48,2026-05-30T01:50:25,744,288,C,0.3870967741935484,0.6129032258064516,Low Risk,2026-05-30 01:52:03
BH1,2026-05-30T01:45:09,57,44,C,0.7719298245614035,0.22807017543859653,Low Risk,2026-05-30 01:52:03
BH2,2026-05-30T01:45:02,45,32,C,0.7111111111111111,0.28888888888888886,Low Risk,2026-05-30 01:52:03
BKE7,2026-05-30T01:49:33,171,136,C,0.7953216374269005,0.20467836257309946,Low Risk,2026-05-30 01:52:03
BR5,2026-05-30T01:49:47,152,55,C,0.3618421052631579,0.638157894736842,Low Risk,2026-05-30 01:52:03
BRM3,2026-05-30T01:50:06,406,210,C,0.5172413793103449,0.48275862068965514,Low Risk,2026-05-30 01:52:03
BRM4,2026-05-30T01:45:10,176,50,C,0.2840909090909091,0.7159090909090908,Medium Risk,2026-05-30 01:52:03
M16,2026-05-30T01:49:32,128,49,C,0.3828125,0.6171875,Low Risk,2026-05-30 01:52:03
M20,2026-05-30T01:47:23,30,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
M35,2026-05-30T01:48:03,73,9,C,0.1232876712328767,0.8767123287671232,Medium Risk,2026-05-30 01:52:03
M36,2026-05-30T01:47:48,16,1,C,0.0625,0.9375,High Risk,2026-05-30 01:52:03
M37,2026-05-30T01:50:24,34,1,C,0.029411764705882353,0.9705882352941176,High Risk,2026-05-30 01:52:03
M38,2026-05-30T01:50:42,100,4,C,0.04,0.96,High Risk,2026-05-30 01:52:03
MM3,2026-05-30T01:43:35,269,180,C,0.6691449814126395,0.33085501858736055,Low Risk,2026-05-30 01:52:03
MP12,2026-05-30T01:50:58,220,82,C,0.37272727272727274,0.6272727272727272,Low Risk,2026-05-30 01:52:03
MP13,2026-05-30T01:50:58,396,199,C,0.5025252525252525,0.4974747474747475,Low Risk,2026-05-30 01:52:03
MP1M,2026-05-30T01:50:58,522,314,C,0.6015325670498084,0.3984674329501916,Low Risk,2026-05-30 01:52:03
PP1,2026-05-30T01:48:28,300,88,C,0.29333333333333333,0.7066666666666667,Medium Risk,2026-05-30 01:52:03
PP2,2026-05-30T01:49:16,149,85,C,0.5704697986577181,0.4295302013422819,Low Risk,2026-05-30 01:52:03
PP3,2026-05-30T01:50:11,344,107,C,0.311046511627907,0.688953488372093,Low Risk,2026-05-30 01:52:03
PP4,2026-05-30T01:44:47,167,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
PP5,2026-05-30T01:50:51,346,112,C,0.3236994219653179,0.676300578034682,Low Risk,2026-05-30 01:52:03
TP10,2026-05-30T01:49:44,113,68,C,0.6017699115044248,0.3982300884955752,Low Risk,2026-05-30 01:52:03
TP14,2026-05-30T01:49:38,51,2,C,0.0392156862745098,0.9607843137254902,High Risk,2026-05-30 01:52:03
TP16,2026-05-30T01:47:36,667,601,C,0.9010494752623688,0.09895052473763122,Low Risk,2026-05-30 01:52:03
TP17,2026-05-30T01:49:35,119,78,C,0.6554621848739496,0.3445378151260504,Low Risk,2026-05-30 01:52:03
TP18,2026-05-30T01:49:28,266,218,C,0.8195488721804511,0.18045112781954886,Low Risk,2026-05-30 01:52:03
TP2,2026-05-30T01:49:22,77,8,C,0.1038961038961039,0.8961038961038961,Medium Risk,2026-05-30 01:52:03
TPMG,2026-05-30T01:49:19,116,87,C,0.75,0.25,Low Risk,2026-05-30 01:52:03
TP36,2026-05-30T01:46:30,250,39,C,0.156,0.844,Medium Risk,2026-05-30 01:52:03
TPM4,2026-05-30T01:49:22,343,126,C,0.3673469387755102,0.6326530612244898,Low Risk,2026-05-30 01:52:03
TPM5,2026-05-30T01:49:22,342,205,C,0.5994152046783626,0.4005847953216374,Low Risk,2026-05-30 01:52:03
TPM6,2026-05-30T01:46:30,358,163,C,0.4553072625698324,0.5446927374301676,Low Risk,2026-05-30 01:52:03
TP27,2026-05-30T01:49:19,233,114,C,0.4892703862660944,0.5107296137339056,Low Risk,2026-05-30 01:52:03
TPMN,2026-05-30T01:49:59,815,453,C,0.5558282208588957,0.4441717791411043,Low Risk,2026-05-30 01:52:03
TPMP,2026-05-30T01:49:31,808,229,C,0.2834158415841584,0.7165841584158417,Medium Risk,2026-05-30 01:52:03
WDB1,2026-05-30T01:47:02,75,16,C,0.21333333333333335,0.7866666666666666,Medium Risk,2026-05-30 01:52:03
Y23,2026-05-30T01:50:29,823,299,C,0.36330498177399756,0.6366950182260025,Low Risk,2026-05-30 01:52:03
Y24,2026-05-30T01:50:29,181,64,C,0.35359116022099446,0.6464088397790055,Low Risk,2026-05-30 01:52:03
Y56,2026-05-30T01:50:47,45,11,C,0.24444444444444444,0.7555555555555555,Medium Risk,2026-05-30 01:52:03
BBM1,2026-05-30T01:49:22,406,230,C,0.5665024630541872,0.43349753694581283,Low Risk,2026-05-30 01:52:03
BBM8,2026-05-30T01:49:49,329,131,C,0.3981762917933131,0.6018237082066868,Low Risk,2026-05-30 01:52:03
BJ10,2026-05-30T01:49:54,269,52,C,0.19330855018587362,0.8066914498141264,Medium Risk,2026-05-30 01:52:03
BJ11,2026-05-30T01:48:46,100,7,C,0.07,0.9299999999999999,High Risk,2026-05-30 01:52:03
BJ12,2026-05-30T01:50:55,682,266,C,0.39002932551319647,0.6099706744868035,Low Risk,2026-05-30 01:52:03
BJ17,2026-05-30T01:50:37,151,74,C,0.4900662251655629,0.509933774834437,Low Risk,2026-05-30 01:52:03
BJ18,2026-05-30T01:50:37,289,81,C,0.28027681660899656,0.7197231833910034,Medium Risk,2026-05-30 01:52:03
BJ28,2026-05-30T01:50:45,669,367,C,0.5485799701046338,0.4514200298953662,Low Risk,2026-05-30 01:52:03
BJ3,2026-05-30T01:48:49,1054,327,C,0.31024667931688804,0.6897533206831119,Low Risk,2026-05-30 01:52:03
BJ33,2026-05-30T01:49:54,356,245,C,0.6882022471910112,0.3117977528089888,Low Risk,2026-05-30 01:52:03
BJ42,2026-05-30T01:50:50,450,150,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-30 01:52:03
BJ45,2026-05-30T01:48:20,232,134,C,0.5775862068965517,0.4224137931034483,Low Risk,2026-05-30 01:52:03
SK44,2026-05-30T01:38:50,418,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
U48,2026-05-30T01:44:03,98,55,C,0.5612244897959183,0.4387755102040817,Low Risk,2026-05-30 01:52:03
U5,2026-05-30T01:48:43,101,49,C,0.48514851485148514,0.5148514851485149,Low Risk,2026-05-30 01:52:03
JM14,2026-05-30T01:40:15,493,274,C,0.5557809330628803,0.44421906693711966,Low Risk,2026-05-30 01:52:03
JM12,2026-05-30T01:40:01,468,262,C,0.5598290598290598,0.44017094017094016,Low Risk,2026-05-30 01:52:03
W39,2026-05-30T01:50:49,210,10,C,0.047619047619047616,0.9523809523809523,High Risk,2026-05-30 01:52:03
PL67,2026-05-30T01:50:53,735,321,C,0.43673469387755104,0.563265306122449,Low Risk,2026-05-30 01:52:03
SK40,2026-05-30T01:38:50,514,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
U9,2026-05-30T01:46:44,398,49,C,0.12311557788944724,0.8768844221105527,Medium Risk,2026-05-30 01:52:03
U26,2026-05-30T01:49:45,601,194,C,0.3227953410981697,0.6772046589018303,Low Risk,2026-05-30 01:52:03
U25,2026-05-30T01:48:21,567,151,C,0.26631393298059963,0.7336860670194003,Medium Risk,2026-05-30 01:52:03
U24T,2026-05-30T01:40:40,46,23,C,0.5,0.5,Low Risk,2026-05-30 01:52:03
U24,2026-05-30T01:50:53,364,71,C,0.19505494505494506,0.804945054945055,Medium Risk,2026-05-30 01:52:03
U23,2026-05-30T01:49:37,654,215,C,0.3287461773700306,0.6712538226299694,Low Risk,2026-05-30 01:52:03
U22,2026-05-30T01:49:38,460,160,C,0.34782608695652173,0.6521739130434783,Low Risk,2026-05-30 01:52:03
U21,2026-05-30T01:49:05,286,96,C,0.3356643356643357,0.6643356643356644,Low Risk,2026-05-30 01:52:03
U2,2026-05-30T01:49:43,987,322,C,0.3262411347517731,0.6737588652482269,Low Risk,2026-05-30 01:52:03
J45,2026-05-30T01:50:57,370,151,C,0.4081081081081081,0.5918918918918918,Low Risk,2026-05-30 01:52:03
TM25,2026-05-30T01:49:37,125,7,C,0.056,0.944,High Risk,2026-05-30 01:52:03
TM26,2026-05-30T01:49:37,124,37,C,0.29838709677419356,0.7016129032258065,Medium Risk,2026-05-30 01:52:03
TM27,2026-05-30T01:49:37,239,184,C,0.7698744769874477,0.2301255230125523,Low Risk,2026-05-30 01:52:03
J37,2026-05-30T01:49:30,250,67,C,0.268,0.732,Medium Risk,2026-05-30 01:52:03
BM1,2026-05-30T01:50:56,60,23,C,0.38333333333333336,0.6166666666666667,Low Risk,2026-05-30 01:52:03
BM2,2026-05-30T01:50:56,53,27,C,0.5094339622641509,0.49056603773584906,Low Risk,2026-05-30 01:52:03
BM26,2026-05-30T01:50:42,460,353,C,0.7673913043478261,0.2326086956521739,Low Risk,2026-05-30 01:52:03
BWM,2026-05-30T01:50:42,220,112,C,0.509090909090909,0.49090909090909096,Low Risk,2026-05-30 01:52:03
TBMT,2026-05-30T01:42:11,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-30 01:52:03
TPM,2026-05-30T01:50:28,384,263,C,0.6848958333333334,0.31510416666666663,Low Risk,2026-05-30 01:52:03
U29,2026-05-30T01:45:56,338,313,C,0.9260355029585798,0.07396449704142016,Low Risk,2026-05-30 01:52:03
U27,2026-05-30T01:36:59,11,10,C,0.9090909090909091,0.09090909090909094,Low Risk,2026-05-30 01:52:03
U18,2026-05-30T01:45:54,312,90,C,0.28846153846153844,0.7115384615384616,Medium Risk,2026-05-30 01:52:03
U30,2026-05-30T01:43:07,127,59,C,0.4645669291338583,0.5354330708661417,Low Risk,2026-05-30 01:52:03
SK48,2026-05-30T01:43:32,471,448,C,0.9511677282377919,0.04883227176220806,Low Risk,2026-05-30 01:52:03
TE25,2026-05-30T01:50:39,298,144,C,0.48322147651006714,0.5167785234899329,Low Risk,2026-05-30 01:52:03
TE3,2026-05-30T01:50:46,19,1,C,0.05263157894736842,0.9473684210526316,High Risk,2026-05-30 01:52:03
TE4,2026-05-30T01:50:59,30,7,C,0.23333333333333334,0.7666666666666666,Medium Risk,2026-05-30 01:52:03
U28,2026-05-30T01:36:57,15,0,C,0.0,1.0,High Risk,2026-05-30 01:52:03
A15,2026-05-30T01:50:32,59,39,C,0.6610169491525424,0.3389830508474576,Low Risk,2026-05-30 01:52:03
