carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
T51,2026-05-29T12:58:32,346,191,C,0.5520231213872833,0.44797687861271673,Low Risk,2026-05-29 13:01:08
TM43,2026-05-29T12:58:46,247,157,C,0.6356275303643725,0.3643724696356275,Low Risk,2026-05-29 13:01:08
T15,2026-05-29T12:58:46,30,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
T16,2026-05-29T12:58:41,109,47,C,0.43119266055045874,0.5688073394495412,Low Risk,2026-05-29 13:01:08
T17,2026-05-29T12:58:59,228,101,C,0.44298245614035087,0.5570175438596492,Low Risk,2026-05-29 13:01:08
T18,2026-05-29T12:58:53,81,17,C,0.20987654320987653,0.7901234567901234,Medium Risk,2026-05-29 13:01:08
B9,2026-05-29T12:59:50,213,174,C,0.8169014084507042,0.18309859154929575,Low Risk,2026-05-29 13:01:08
B10,2026-05-29T12:59:54,516,300,C,0.5813953488372093,0.41860465116279066,Low Risk,2026-05-29 13:01:08
W92,2026-05-29T12:57:15,280,182,C,0.65,0.35,Low Risk,2026-05-29 13:01:08
WCB,2026-05-29T12:43:56,143,6,C,0.04195804195804196,0.958041958041958,High Risk,2026-05-29 13:01:08
ACB,2026-05-29T12:44:45,91,2,C,0.02197802197802198,0.978021978021978,High Risk,2026-05-29 13:01:08
CY,2026-05-29T12:40:15,36,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
AM46,2026-05-29T12:44:56,403,233,C,0.5781637717121588,0.4218362282878412,Low Risk,2026-05-29 13:01:08
A12,2026-05-29T13:00:08,194,136,C,0.7010309278350515,0.2989690721649485,Low Risk,2026-05-29 13:01:08
BE45,2026-05-29T13:00:10,363,203,C,0.559228650137741,0.44077134986225897,Low Risk,2026-05-29 13:01:08
BE39,2026-05-29T13:00:12,705,314,C,0.4453900709219858,0.5546099290780142,Low Risk,2026-05-29 13:01:08
W74,2026-05-29T12:57:00,365,275,C,0.7534246575342466,0.2465753424657534,Low Risk,2026-05-29 13:01:08
Y79M,2026-05-29T12:56:59,453,334,C,0.7373068432671082,0.26269315673289184,Low Risk,2026-05-29 13:01:08
CR29,2026-05-29T12:40:59,72,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
KLM,2026-05-29T12:41:58,348,161,C,0.46264367816091956,0.5373563218390804,Low Risk,2026-05-29 13:01:08
SE34,2026-05-29T13:00:09,270,157,C,0.5814814814814815,0.4185185185185185,Low Risk,2026-05-29 13:01:08
KB7,2026-05-29T12:22:04,65,62,C,0.9538461538461539,0.0461538461538461,Low Risk,2026-05-29 13:01:08
SE31,2026-05-29T12:59:51,187,109,C,0.5828877005347594,0.41711229946524064,Low Risk,2026-05-29 13:01:08
J56,2026-05-29T12:41:28,15,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
J57,2026-05-29T12:41:52,363,145,C,0.39944903581267216,0.6005509641873279,Low Risk,2026-05-29 13:01:08
J57L,2026-05-29T12:41:52,13,2,C,0.15384615384615385,0.8461538461538461,Medium Risk,2026-05-29 13:01:08
J33,2026-05-29T12:40:10,136,92,C,0.6764705882352942,0.32352941176470584,Low Risk,2026-05-29 13:01:08
J34,2026-05-29T12:40:53,105,77,C,0.7333333333333333,0.2666666666666667,Low Risk,2026-05-29 13:01:08
BL8,2026-05-29T12:44:58,657,119,C,0.1811263318112633,0.8188736681887367,Medium Risk,2026-05-29 13:01:08
J36,2026-05-29T12:40:33,491,305,C,0.6211812627291242,0.3788187372708758,Low Risk,2026-05-29 13:01:08
J54,2026-05-29T12:41:59,184,31,C,0.16847826086956522,0.8315217391304348,Medium Risk,2026-05-29 13:01:08
J55,2026-05-29T12:41:52,132,51,C,0.38636363636363635,0.6136363636363636,Low Risk,2026-05-29 13:01:08
J43,2026-05-29T12:39:37,190,125,C,0.6578947368421053,0.3421052631578947,Low Risk,2026-05-29 13:01:08
J46,2026-05-29T12:40:38,63,6,C,0.09523809523809523,0.9047619047619048,High Risk,2026-05-29 13:01:08
KB1,2026-05-29T12:40:59,239,238,C,0.99581589958159,0.004184100418409997,Low Risk,2026-05-29 13:01:08
GBM,2026-05-29T12:40:59,677,671,C,0.9911373707533235,0.008862629246676468,Low Risk,2026-05-29 13:01:08
SE14,2026-05-29T13:00:04,187,89,C,0.47593582887700536,0.5240641711229946,Low Risk,2026-05-29 13:01:08
SE50,2026-05-29T13:00:04,591,461,C,0.7800338409475466,0.21996615905245342,Low Risk,2026-05-29 13:01:08
J40,2026-05-29T12:59:10,206,109,C,0.529126213592233,0.470873786407767,Low Risk,2026-05-29 13:01:08
JM1,2026-05-29T12:59:22,268,202,C,0.753731343283582,0.24626865671641796,Low Risk,2026-05-29 13:01:08
J32,2026-05-29T12:59:22,199,144,C,0.7236180904522613,0.27638190954773867,Low Risk,2026-05-29 13:01:08
A11,2026-05-29T12:59:10,410,217,C,0.5292682926829269,0.47073170731707314,Low Risk,2026-05-29 13:01:08
TR1,2026-05-29T12:43:54,361,158,C,0.4376731301939058,0.5623268698060941,Low Risk,2026-05-29 13:01:08
JBM,2026-05-29T12:59:15,328,270,C,0.823170731707317,0.17682926829268297,Low Risk,2026-05-29 13:01:08
TE2,2026-05-29T12:59:27,213,163,C,0.7652582159624414,0.23474178403755863,Low Risk,2026-05-29 13:01:08
CR31,2026-05-29T12:59:09,87,11,C,0.12643678160919541,0.8735632183908046,Medium Risk,2026-05-29 13:01:08
J1,2026-05-29T12:58:38,368,228,C,0.6195652173913043,0.3804347826086957,Low Risk,2026-05-29 13:01:08
J2,2026-05-29T12:59:14,200,132,C,0.66,0.33999999999999997,Low Risk,2026-05-29 13:01:08
J3,2026-05-29T12:58:30,308,236,C,0.7662337662337663,0.23376623376623373,Low Risk,2026-05-29 13:01:08
T37,2026-05-29T12:58:54,1163,780,C,0.6706792777300086,0.32932072226999143,Low Risk,2026-05-29 13:01:08
KB3,2026-05-29T12:59:08,149,42,C,0.28187919463087246,0.7181208053691275,Medium Risk,2026-05-29 13:01:08
KBM,2026-05-29T12:58:59,239,164,C,0.6861924686192469,0.3138075313807531,Low Risk,2026-05-29 13:01:08
J4,2026-05-29T12:59:03,172,64,C,0.37209302325581395,0.627906976744186,Low Risk,2026-05-29 13:01:08
TGM1,2026-05-29T12:59:25,388,253,C,0.6520618556701031,0.3479381443298969,Low Risk,2026-05-29 13:01:08
TG3,2026-05-29T12:59:55,208,96,C,0.46153846153846156,0.5384615384615384,Low Risk,2026-05-29 13:01:08
TG6,2026-05-29T12:59:55,176,115,C,0.6534090909090909,0.34659090909090906,Low Risk,2026-05-29 13:01:08
TG7,2026-05-29T12:59:55,362,159,C,0.43922651933701656,0.5607734806629834,Low Risk,2026-05-29 13:01:08
CR30,2026-05-29T12:59:14,54,14,C,0.25925925925925924,0.7407407407407407,Medium Risk,2026-05-29 13:01:08
RCM,2026-05-29T12:59:14,151,47,C,0.31125827814569534,0.6887417218543046,Low Risk,2026-05-29 13:01:08
EPM,2026-05-29T12:59:32,286,41,C,0.14335664335664336,0.8566433566433567,Medium Risk,2026-05-29 13:01:08
TGM3,2026-05-29T13:00:13,553,390,C,0.705244122965642,0.294755877034358,Low Risk,2026-05-29 13:01:08
KB14,2026-05-29T12:59:34,58,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
J41,2026-05-29T12:40:26,361,233,C,0.6454293628808865,0.3545706371191135,Low Risk,2026-05-29 13:01:08
JBM2,2026-05-29T12:59:27,144,63,C,0.4375,0.5625,Low Risk,2026-05-29 13:01:08
J39,2026-05-29T12:40:50,283,179,C,0.6325088339222615,0.36749116607773846,Low Risk,2026-05-29 13:01:08
J52,2026-05-29T12:40:27,626,411,C,0.6565495207667732,0.3434504792332268,Low Risk,2026-05-29 13:01:08
J51,2026-05-29T12:40:55,494,336,C,0.680161943319838,0.31983805668016196,Low Risk,2026-05-29 13:01:08
J53,2026-05-29T12:41:33,212,153,C,0.7216981132075472,0.2783018867924528,Low Risk,2026-05-29 13:01:08
T19,2026-05-29T12:58:52,881,613,C,0.695800227014756,0.30419977298524403,Low Risk,2026-05-29 13:01:08
J49,2026-05-29T12:40:42,482,312,C,0.6473029045643154,0.3526970954356846,Low Risk,2026-05-29 13:01:08
J27,2026-05-29T12:40:45,217,116,C,0.5345622119815668,0.46543778801843316,Low Risk,2026-05-29 13:01:08
TB14,2026-05-29T12:59:38,43,11,C,0.2558139534883721,0.7441860465116279,Medium Risk,2026-05-29 13:01:08
U19,2026-05-29T12:59:08,501,120,C,0.23952095808383234,0.7604790419161677,Medium Risk,2026-05-29 13:01:08
U6,2026-05-29T12:59:20,95,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
U45,2026-05-29T12:59:08,159,71,C,0.44654088050314467,0.5534591194968553,Low Risk,2026-05-29 13:01:08
BBM7,2026-05-29T12:58:42,175,124,C,0.7085714285714285,0.2914285714285715,Low Risk,2026-05-29 13:01:08
BE12,2026-05-29T12:59:49,459,197,C,0.42919389978213507,0.5708061002178649,Low Risk,2026-05-29 13:01:08
HG41,2026-05-29T12:58:32,461,291,C,0.631236442516269,0.368763557483731,Low Risk,2026-05-29 13:01:08
HG43,2026-05-29T12:58:46,487,360,C,0.7392197125256673,0.2607802874743327,Low Risk,2026-05-29 13:01:08
MN1,2026-05-29T12:59:18,257,159,C,0.6186770428015564,0.38132295719844356,Low Risk,2026-05-29 13:01:08
MNRM,2026-05-29T12:41:21,350,248,C,0.7085714285714285,0.2914285714285715,Low Risk,2026-05-29 13:01:08
MN2,2026-05-29T12:59:32,303,195,C,0.6435643564356436,0.3564356435643564,Low Risk,2026-05-29 13:01:08
C7,2026-05-29T12:59:55,30,5,C,0.16666666666666666,0.8333333333333334,Medium Risk,2026-05-29 13:01:08
C17,2026-05-29T12:57:29,46,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
C20M,2026-05-29T12:59:33,550,425,C,0.7727272727272727,0.2272727272727273,Low Risk,2026-05-29 13:01:08
T41,2026-05-29T12:59:46,202,25,C,0.12376237623762376,0.8762376237623762,Medium Risk,2026-05-29 13:01:08
T42,2026-05-29T13:00:07,86,7,C,0.08139534883720931,0.9186046511627907,High Risk,2026-05-29 13:01:08
TM42,2026-05-29T13:00:16,261,180,C,0.6896551724137931,0.31034482758620685,Low Risk,2026-05-29 13:01:08
J48,2026-05-29T12:40:51,744,534,C,0.717741935483871,0.282258064516129,Low Risk,2026-05-29 13:01:08
BH1,2026-05-29T12:57:53,57,4,C,0.07017543859649122,0.9298245614035088,High Risk,2026-05-29 13:01:08
BH2,2026-05-29T12:58:45,45,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
BKE7,2026-05-29T12:40:12,171,104,C,0.6081871345029239,0.39181286549707606,Low Risk,2026-05-29 13:01:08
BR5,2026-05-29T12:44:48,152,63,C,0.4144736842105263,0.5855263157894737,Low Risk,2026-05-29 13:01:08
BRM3,2026-05-29T12:59:07,406,307,C,0.7561576354679803,0.24384236453201968,Low Risk,2026-05-29 13:01:08
BRM4,2026-05-29T12:56:10,176,95,C,0.5397727272727273,0.4602272727272727,Low Risk,2026-05-29 13:01:08
M16,2026-05-29T12:41:24,128,55,C,0.4296875,0.5703125,Low Risk,2026-05-29 13:01:08
M20,2026-05-29T12:41:56,30,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
M35,2026-05-29T12:40:52,73,15,C,0.2054794520547945,0.7945205479452055,Medium Risk,2026-05-29 13:01:08
M36,2026-05-29T12:40:50,16,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
M37,2026-05-29T12:39:02,34,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
M38,2026-05-29T13:00:00,100,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
MM3,2026-05-29T12:40:50,269,198,C,0.7360594795539034,0.2639405204460966,Low Risk,2026-05-29 13:01:08
MP12,2026-05-29T12:58:49,220,86,C,0.39090909090909093,0.6090909090909091,Low Risk,2026-05-29 13:01:08
MP13,2026-05-29T12:58:49,396,226,C,0.5707070707070707,0.4292929292929293,Low Risk,2026-05-29 13:01:08
MP1M,2026-05-29T12:58:49,522,384,C,0.735632183908046,0.26436781609195403,Low Risk,2026-05-29 13:01:08
PP1,2026-05-29T12:40:53,300,180,C,0.6,0.4,Low Risk,2026-05-29 13:01:08
PP2,2026-05-29T12:41:46,149,58,C,0.38926174496644295,0.610738255033557,Low Risk,2026-05-29 13:01:08
PP3,2026-05-29T12:41:59,344,156,C,0.45348837209302323,0.5465116279069768,Low Risk,2026-05-29 13:01:08
PP4,2026-05-29T12:41:32,167,76,C,0.4550898203592814,0.5449101796407185,Low Risk,2026-05-29 13:01:08
PP5,2026-05-29T12:41:48,346,195,C,0.5635838150289018,0.43641618497109824,Low Risk,2026-05-29 13:01:08
TP10,2026-05-29T12:43:56,113,48,C,0.4247787610619469,0.5752212389380531,Low Risk,2026-05-29 13:01:08
TP14,2026-05-29T12:43:53,51,12,C,0.23529411764705882,0.7647058823529411,Medium Risk,2026-05-29 13:01:08
TP16,2026-05-29T12:43:55,667,321,C,0.48125937031484256,0.5187406296851574,Low Risk,2026-05-29 13:01:08
TP17,2026-05-29T12:43:57,119,24,C,0.20168067226890757,0.7983193277310925,Medium Risk,2026-05-29 13:01:08
TP18,2026-05-29T12:43:48,266,84,C,0.3157894736842105,0.6842105263157895,Low Risk,2026-05-29 13:01:08
TP2,2026-05-29T12:59:23,77,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
TPMG,2026-05-29T12:59:04,116,63,C,0.5431034482758621,0.4568965517241379,Low Risk,2026-05-29 13:01:08
TP36,2026-05-29T12:43:32,250,122,C,0.488,0.512,Low Risk,2026-05-29 13:01:08
TPM4,2026-05-29T12:59:23,343,228,C,0.6647230320699709,0.33527696793002915,Low Risk,2026-05-29 13:01:08
TPM5,2026-05-29T12:59:23,342,263,C,0.7690058479532164,0.23099415204678364,Low Risk,2026-05-29 13:01:08
TPM6,2026-05-29T12:43:32,358,256,C,0.7150837988826816,0.2849162011173184,Low Risk,2026-05-29 13:01:08
TP27,2026-05-29T12:59:04,233,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
TPMN,2026-05-29T12:59:26,815,603,C,0.7398773006134969,0.2601226993865031,Low Risk,2026-05-29 13:01:08
TPMP,2026-05-29T12:58:52,808,483,C,0.5977722772277227,0.40222772277227725,Low Risk,2026-05-29 13:01:08
WDB1,2026-05-29T12:59:22,75,39,C,0.52,0.48,Low Risk,2026-05-29 13:01:08
Y23,2026-05-29T12:59:46,823,542,C,0.6585662211421628,0.3414337788578372,Low Risk,2026-05-29 13:01:08
Y24,2026-05-29T12:59:46,181,123,C,0.6795580110497238,0.3204419889502762,Low Risk,2026-05-29 13:01:08
Y56,2026-05-29T13:00:04,45,9,C,0.2,0.8,Medium Risk,2026-05-29 13:01:08
BBM1,2026-05-29T12:58:50,406,322,C,0.7931034482758621,0.2068965517241379,Low Risk,2026-05-29 13:01:08
BBM8,2026-05-29T12:44:37,329,201,C,0.6109422492401215,0.3890577507598785,Low Risk,2026-05-29 13:01:08
BJ10,2026-05-29T12:44:55,269,137,C,0.5092936802973977,0.49070631970260226,Low Risk,2026-05-29 13:01:08
BJ11,2026-05-29T12:40:53,100,60,C,0.6,0.4,Low Risk,2026-05-29 13:01:08
BJ12,2026-05-29T12:44:58,682,459,C,0.6730205278592375,0.3269794721407625,Low Risk,2026-05-29 13:01:08
BJ17,2026-05-29T12:44:59,151,102,C,0.6754966887417219,0.32450331125827814,Low Risk,2026-05-29 13:01:08
BJ18,2026-05-29T12:44:59,289,179,C,0.6193771626297578,0.38062283737024216,Low Risk,2026-05-29 13:01:08
BJ28,2026-05-29T12:39:55,669,520,C,0.7772795216741405,0.2227204783258595,Low Risk,2026-05-29 13:01:08
BJ3,2026-05-29T12:44:50,1054,671,C,0.6366223908918406,0.3633776091081594,Low Risk,2026-05-29 13:01:08
BJ33,2026-05-29T12:44:55,356,278,C,0.7808988764044944,0.2191011235955056,Low Risk,2026-05-29 13:01:08
BJ42,2026-05-29T12:58:34,450,243,C,0.54,0.45999999999999996,Low Risk,2026-05-29 13:01:08
BJ45,2026-05-29T12:44:28,232,170,C,0.7327586206896551,0.26724137931034486,Low Risk,2026-05-29 13:01:08
SK44,2026-05-29T12:45:43,418,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
U48,2026-05-29T12:42:28,98,78,C,0.7959183673469388,0.20408163265306123,Low Risk,2026-05-29 13:01:08
U5,2026-05-29T12:59:14,101,73,C,0.7227722772277227,0.27722772277227725,Low Risk,2026-05-29 13:01:08
JM14,2026-05-29T12:50:13,493,386,C,0.7829614604462475,0.21703853955375252,Low Risk,2026-05-29 13:01:08
JM12,2026-05-29T12:48:00,468,375,C,0.8012820512820513,0.19871794871794868,Low Risk,2026-05-29 13:01:08
W39,2026-05-29T12:59:28,210,104,C,0.49523809523809526,0.5047619047619047,Low Risk,2026-05-29 13:01:08
PL67,2026-05-29T12:58:47,735,522,C,0.710204081632653,0.28979591836734697,Low Risk,2026-05-29 13:01:08
SK40,2026-05-29T12:52:43,514,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
U9,2026-05-29T12:43:51,398,172,C,0.4321608040201005,0.5678391959798995,Low Risk,2026-05-29 13:01:08
U26,2026-05-29T12:43:55,601,371,C,0.6173044925124792,0.3826955074875208,Low Risk,2026-05-29 13:01:08
U25,2026-05-29T12:43:58,567,356,C,0.6278659611992945,0.3721340388007055,Low Risk,2026-05-29 13:01:08
U24T,2026-05-29T12:43:44,46,34,C,0.7391304347826086,0.26086956521739135,Low Risk,2026-05-29 13:01:08
U24,2026-05-29T12:59:18,364,211,C,0.5796703296703297,0.4203296703296703,Low Risk,2026-05-29 13:01:08
U23,2026-05-29T12:43:42,654,447,C,0.6834862385321101,0.3165137614678899,Low Risk,2026-05-29 13:01:08
U22,2026-05-29T12:43:43,460,309,C,0.6717391304347826,0.3282608695652174,Low Risk,2026-05-29 13:01:08
U21,2026-05-29T12:43:47,286,196,C,0.6853146853146853,0.3146853146853147,Low Risk,2026-05-29 13:01:08
U2,2026-05-29T12:43:37,987,585,C,0.5927051671732523,0.4072948328267477,Low Risk,2026-05-29 13:01:08
J45,2026-05-29T12:40:43,370,247,C,0.6675675675675675,0.3324324324324325,Low Risk,2026-05-29 13:01:08
TM25,2026-05-29T12:58:53,125,70,C,0.56,0.43999999999999995,Low Risk,2026-05-29 13:01:08
TM26,2026-05-29T12:58:53,124,76,C,0.6129032258064516,0.3870967741935484,Low Risk,2026-05-29 13:01:08
TM27,2026-05-29T12:58:53,239,209,C,0.8744769874476988,0.12552301255230125,Low Risk,2026-05-29 13:01:08
J37,2026-05-29T12:40:57,250,156,C,0.624,0.376,Low Risk,2026-05-29 13:01:08
BM1,2026-05-29T13:00:09,60,16,C,0.26666666666666666,0.7333333333333334,Medium Risk,2026-05-29 13:01:08
BM2,2026-05-29T13:00:09,53,5,C,0.09433962264150944,0.9056603773584906,High Risk,2026-05-29 13:01:08
BM26,2026-05-29T12:59:59,460,378,C,0.8217391304347826,0.17826086956521736,Low Risk,2026-05-29 13:01:08
BWM,2026-05-29T12:59:59,220,127,C,0.5772727272727273,0.42272727272727273,Low Risk,2026-05-29 13:01:08
TBMT,2026-05-29T12:48:09,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-29 13:01:08
TPM,2026-05-29T12:59:46,384,58,C,0.15104166666666666,0.8489583333333334,Medium Risk,2026-05-29 13:01:08
U29,2026-05-29T12:47:56,338,260,C,0.7692307692307693,0.23076923076923073,Low Risk,2026-05-29 13:01:08
U27,2026-05-29T12:44:59,11,3,C,0.2727272727272727,0.7272727272727273,Medium Risk,2026-05-29 13:01:08
U18,2026-05-29T12:47:54,312,154,C,0.4935897435897436,0.5064102564102564,Low Risk,2026-05-29 13:01:08
U30,2026-05-29T12:50:07,127,88,C,0.6929133858267716,0.30708661417322836,Low Risk,2026-05-29 13:01:08
SK48,2026-05-29T12:51:24,471,448,C,0.9511677282377919,0.04883227176220806,Low Risk,2026-05-29 13:01:08
TE25,2026-05-29T12:59:55,298,87,C,0.29194630872483224,0.7080536912751678,Medium Risk,2026-05-29 13:01:08
TE3,2026-05-29T12:59:27,19,1,C,0.05263157894736842,0.9473684210526316,High Risk,2026-05-29 13:01:08
TE4,2026-05-29T12:59:15,30,4,C,0.13333333333333333,0.8666666666666667,Medium Risk,2026-05-29 13:01:08
U28,2026-05-29T12:44:56,15,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
A15,2026-05-29T12:59:10,59,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
BM28,2026-05-29T12:46:45,51,17,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-29 13:01:08
BM30,2026-05-29T12:50:13,41,4,C,0.0975609756097561,0.9024390243902439,High Risk,2026-05-29 13:01:08
BTM,2026-05-29T12:46:51,284,284,C,1.0,0.0,Low Risk,2026-05-29 13:01:08
BTM2,2026-05-29T12:52:39,496,492,C,0.9919354838709677,0.008064516129032251,Low Risk,2026-05-29 13:01:08
SAM2,2026-05-29T12:52:30,334,234,C,0.7005988023952096,0.29940119760479045,Low Risk,2026-05-29 13:01:08
TBM2,2026-05-29T12:51:22,243,232,C,0.9547325102880658,0.04526748971193417,Low Risk,2026-05-29 13:01:08
TJ34,2026-05-29T12:44:57,350,282,C,0.8057142857142857,0.19428571428571428,Low Risk,2026-05-29 13:01:08
U31,2026-05-29T12:47:54,215,123,C,0.5720930232558139,0.4279069767441861,Low Risk,2026-05-29 13:01:08
BL13,2026-05-29T12:50:13,413,292,C,0.7070217917675545,0.29297820823244547,Low Risk,2026-05-29 13:01:08
HG10,2026-05-29T13:00:08,248,53,C,0.21370967741935484,0.7862903225806451,Medium Risk,2026-05-29 13:01:08
JS6L,2026-05-29T12:59:07,5,4,C,0.8,0.19999999999999996,Low Risk,2026-05-29 13:01:08
BJ65,2026-05-29T12:50:08,224,135,C,0.6026785714285714,0.3973214285714286,Low Risk,2026-05-29 13:01:08
CK19,2026-05-29T12:50:06,70,27,C,0.38571428571428573,0.6142857142857143,Low Risk,2026-05-29 13:01:08
CK4,2026-05-29T12:47:03,10,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
CK42,2026-05-29T12:48:01,453,273,C,0.6026490066225165,0.3973509933774835,Low Risk,2026-05-29 13:01:08
CK7,2026-05-29T12:47:03,298,239,C,0.802013422818792,0.19798657718120805,Low Risk,2026-05-29 13:01:08
TW1,2026-05-29T12:47:08,108,62,C,0.5740740740740741,0.42592592592592593,Low Risk,2026-05-29 13:01:08
TW2,2026-05-29T12:47:56,355,205,C,0.5774647887323944,0.4225352112676056,Low Risk,2026-05-29 13:01:08
TW3,2026-05-29T12:49:05,338,197,C,0.5828402366863905,0.4171597633136095,Low Risk,2026-05-29 13:01:08
SK49,2026-05-29T12:51:24,483,444,C,0.9192546583850931,0.08074534161490687,Low Risk,2026-05-29 13:01:08
B16,2026-05-29T12:55:46,364,363,C,0.9972527472527473,0.0027472527472527375,Low Risk,2026-05-29 13:01:08
B17,2026-05-29T12:58:44,385,382,C,0.9922077922077922,0.007792207792207795,Low Risk,2026-05-29 13:01:08
B20,2026-05-29T12:58:59,385,189,C,0.4909090909090909,0.509090909090909,Low Risk,2026-05-29 13:01:08
B42,2026-05-29T12:58:49,123,42,C,0.34146341463414637,0.6585365853658536,Low Risk,2026-05-29 13:01:08
B45,2026-05-29T12:58:58,67,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
B6,2026-05-29T12:59:58,516,173,C,0.33527131782945735,0.6647286821705427,Low Risk,2026-05-29 13:01:08
B63,2026-05-29T12:58:46,99,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
B65,2026-05-29T13:00:12,743,459,C,0.6177658142664872,0.38223418573351275,Low Risk,2026-05-29 13:01:08
B7,2026-05-29T13:00:14,86,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
B70,2026-05-29T12:58:40,41,5,C,0.12195121951219512,0.8780487804878049,Medium Risk,2026-05-29 13:01:08
B71,2026-05-29T12:58:27,249,216,C,0.8674698795180723,0.1325301204819277,Low Risk,2026-05-29 13:01:08
B7A,2026-05-29T12:58:29,129,0,C,0.0,1.0,High Risk,2026-05-29 13:01:08
B8,2026-05-29T12:58:40,113,25,C,0.22123893805309736,0.7787610619469026,Medium Risk,2026-05-29 13:01:08
B80,2026-05-29T12:57:53,250,210,C,0.84,0.16000000000000003,Low Risk,2026-05-29 13:01:08
B84,2026-05-29T12:58:29,555,426,C,0.7675675675675676,0.2324324324324324,Low Risk,2026-05-29 13:01:08
S112,2026-05-29T12:57:15,242,122,C,0.5041322314049587,0.49586776859504134,Low Risk,2026-05-29 13:01:08
CC5,2026-05-29T12:59:41,104,48,C,0.46153846153846156,0.5384615384615384,Low Risk,2026-05-29 13:01:08
CC6,2026-05-29T12:58:27,41,29,C,0.7073170731707317,0.29268292682926833,Low Risk,2026-05-29 13:01:08
