carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
HG44,2026-05-30T19:50:55,155,8,C,0.05161290322580645,0.9483870967741935,High Risk,2026-05-30 19:53:40
HG64,2026-05-30T19:50:57,82,18,C,0.21951219512195122,0.7804878048780488,Medium Risk,2026-05-30 19:53:40
PM27,2026-05-30T19:50:12,326,185,C,0.5674846625766872,0.43251533742331283,Low Risk,2026-05-30 19:53:40
PM28,2026-05-30T19:50:46,309,151,C,0.4886731391585761,0.5113268608414239,Low Risk,2026-05-30 19:53:40
TM36,2026-05-30T19:50:51,225,122,C,0.5422222222222223,0.45777777777777773,Low Risk,2026-05-30 19:53:40
TM37,2026-05-30T19:49:29,244,132,C,0.5409836065573771,0.4590163934426229,Low Risk,2026-05-30 19:53:40
T50,2026-05-30T19:50:42,350,157,C,0.44857142857142857,0.5514285714285714,Low Risk,2026-05-30 19:53:40
T51,2026-05-30T19:50:56,346,135,C,0.3901734104046243,0.6098265895953757,Low Risk,2026-05-30 19:53:40
TM43,2026-05-30T19:50:54,247,183,C,0.7408906882591093,0.2591093117408907,Low Risk,2026-05-30 19:53:40
T15,2026-05-30T19:50:54,30,9,C,0.3,0.7,Low Risk,2026-05-30 19:53:40
T16,2026-05-30T19:49:55,109,44,C,0.4036697247706422,0.5963302752293578,Low Risk,2026-05-30 19:53:40
T17,2026-05-30T19:50:55,228,104,C,0.45614035087719296,0.543859649122807,Low Risk,2026-05-30 19:53:40
T18,2026-05-30T19:50:39,81,15,C,0.18518518518518517,0.8148148148148149,Medium Risk,2026-05-30 19:53:40
B9,2026-05-30T19:51:40,213,135,C,0.6338028169014085,0.3661971830985915,Low Risk,2026-05-30 19:53:40
B10,2026-05-30T19:51:52,516,223,C,0.4321705426356589,0.5678294573643411,Low Risk,2026-05-30 19:53:40
W92,2026-05-30T19:49:10,280,141,C,0.5035714285714286,0.49642857142857144,Low Risk,2026-05-30 19:53:40
WCB,2026-05-30T19:44:15,143,52,C,0.36363636363636365,0.6363636363636364,Low Risk,2026-05-30 19:53:40
ACB,2026-05-30T19:50:58,91,11,C,0.12087912087912088,0.8791208791208791,Medium Risk,2026-05-30 19:53:40
CY,2026-05-30T19:50:13,36,8,C,0.2222222222222222,0.7777777777777778,Medium Risk,2026-05-30 19:53:40
AM46,2026-05-30T19:42:51,403,167,C,0.4143920595533499,0.5856079404466501,Low Risk,2026-05-30 19:53:40
A12,2026-05-30T19:51:44,194,111,C,0.5721649484536082,0.4278350515463918,Low Risk,2026-05-30 19:53:40
BE45,2026-05-30T19:51:49,363,136,C,0.3746556473829201,0.6253443526170799,Low Risk,2026-05-30 19:53:40
BE39,2026-05-30T19:51:41,705,233,C,0.3304964539007092,0.6695035460992909,Low Risk,2026-05-30 19:53:40
W74,2026-05-30T19:49:26,365,245,C,0.6712328767123288,0.3287671232876712,Low Risk,2026-05-30 19:53:40
Y79M,2026-05-30T19:49:43,453,277,C,0.6114790286975718,0.38852097130242824,Low Risk,2026-05-30 19:53:40
CR29,2026-05-30T19:49:14,72,4,C,0.05555555555555555,0.9444444444444444,High Risk,2026-05-30 19:53:40
KLM,2026-05-30T19:49:14,348,254,C,0.7298850574712644,0.2701149425287356,Low Risk,2026-05-30 19:53:40
SE34,2026-05-30T19:51:48,270,131,C,0.48518518518518516,0.5148148148148148,Low Risk,2026-05-30 19:53:40
KB7,2026-05-30T19:50:36,65,2,C,0.03076923076923077,0.9692307692307692,High Risk,2026-05-30 19:53:40
SE31,2026-05-30T19:51:53,187,68,C,0.36363636363636365,0.6363636363636364,Low Risk,2026-05-30 19:53:40
J56,2026-05-30T19:49:55,15,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
J57,2026-05-30T19:50:46,363,256,C,0.7052341597796143,0.29476584022038566,Low Risk,2026-05-30 19:53:40
J57L,2026-05-30T19:50:46,13,6,C,0.46153846153846156,0.5384615384615384,Low Risk,2026-05-30 19:53:40
J33,2026-05-30T19:49:35,136,63,C,0.4632352941176471,0.5367647058823529,Low Risk,2026-05-30 19:53:40
J34,2026-05-30T19:49:32,105,45,C,0.42857142857142855,0.5714285714285714,Low Risk,2026-05-30 19:53:40
BL8,2026-05-30T19:50:59,657,177,C,0.2694063926940639,0.730593607305936,Medium Risk,2026-05-30 19:53:40
J36,2026-05-30T19:50:27,491,205,C,0.4175152749490835,0.5824847250509164,Low Risk,2026-05-30 19:53:40
J54,2026-05-30T19:50:15,184,39,C,0.21195652173913043,0.7880434782608696,Medium Risk,2026-05-30 19:53:40
J55,2026-05-30T19:50:07,132,64,C,0.48484848484848486,0.5151515151515151,Low Risk,2026-05-30 19:53:40
J43,2026-05-30T19:49:45,190,90,C,0.47368421052631576,0.5263157894736843,Low Risk,2026-05-30 19:53:40
J46,2026-05-30T19:50:47,63,22,C,0.3492063492063492,0.6507936507936508,Low Risk,2026-05-30 19:53:40
KB1,2026-05-30T19:50:46,235,82,C,0.34893617021276596,0.651063829787234,Low Risk,2026-05-30 19:53:40
GBM,2026-05-30T19:49:43,668,484,C,0.7245508982035929,0.27544910179640714,Low Risk,2026-05-30 19:53:40
SE14,2026-05-30T19:51:43,187,92,C,0.4919786096256685,0.5080213903743316,Low Risk,2026-05-30 19:53:40
SE50,2026-05-30T19:51:43,591,433,C,0.7326565143824028,0.26734348561759724,Low Risk,2026-05-30 19:53:40
J40,2026-05-30T19:52:03,206,84,C,0.4077669902912621,0.5922330097087378,Low Risk,2026-05-30 19:53:40
JM1,2026-05-30T19:52:11,268,182,C,0.6791044776119403,0.32089552238805974,Low Risk,2026-05-30 19:53:40
J32,2026-05-30T19:52:11,199,106,C,0.5326633165829145,0.46733668341708545,Low Risk,2026-05-30 19:53:40
A11,2026-05-30T19:52:04,410,232,C,0.5658536585365853,0.4341463414634147,Low Risk,2026-05-30 19:53:40
TR1,2026-05-30T19:47:45,361,137,C,0.37950138504155123,0.6204986149584488,Low Risk,2026-05-30 19:53:40
JBM,2026-05-30T19:51:36,328,245,C,0.7469512195121951,0.2530487804878049,Low Risk,2026-05-30 19:53:40
TE2,2026-05-30T19:52:03,213,160,C,0.7511737089201878,0.24882629107981225,Low Risk,2026-05-30 19:53:40
CR31,2026-05-30T19:52:03,87,23,C,0.26436781609195403,0.735632183908046,Medium Risk,2026-05-30 19:53:40
J1,2026-05-30T19:51:56,368,222,C,0.6032608695652174,0.3967391304347826,Low Risk,2026-05-30 19:53:40
J2,2026-05-30T19:51:00,200,99,C,0.495,0.505,Low Risk,2026-05-30 19:53:40
J3,2026-05-30T19:51:32,308,184,C,0.5974025974025974,0.4025974025974026,Low Risk,2026-05-30 19:53:40
T37,2026-05-30T19:50:56,1163,592,C,0.5090283748925194,0.4909716251074806,Low Risk,2026-05-30 19:53:40
KB3,2026-05-30T19:51:35,149,49,C,0.3288590604026846,0.6711409395973154,Low Risk,2026-05-30 19:53:40
KBM,2026-05-30T19:51:39,239,162,C,0.6778242677824268,0.32217573221757323,Low Risk,2026-05-30 19:53:40
J4,2026-05-30T19:52:03,172,66,C,0.38372093023255816,0.6162790697674418,Low Risk,2026-05-30 19:53:40
TGM1,2026-05-30T19:51:45,388,260,C,0.6701030927835051,0.3298969072164949,Low Risk,2026-05-30 19:53:40
TG3,2026-05-30T19:51:54,208,112,C,0.5384615384615384,0.46153846153846156,Low Risk,2026-05-30 19:53:40
TG6,2026-05-30T19:51:54,176,97,C,0.5511363636363636,0.44886363636363635,Low Risk,2026-05-30 19:53:40
TG7,2026-05-30T19:51:54,362,208,C,0.574585635359116,0.425414364640884,Low Risk,2026-05-30 19:53:40
CR30,2026-05-30T19:51:45,54,12,C,0.2222222222222222,0.7777777777777778,Medium Risk,2026-05-30 19:53:40
RCM,2026-05-30T19:51:45,151,75,C,0.4966887417218543,0.5033112582781457,Low Risk,2026-05-30 19:53:40
EPM,2026-05-30T19:51:51,286,100,C,0.34965034965034963,0.6503496503496504,Low Risk,2026-05-30 19:53:40
TGM3,2026-05-30T19:51:45,553,304,C,0.5497287522603979,0.45027124773960214,Low Risk,2026-05-30 19:53:40
KB14,2026-05-30T19:51:57,58,9,C,0.15517241379310345,0.8448275862068966,Medium Risk,2026-05-30 19:53:40
J41,2026-05-30T19:49:54,361,152,C,0.42105263157894735,0.5789473684210527,Low Risk,2026-05-30 19:53:40
JBM2,2026-05-30T19:52:03,144,41,C,0.2847222222222222,0.7152777777777778,Medium Risk,2026-05-30 19:53:40
J39,2026-05-30T19:47:49,283,123,C,0.43462897526501765,0.5653710247349824,Low Risk,2026-05-30 19:53:40
J52,2026-05-30T19:50:57,626,246,C,0.3929712460063898,0.6070287539936102,Low Risk,2026-05-30 19:53:40
J51,2026-05-30T19:50:56,494,263,C,0.5323886639676113,0.4676113360323887,Low Risk,2026-05-30 19:53:40
J53,2026-05-30T19:48:22,212,98,C,0.46226415094339623,0.5377358490566038,Low Risk,2026-05-30 19:53:40
T19,2026-05-30T19:49:52,881,479,C,0.5437003405221339,0.4562996594778661,Low Risk,2026-05-30 19:53:40
J49,2026-05-30T19:50:43,482,234,C,0.4854771784232365,0.5145228215767634,Low Risk,2026-05-30 19:53:40
J27,2026-05-30T19:50:44,217,37,C,0.17050691244239632,0.8294930875576036,Medium Risk,2026-05-30 19:53:40
TB14,2026-05-30T19:51:41,43,10,C,0.23255813953488372,0.7674418604651163,Medium Risk,2026-05-30 19:53:40
U19,2026-05-30T19:51:44,501,141,C,0.281437125748503,0.718562874251497,Medium Risk,2026-05-30 19:53:40
U6,2026-05-30T19:51:39,95,7,C,0.07368421052631578,0.9263157894736842,High Risk,2026-05-30 19:53:40
U45,2026-05-30T19:51:44,159,88,C,0.5534591194968553,0.44654088050314467,Low Risk,2026-05-30 19:53:40
BBM7,2026-05-30T19:51:11,175,138,C,0.7885714285714286,0.2114285714285714,Low Risk,2026-05-30 19:53:40
BE12,2026-05-30T19:51:52,459,200,C,0.4357298474945534,0.5642701525054465,Low Risk,2026-05-30 19:53:40
HG41,2026-05-30T19:50:53,461,203,C,0.4403470715835141,0.559652928416486,Low Risk,2026-05-30 19:53:40
HG43,2026-05-30T19:49:39,487,258,C,0.5297741273100616,0.47022587268993843,Low Risk,2026-05-30 19:53:40
MN1,2026-05-30T19:51:43,257,111,C,0.43190661478599224,0.5680933852140078,Low Risk,2026-05-30 19:53:40
MNRM,2026-05-30T19:48:47,350,228,C,0.6514285714285715,0.34857142857142853,Low Risk,2026-05-30 19:53:40
MN2,2026-05-30T19:51:52,303,133,C,0.4389438943894389,0.5610561056105611,Low Risk,2026-05-30 19:53:40
C7,2026-05-30T19:51:50,30,5,C,0.16666666666666666,0.8333333333333334,Medium Risk,2026-05-30 19:53:40
C17,2026-05-30T19:50:36,46,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
C20M,2026-05-30T19:51:40,550,449,C,0.8163636363636364,0.1836363636363636,Low Risk,2026-05-30 19:53:40
T41,2026-05-30T19:51:55,202,18,C,0.0891089108910891,0.9108910891089109,High Risk,2026-05-30 19:53:40
T42,2026-05-30T19:51:58,86,9,C,0.10465116279069768,0.8953488372093024,Medium Risk,2026-05-30 19:53:40
TM42,2026-05-30T19:51:58,261,202,C,0.7739463601532567,0.22605363984674332,Low Risk,2026-05-30 19:53:40
J48,2026-05-30T19:50:47,744,405,C,0.5443548387096774,0.4556451612903226,Low Risk,2026-05-30 19:53:40
BH1,2026-05-30T19:51:43,57,26,C,0.45614035087719296,0.543859649122807,Low Risk,2026-05-30 19:53:40
BH2,2026-05-30T19:51:38,45,27,C,0.6,0.4,Low Risk,2026-05-30 19:53:40
BKE7,2026-05-30T19:50:16,171,108,C,0.631578947368421,0.368421052631579,Low Risk,2026-05-30 19:53:40
BR5,2026-05-30T19:49:55,152,76,C,0.5,0.5,Low Risk,2026-05-30 19:53:40
BRM3,2026-05-30T19:51:44,406,272,C,0.6699507389162561,0.3300492610837439,Low Risk,2026-05-30 19:53:40
BRM4,2026-05-30T19:48:31,176,73,C,0.4147727272727273,0.5852272727272727,Low Risk,2026-05-30 19:53:40
M16,2026-05-30T19:50:32,128,42,C,0.328125,0.671875,Low Risk,2026-05-30 19:53:40
M20,2026-05-30T19:45:55,30,13,C,0.43333333333333335,0.5666666666666667,Low Risk,2026-05-30 19:53:40
M35,2026-05-30T19:48:59,73,16,C,0.2191780821917808,0.7808219178082192,Medium Risk,2026-05-30 19:53:40
M36,2026-05-30T19:48:41,16,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
M37,2026-05-30T19:50:41,34,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
M38,2026-05-30T19:52:04,100,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
MM3,2026-05-30T19:50:45,269,215,C,0.7992565055762082,0.2007434944237918,Low Risk,2026-05-30 19:53:40
MP12,2026-05-30T19:51:53,220,90,C,0.4090909090909091,0.5909090909090908,Low Risk,2026-05-30 19:53:40
MP13,2026-05-30T19:51:53,396,128,C,0.32323232323232326,0.6767676767676767,Low Risk,2026-05-30 19:53:40
MP1M,2026-05-30T19:51:53,522,357,C,0.6839080459770115,0.3160919540229885,Low Risk,2026-05-30 19:53:40
PP1,2026-05-30T19:49:24,300,147,C,0.49,0.51,Low Risk,2026-05-30 19:53:40
PP2,2026-05-30T19:50:56,149,82,C,0.5503355704697986,0.44966442953020136,Low Risk,2026-05-30 19:53:40
PP3,2026-05-30T19:50:12,344,166,C,0.48255813953488375,0.5174418604651163,Low Risk,2026-05-30 19:53:40
PP4,2026-05-30T19:48:41,167,38,C,0.2275449101796407,0.7724550898203593,Medium Risk,2026-05-30 19:53:40
PP5,2026-05-30T19:50:53,346,155,C,0.4479768786127168,0.5520231213872833,Low Risk,2026-05-30 19:53:40
TP10,2026-05-30T19:45:49,113,20,C,0.17699115044247787,0.8230088495575221,Medium Risk,2026-05-30 19:53:40
TP14,2026-05-30T19:45:54,51,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
TP16,2026-05-30T19:48:59,667,441,C,0.6611694152923538,0.33883058470764615,Low Risk,2026-05-30 19:53:40
TP17,2026-05-30T19:48:57,119,32,C,0.2689075630252101,0.73109243697479,Medium Risk,2026-05-30 19:53:40
TP18,2026-05-30T19:45:58,266,96,C,0.3609022556390977,0.6390977443609023,Low Risk,2026-05-30 19:53:40
TP2,2026-05-30T19:52:17,77,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
TPMG,2026-05-30T19:51:55,116,85,C,0.7327586206896551,0.26724137931034486,Low Risk,2026-05-30 19:53:40
TP36,2026-05-30T19:39:57,250,94,C,0.376,0.624,Low Risk,2026-05-30 19:53:40
TPM4,2026-05-30T19:52:17,343,183,C,0.5335276967930029,0.46647230320699706,Low Risk,2026-05-30 19:53:40
TPM5,2026-05-30T19:51:46,342,227,C,0.6637426900584795,0.3362573099415205,Low Risk,2026-05-30 19:53:40
TPM6,2026-05-30T19:42:43,358,229,C,0.6396648044692738,0.36033519553072624,Low Risk,2026-05-30 19:53:40
TP27,2026-05-30T19:52:22,233,56,C,0.24034334763948498,0.759656652360515,Medium Risk,2026-05-30 19:53:40
TPMN,2026-05-30T19:52:07,815,525,C,0.6441717791411042,0.35582822085889576,Low Risk,2026-05-30 19:53:40
TPMP,2026-05-30T19:51:30,808,398,C,0.49257425742574257,0.5074257425742574,Low Risk,2026-05-30 19:53:40
WDB1,2026-05-30T19:50:42,75,28,C,0.37333333333333335,0.6266666666666667,Low Risk,2026-05-30 19:53:40
Y23,2026-05-30T19:51:43,823,431,C,0.5236938031591738,0.4763061968408262,Low Risk,2026-05-30 19:53:40
Y24,2026-05-30T19:51:43,181,79,C,0.43646408839779005,0.56353591160221,Low Risk,2026-05-30 19:53:40
Y56,2026-05-30T19:51:42,45,8,C,0.17777777777777778,0.8222222222222222,Medium Risk,2026-05-30 19:53:40
BBM1,2026-05-30T19:51:15,406,282,C,0.6945812807881774,0.3054187192118226,Low Risk,2026-05-30 19:53:40
BBM8,2026-05-30T19:50:44,329,165,C,0.5015197568389058,0.4984802431610942,Low Risk,2026-05-30 19:53:40
BJ10,2026-05-30T19:50:59,269,99,C,0.3680297397769517,0.6319702602230484,Low Risk,2026-05-30 19:53:40
BJ11,2026-05-30T19:49:58,100,30,C,0.3,0.7,Low Risk,2026-05-30 19:53:40
BJ12,2026-05-30T19:49:58,682,377,C,0.5527859237536656,0.44721407624633436,Low Risk,2026-05-30 19:53:40
BJ17,2026-05-30T19:49:57,151,91,C,0.6026490066225165,0.3973509933774835,Low Risk,2026-05-30 19:53:40
BJ18,2026-05-30T19:49:57,289,132,C,0.45674740484429066,0.5432525951557093,Low Risk,2026-05-30 19:53:40
BJ28,2026-05-30T19:50:48,669,439,C,0.656203288490284,0.343796711509716,Low Risk,2026-05-30 19:53:40
BJ3,2026-05-30T19:49:46,1054,474,C,0.4497153700189753,0.5502846299810247,Low Risk,2026-05-30 19:53:40
BJ33,2026-05-30T19:50:59,356,280,C,0.7865168539325843,0.2134831460674157,Low Risk,2026-05-30 19:53:40
BJ42,2026-05-30T19:52:01,450,228,C,0.5066666666666667,0.4933333333333333,Low Risk,2026-05-30 19:53:40
BJ45,2026-05-30T19:49:49,232,120,C,0.5172413793103449,0.48275862068965514,Low Risk,2026-05-30 19:53:40
U48,2026-05-30T19:44:45,98,60,C,0.6122448979591837,0.3877551020408163,Low Risk,2026-05-30 19:53:40
U5,2026-05-30T19:47:25,101,61,C,0.6039603960396039,0.39603960396039606,Low Risk,2026-05-30 19:53:40
JM14,2026-05-30T19:40:09,493,360,C,0.7302231237322515,0.2697768762677485,Low Risk,2026-05-30 19:53:40
JM12,2026-05-30T19:40:01,468,337,C,0.7200854700854701,0.2799145299145299,Low Risk,2026-05-30 19:53:40
W39,2026-05-30T19:52:00,210,70,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-30 19:53:40
PL67,2026-05-30T19:52:11,735,460,C,0.6258503401360545,0.37414965986394555,Low Risk,2026-05-30 19:53:40
SK40,2026-05-30T19:41:03,514,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
U9,2026-05-30T19:44:57,398,93,C,0.23366834170854273,0.7663316582914572,Medium Risk,2026-05-30 19:53:40
U26,2026-05-30T19:49:59,601,271,C,0.4509151414309484,0.5490848585690515,Low Risk,2026-05-30 19:53:40
U25,2026-05-30T19:45:59,567,263,C,0.4638447971781305,0.5361552028218695,Low Risk,2026-05-30 19:53:40
U24T,2026-05-30T19:33:09,46,23,C,0.5,0.5,Low Risk,2026-05-30 19:53:40
U24,2026-05-30T19:51:43,364,119,C,0.3269230769230769,0.6730769230769231,Low Risk,2026-05-30 19:53:40
U23,2026-05-30T19:35:58,654,278,C,0.42507645259938837,0.5749235474006116,Low Risk,2026-05-30 19:53:40
U22,2026-05-30T19:35:04,460,219,C,0.47608695652173916,0.5239130434782608,Low Risk,2026-05-30 19:53:40
U21,2026-05-30T19:35:40,286,140,C,0.48951048951048953,0.5104895104895104,Low Risk,2026-05-30 19:53:40
U2,2026-05-30T19:35:59,987,493,C,0.49949341438703143,0.5005065856129686,Low Risk,2026-05-30 19:53:40
J45,2026-05-30T19:50:47,370,203,C,0.5486486486486486,0.4513513513513514,Low Risk,2026-05-30 19:53:40
TM25,2026-05-30T19:50:44,125,28,C,0.224,0.776,Medium Risk,2026-05-30 19:53:40
TM26,2026-05-30T19:50:44,124,57,C,0.4596774193548387,0.5403225806451613,Low Risk,2026-05-30 19:53:40
TM27,2026-05-30T19:50:44,239,194,C,0.8117154811715481,0.18828451882845187,Low Risk,2026-05-30 19:53:40
J37,2026-05-30T19:50:44,250,109,C,0.436,0.5640000000000001,Low Risk,2026-05-30 19:53:40
BM1,2026-05-30T19:52:01,60,12,C,0.2,0.8,Medium Risk,2026-05-30 19:53:40
BM2,2026-05-30T19:52:01,53,12,C,0.22641509433962265,0.7735849056603774,Medium Risk,2026-05-30 19:53:40
BM26,2026-05-30T19:51:47,460,377,C,0.8195652173913044,0.1804347826086956,Low Risk,2026-05-30 19:53:40
BWM,2026-05-30T19:51:47,220,133,C,0.6045454545454545,0.3954545454545455,Low Risk,2026-05-30 19:53:40
TBMT,2026-05-30T19:44:25,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-30 19:53:40
TPM,2026-05-30T19:52:04,384,143,C,0.3723958333333333,0.6276041666666667,Low Risk,2026-05-30 19:53:40
U29,2026-05-30T19:40:01,338,279,C,0.8254437869822485,0.17455621301775148,Low Risk,2026-05-30 19:53:40
U27,2026-05-30T19:40:02,11,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
U18,2026-05-30T19:36:58,312,102,C,0.3269230769230769,0.6730769230769231,Low Risk,2026-05-30 19:53:40
U30,2026-05-30T19:40:07,127,52,C,0.4094488188976378,0.5905511811023623,Low Risk,2026-05-30 19:53:40
TE25,2026-05-30T19:51:41,298,120,C,0.40268456375838924,0.5973154362416108,Low Risk,2026-05-30 19:53:40
TE3,2026-05-30T19:52:03,19,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
TE4,2026-05-30T19:51:36,30,5,C,0.16666666666666666,0.8333333333333334,Medium Risk,2026-05-30 19:53:40
U28,2026-05-30T19:36:58,15,7,C,0.4666666666666667,0.5333333333333333,Low Risk,2026-05-30 19:53:40
A15,2026-05-30T19:52:03,59,15,C,0.2542372881355932,0.7457627118644068,Medium Risk,2026-05-30 19:53:40
BM28,2026-05-30T19:39:40,51,17,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-30 19:53:40
BM30,2026-05-30T19:39:56,41,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
BTM,2026-05-30T19:39:40,284,284,C,1.0,0.0,Low Risk,2026-05-30 19:53:40
BTM2,2026-05-30T19:44:25,496,492,C,0.9919354838709677,0.008064516129032251,Low Risk,2026-05-30 19:53:40
SAM2,2026-05-30T19:36:32,334,234,C,0.7005988023952096,0.29940119760479045,Low Risk,2026-05-30 19:53:40
TBM2,2026-05-30T19:38:36,243,232,C,0.9547325102880658,0.04526748971193417,Low Risk,2026-05-30 19:53:40
TJ34,2026-05-30T19:37:01,350,252,C,0.72,0.28,Low Risk,2026-05-30 19:53:40
U31,2026-05-30T19:36:55,215,61,C,0.2837209302325581,0.7162790697674419,Medium Risk,2026-05-30 19:53:40
BL13,2026-05-30T19:43:14,413,209,C,0.5060532687651331,0.4939467312348669,Low Risk,2026-05-30 19:53:40
HG10,2026-05-30T19:51:51,248,86,C,0.3467741935483871,0.6532258064516129,Low Risk,2026-05-30 19:53:40
JS6L,2026-05-30T19:52:11,5,0,C,0.0,1.0,High Risk,2026-05-30 19:53:40
BJ65,2026-05-30T19:43:13,224,125,C,0.5580357142857143,0.4419642857142857,Low Risk,2026-05-30 19:53:40
CK19,2026-05-30T19:40:07,70,25,C,0.35714285714285715,0.6428571428571428,Low Risk,2026-05-30 19:53:40
CK4,2026-05-30T19:40:02,10,1,C,0.1,0.9,Medium Risk,2026-05-30 19:53:40
CK42,2026-05-30T19:37:04,453,214,C,0.47240618101545256,0.5275938189845475,Low Risk,2026-05-30 19:53:40
CK7,2026-05-30T19:40:01,298,231,C,0.7751677852348994,0.22483221476510062,Low Risk,2026-05-30 19:53:40
TW1,2026-05-30T19:42:08,108,44,C,0.4074074074074074,0.5925925925925926,Low Risk,2026-05-30 19:53:40
TW2,2026-05-30T19:36:56,355,181,C,0.5098591549295775,0.49014084507042255,Low Risk,2026-05-30 19:53:40
TW3,2026-05-30T19:39:05,338,133,C,0.39349112426035504,0.606508875739645,Low Risk,2026-05-30 19:53:40
SK49,2026-05-30T19:39:39,483,444,C,0.9192546583850931,0.08074534161490687,Low Risk,2026-05-30 19:53:40
B16,2026-05-30T19:47:19,364,363,C,0.9972527472527473,0.0027472527472527375,Low Risk,2026-05-30 19:53:40
B17,2026-05-30T19:51:08,385,186,C,0.4831168831168831,0.5168831168831169,Low Risk,2026-05-30 19:53:40
B20,2026-05-30T19:51:14,385,172,C,0.44675324675324674,0.5532467532467533,Low Risk,2026-05-30 19:53:40
B42,2026-05-30T19:51:25,123,20,C,0.16260162601626016,0.8373983739837398,Medium Risk,2026-05-30 19:53:40
B45,2026-05-30T19:51:11,67,20,C,0.29850746268656714,0.7014925373134329,Medium Risk,2026-05-30 19:53:40
B6,2026-05-30T19:51:41,516,221,C,0.42829457364341084,0.5717054263565892,Low Risk,2026-05-30 19:53:40
B63,2026-05-30T19:50:33,99,13,C,0.13131313131313133,0.8686868686868687,Medium Risk,2026-05-30 19:53:40
B65,2026-05-30T19:51:25,743,359,C,0.4831763122476447,0.5168236877523553,Low Risk,2026-05-30 19:53:40
B7,2026-05-30T19:51:42,86,15,C,0.1744186046511628,0.8255813953488372,Medium Risk,2026-05-30 19:53:40
B70,2026-05-30T19:51:21,41,28,C,0.6829268292682927,0.31707317073170727,Low Risk,2026-05-30 19:53:40
B71,2026-05-30T19:50:51,249,184,C,0.7389558232931727,0.26104417670682734,Low Risk,2026-05-30 19:53:40
B7A,2026-05-30T19:50:57,129,50,C,0.3875968992248062,0.6124031007751938,Low Risk,2026-05-30 19:53:40
B8,2026-05-30T19:49:38,113,16,C,0.1415929203539823,0.8584070796460177,Medium Risk,2026-05-30 19:53:40
B80,2026-05-30T19:48:39,250,221,C,0.884,0.11599999999999999,Low Risk,2026-05-30 19:53:40
B84,2026-05-30T19:50:57,555,498,C,0.8972972972972973,0.10270270270270265,Low Risk,2026-05-30 19:53:40
S112,2026-05-30T19:49:14,242,125,C,0.5165289256198347,0.48347107438016534,Low Risk,2026-05-30 19:53:40
CC5,2026-05-30T19:50:20,104,60,C,0.5769230769230769,0.42307692307692313,Low Risk,2026-05-30 19:53:40
CC6,2026-05-30T19:50:51,41,8,C,0.1951219512195122,0.8048780487804879,Medium Risk,2026-05-30 19:53:40
