carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
SE14,2026-05-26T16:03:22,187,115,C,0.6149732620320856,0.3850267379679144,Low Risk,2026-05-26 16:05:13
SE50,2026-05-26T16:03:22,591,459,C,0.7766497461928934,0.2233502538071066,Low Risk,2026-05-26 16:05:13
J40,2026-05-26T16:03:29,206,112,C,0.5436893203883495,0.4563106796116505,Low Risk,2026-05-26 16:05:13
JM1,2026-05-26T16:02:57,268,202,C,0.753731343283582,0.24626865671641796,Low Risk,2026-05-26 16:05:13
J32,2026-05-26T16:02:57,199,115,C,0.5778894472361809,0.42211055276381915,Low Risk,2026-05-26 16:05:13
A11,2026-05-26T16:04:11,410,279,C,0.6804878048780488,0.31951219512195117,Low Risk,2026-05-26 16:05:13
TR1,2026-05-26T16:01:57,361,191,C,0.5290858725761773,0.47091412742382266,Low Risk,2026-05-26 16:05:13
JBM,2026-05-26T16:04:22,328,263,C,0.801829268292683,0.19817073170731703,Low Risk,2026-05-26 16:05:13
TE2,2026-05-26T16:03:29,213,160,C,0.7511737089201878,0.24882629107981225,Low Risk,2026-05-26 16:05:13
CR31,2026-05-26T16:02:57,87,15,C,0.1724137931034483,0.8275862068965517,Medium Risk,2026-05-26 16:05:13
J1,2026-05-26T16:03:22,368,244,C,0.6630434782608695,0.3369565217391305,Low Risk,2026-05-26 16:05:13
J2,2026-05-26T16:02:37,200,139,C,0.695,0.30500000000000005,Low Risk,2026-05-26 16:05:13
J3,2026-05-26T16:03:10,308,225,C,0.7305194805194806,0.26948051948051943,Low Risk,2026-05-26 16:05:13
T37,2026-05-26T16:02:49,1163,756,C,0.650042992261393,0.34995700773860705,Low Risk,2026-05-26 16:05:13
KB3,2026-05-26T16:02:13,149,72,C,0.48322147651006714,0.5167785234899329,Low Risk,2026-05-26 16:05:13
KBM,2026-05-26T16:01:55,239,187,C,0.7824267782426778,0.2175732217573222,Low Risk,2026-05-26 16:05:13
J4,2026-05-26T16:03:10,172,95,C,0.5523255813953488,0.4476744186046512,Low Risk,2026-05-26 16:05:13
TGM1,2026-05-26T16:03:17,388,293,C,0.7551546391752577,0.2448453608247423,Low Risk,2026-05-26 16:05:13
TG3,2026-05-26T16:03:12,208,127,C,0.6105769230769231,0.38942307692307687,Low Risk,2026-05-26 16:05:13
TG6,2026-05-26T16:03:12,176,113,C,0.6420454545454546,0.3579545454545454,Low Risk,2026-05-26 16:05:13
TG7,2026-05-26T16:03:13,362,233,C,0.643646408839779,0.35635359116022103,Low Risk,2026-05-26 16:05:13
CR30,2026-05-26T16:03:14,54,15,C,0.2777777777777778,0.7222222222222222,Medium Risk,2026-05-26 16:05:13
RCM,2026-05-26T16:03:14,151,72,C,0.4768211920529801,0.5231788079470199,Low Risk,2026-05-26 16:05:13
EPM,2026-05-26T16:04:24,286,57,C,0.1993006993006993,0.8006993006993007,Medium Risk,2026-05-26 16:05:13
TGM3,2026-05-26T16:03:01,553,394,C,0.7124773960216998,0.2875226039783002,Low Risk,2026-05-26 16:05:13
KB14,2026-05-26T16:03:36,58,10,C,0.1724137931034483,0.8275862068965517,Medium Risk,2026-05-26 16:05:13
J41,2026-05-26T16:01:49,361,223,C,0.6177285318559557,0.38227146814404434,Low Risk,2026-05-26 16:05:13
JBM2,2026-05-26T16:04:29,144,66,C,0.4583333333333333,0.5416666666666667,Low Risk,2026-05-26 16:05:13
J39,2026-05-26T16:02:48,283,195,C,0.6890459363957597,0.31095406360424027,Low Risk,2026-05-26 16:05:13
J52,2026-05-26T16:02:57,626,389,C,0.6214057507987221,0.37859424920127793,Low Risk,2026-05-26 16:05:13
J51,2026-05-26T16:01:55,494,329,C,0.6659919028340081,0.3340080971659919,Low Risk,2026-05-26 16:05:13
J53,2026-05-26T16:02:57,212,136,C,0.6415094339622641,0.3584905660377359,Low Risk,2026-05-26 16:05:13
T19,2026-05-26T16:02:52,881,603,C,0.684449489216799,0.31555051078320095,Low Risk,2026-05-26 16:05:13
J49,2026-05-26T16:02:58,482,296,C,0.6141078838174274,0.3858921161825726,Low Risk,2026-05-26 16:05:13
J27,2026-05-26T16:01:58,217,106,C,0.48847926267281105,0.511520737327189,Low Risk,2026-05-26 16:05:13
TB14,2026-05-26T16:03:28,43,13,C,0.3023255813953488,0.6976744186046512,Low Risk,2026-05-26 16:05:13
U19,2026-05-26T16:03:09,501,276,C,0.5508982035928144,0.4491017964071856,Low Risk,2026-05-26 16:05:13
U6,2026-05-26T16:03:16,95,22,C,0.23157894736842105,0.7684210526315789,Medium Risk,2026-05-26 16:05:13
U45,2026-05-26T16:03:09,159,95,C,0.5974842767295597,0.4025157232704403,Low Risk,2026-05-26 16:05:13
BBM7,2026-05-26T15:59:39,175,135,C,0.7714285714285715,0.22857142857142854,Low Risk,2026-05-26 16:05:13
BE12,2026-05-26T16:03:21,459,235,C,0.5119825708061002,0.4880174291938998,Low Risk,2026-05-26 16:05:13
HG41,2026-05-26T16:03:27,461,289,C,0.6268980477223427,0.3731019522776573,Low Risk,2026-05-26 16:05:13
HG43,2026-05-26T16:02:37,487,339,C,0.6960985626283368,0.3039014373716632,Low Risk,2026-05-26 16:05:13
MN1,2026-05-26T16:03:26,257,165,C,0.642023346303502,0.357976653696498,Low Risk,2026-05-26 16:05:13
MNRM,2026-05-26T16:01:22,350,251,C,0.7171428571428572,0.2828571428571428,Low Risk,2026-05-26 16:05:13
MN2,2026-05-26T16:03:31,303,192,C,0.6336633663366337,0.36633663366336633,Low Risk,2026-05-26 16:05:13
C7,2026-05-26T16:03:14,30,13,C,0.43333333333333335,0.5666666666666667,Low Risk,2026-05-26 16:05:13
C17,2026-05-26T16:02:31,46,9,C,0.1956521739130435,0.8043478260869565,Medium Risk,2026-05-26 16:05:13
C20M,2026-05-26T16:04:13,550,453,C,0.8236363636363636,0.1763636363636364,Low Risk,2026-05-26 16:05:13
T41,2026-05-26T16:03:44,202,79,C,0.3910891089108911,0.6089108910891089,Low Risk,2026-05-26 16:05:13
T42,2026-05-26T16:03:54,86,27,C,0.313953488372093,0.686046511627907,Low Risk,2026-05-26 16:05:13
TM42,2026-05-26T16:03:54,261,231,C,0.8850574712643678,0.11494252873563215,Low Risk,2026-05-26 16:05:13
J48,2026-05-26T16:01:50,744,522,C,0.7016129032258065,0.2983870967741935,Low Risk,2026-05-26 16:05:13
BH1,2026-05-26T16:03:11,57,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
BH2,2026-05-26T16:03:05,45,4,C,0.08888888888888889,0.9111111111111111,High Risk,2026-05-26 16:05:13
BKE7,2026-05-26T16:01:56,171,107,C,0.6257309941520468,0.3742690058479532,Low Risk,2026-05-26 16:05:13
BR5,2026-05-26T16:02:27,152,84,C,0.5526315789473685,0.4473684210526315,Low Risk,2026-05-26 16:05:13
BRM3,2026-05-26T16:02:50,406,314,C,0.7733990147783252,0.22660098522167482,Low Risk,2026-05-26 16:05:13
BRM4,2026-05-26T16:00:52,176,108,C,0.6136363636363636,0.38636363636363635,Low Risk,2026-05-26 16:05:13
M16,2026-05-26T16:01:46,128,72,C,0.5625,0.4375,Low Risk,2026-05-26 16:05:13
M20,2026-05-26T16:02:34,30,14,C,0.4666666666666667,0.5333333333333333,Low Risk,2026-05-26 16:05:13
M35,2026-05-26T16:01:36,73,29,C,0.3972602739726027,0.6027397260273972,Low Risk,2026-05-26 16:05:13
M36,2026-05-26T15:47:49,16,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
M37,2026-05-26T16:00:59,34,13,C,0.38235294117647056,0.6176470588235294,Low Risk,2026-05-26 16:05:13
M38,2026-05-26T16:02:26,32,5,C,0.15625,0.84375,Medium Risk,2026-05-26 16:05:13
MM3,2026-05-26T16:01:32,269,218,C,0.8104089219330854,0.18959107806691455,Low Risk,2026-05-26 16:05:13
MP12,2026-05-26T16:03:13,220,66,C,0.3,0.7,Low Risk,2026-05-26 16:05:13
MP13,2026-05-26T16:03:26,396,221,C,0.5580808080808081,0.44191919191919193,Low Risk,2026-05-26 16:05:13
MP1M,2026-05-26T16:03:27,522,376,C,0.7203065134099617,0.27969348659003834,Low Risk,2026-05-26 16:05:13
PP1,2026-05-26T16:02:10,300,149,C,0.49666666666666665,0.5033333333333334,Low Risk,2026-05-26 16:05:13
PP2,2026-05-26T16:02:28,149,87,C,0.5838926174496645,0.4161073825503355,Low Risk,2026-05-26 16:05:13
PP3,2026-05-26T15:59:08,344,187,C,0.5436046511627907,0.45639534883720934,Low Risk,2026-05-26 16:05:13
PP4,2026-05-26T16:02:21,167,66,C,0.39520958083832336,0.6047904191616766,Low Risk,2026-05-26 16:05:13
PP5,2026-05-26T16:02:59,346,214,C,0.6184971098265896,0.38150289017341044,Low Risk,2026-05-26 16:05:13
TP10,2026-05-26T15:57:52,113,71,C,0.6283185840707964,0.37168141592920356,Low Risk,2026-05-26 16:05:13
TP14,2026-05-26T16:02:38,51,22,C,0.43137254901960786,0.5686274509803921,Low Risk,2026-05-26 16:05:13
TP16,2026-05-26T16:02:55,667,346,C,0.5187406296851574,0.48125937031484256,Low Risk,2026-05-26 16:05:13
TP17,2026-05-26T16:02:50,119,26,C,0.2184873949579832,0.7815126050420168,Medium Risk,2026-05-26 16:05:13
TP18,2026-05-26T16:00:57,266,44,C,0.16541353383458646,0.8345864661654135,Medium Risk,2026-05-26 16:05:13
TP2,2026-05-26T16:03:17,77,17,C,0.22077922077922077,0.7792207792207793,Medium Risk,2026-05-26 16:05:13
TPMG,2026-05-26T16:03:17,116,94,C,0.8103448275862069,0.18965517241379315,Low Risk,2026-05-26 16:05:13
TP36,2026-05-26T16:00:45,250,114,C,0.456,0.544,Low Risk,2026-05-26 16:05:13
TPM4,2026-05-26T16:03:17,343,222,C,0.6472303206997084,0.35276967930029157,Low Risk,2026-05-26 16:05:13
TPM5,2026-05-26T16:03:17,342,253,C,0.7397660818713451,0.26023391812865493,Low Risk,2026-05-26 16:05:13
TPM6,2026-05-26T15:56:57,358,268,C,0.7486033519553073,0.25139664804469275,Low Risk,2026-05-26 16:05:13
TP27,2026-05-26T16:03:17,233,102,C,0.43776824034334766,0.5622317596566524,Low Risk,2026-05-26 16:05:13
TPMN,2026-05-26T16:03:14,815,582,C,0.7141104294478527,0.28588957055214725,Low Risk,2026-05-26 16:05:13
TPMP,2026-05-26T16:03:07,808,511,C,0.6324257425742574,0.36757425742574257,Low Risk,2026-05-26 16:05:13
WDB1,2026-05-26T16:03:23,75,31,C,0.41333333333333333,0.5866666666666667,Low Risk,2026-05-26 16:05:13
Y23,2026-05-26T16:03:08,823,549,C,0.6670716889428918,0.3329283110571082,Low Risk,2026-05-26 16:05:13
Y24,2026-05-26T16:03:09,181,120,C,0.6629834254143646,0.3370165745856354,Low Risk,2026-05-26 16:05:13
Y56,2026-05-26T16:03:20,45,15,C,0.3333333333333333,0.6666666666666667,Low Risk,2026-05-26 16:05:13
BBM1,2026-05-26T16:03:19,406,322,C,0.7931034482758621,0.2068965517241379,Low Risk,2026-05-26 16:05:13
BBM8,2026-05-26T16:02:51,329,220,C,0.668693009118541,0.331306990881459,Low Risk,2026-05-26 16:05:13
BJ10,2026-05-26T16:02:40,269,150,C,0.5576208178438662,0.4423791821561338,Low Risk,2026-05-26 16:05:13
BJ11,2026-05-26T16:00:42,100,63,C,0.63,0.37,Low Risk,2026-05-26 16:05:13
BJ12,2026-05-26T16:02:54,682,468,C,0.6862170087976539,0.3137829912023461,Low Risk,2026-05-26 16:05:13
BJ17,2026-05-26T16:01:47,151,103,C,0.6821192052980133,0.3178807947019867,Low Risk,2026-05-26 16:05:13
BJ18,2026-05-26T16:01:47,289,192,C,0.6643598615916955,0.33564013840830453,Low Risk,2026-05-26 16:05:13
BJ28,2026-05-26T16:02:54,669,526,C,0.7862481315396114,0.21375186846038863,Low Risk,2026-05-26 16:05:13
BJ3,2026-05-26T16:02:59,1054,680,C,0.6451612903225806,0.3548387096774194,Low Risk,2026-05-26 16:05:13
BJ33,2026-05-26T16:02:40,356,296,C,0.8314606741573034,0.1685393258426966,Low Risk,2026-05-26 16:05:13
BJ42,2026-05-26T16:03:19,450,253,C,0.5622222222222222,0.4377777777777778,Low Risk,2026-05-26 16:05:13
BJ45,2026-05-26T16:01:05,232,176,C,0.7586206896551724,0.24137931034482762,Low Risk,2026-05-26 16:05:13
SK44,2026-05-26T15:49:55,418,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
U48,2026-05-26T15:56:09,98,75,C,0.7653061224489796,0.23469387755102045,Low Risk,2026-05-26 16:05:13
U5,2026-05-26T16:02:26,101,71,C,0.7029702970297029,0.29702970297029707,Low Risk,2026-05-26 16:05:13
JM14,2026-05-26T15:55:09,493,395,C,0.8012170385395537,0.19878296146044627,Low Risk,2026-05-26 16:05:13
JM12,2026-05-26T15:52:02,468,376,C,0.8034188034188035,0.19658119658119655,Low Risk,2026-05-26 16:05:13
W39,2026-05-26T16:03:22,210,110,C,0.5238095238095238,0.47619047619047616,Low Risk,2026-05-26 16:05:13
PL67,2026-05-26T16:03:56,735,542,C,0.7374149659863946,0.26258503401360545,Low Risk,2026-05-26 16:05:13
SK40,2026-05-26T15:49:55,514,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
U9,2026-05-26T15:59:57,398,213,C,0.535175879396985,0.46482412060301503,Low Risk,2026-05-26 16:05:13
U26,2026-05-26T15:58:57,601,400,C,0.6655574043261231,0.3344425956738769,Low Risk,2026-05-26 16:05:13
U25,2026-05-26T16:01:52,567,364,C,0.6419753086419753,0.3580246913580247,Low Risk,2026-05-26 16:05:13
U24T,2026-05-26T15:51:44,46,35,C,0.7608695652173914,0.23913043478260865,Low Risk,2026-05-26 16:05:13
U24,2026-05-26T16:03:14,364,200,C,0.5494505494505495,0.4505494505494505,Low Risk,2026-05-26 16:05:13
U23,2026-05-26T15:54:59,654,459,C,0.7018348623853211,0.2981651376146789,Low Risk,2026-05-26 16:05:13
U22,2026-05-26T15:54:49,460,294,C,0.6391304347826087,0.36086956521739133,Low Risk,2026-05-26 16:05:13
U21,2026-05-26T15:54:17,286,198,C,0.6923076923076923,0.3076923076923077,Low Risk,2026-05-26 16:05:13
U2,2026-05-26T15:54:58,987,585,C,0.5927051671732523,0.4072948328267477,Low Risk,2026-05-26 16:05:13
J45,2026-05-26T16:01:53,370,259,C,0.7,0.30000000000000004,Low Risk,2026-05-26 16:05:13
TM25,2026-05-26T16:01:54,125,62,C,0.496,0.504,Low Risk,2026-05-26 16:05:13
TM26,2026-05-26T16:01:54,124,76,C,0.6129032258064516,0.3870967741935484,Low Risk,2026-05-26 16:05:13
TM27,2026-05-26T16:01:54,239,205,C,0.8577405857740585,0.14225941422594146,Low Risk,2026-05-26 16:05:13
J37,2026-05-26T16:02:52,250,143,C,0.572,0.42800000000000005,Low Risk,2026-05-26 16:05:13
BM1,2026-05-26T16:03:09,60,17,C,0.2833333333333333,0.7166666666666667,Medium Risk,2026-05-26 16:05:13
BM2,2026-05-26T16:03:09,53,20,C,0.37735849056603776,0.6226415094339622,Low Risk,2026-05-26 16:05:13
BM26,2026-05-26T16:03:16,460,372,C,0.808695652173913,0.19130434782608696,Low Risk,2026-05-26 16:05:13
BWM,2026-05-26T16:03:16,220,131,C,0.5954545454545455,0.40454545454545454,Low Risk,2026-05-26 16:05:13
TBMT,2026-05-26T15:54:25,150,34,C,0.22666666666666666,0.7733333333333333,Medium Risk,2026-05-26 16:05:13
TPM,2026-05-26T16:03:06,384,62,C,0.16145833333333334,0.8385416666666666,Medium Risk,2026-05-26 16:05:13
U29,2026-05-26T15:51:57,338,291,C,0.8609467455621301,0.13905325443786987,Low Risk,2026-05-26 16:05:13
U27,2026-05-26T15:55:02,11,10,C,0.9090909090909091,0.09090909090909094,Low Risk,2026-05-26 16:05:13
U18,2026-05-26T15:55:03,312,173,C,0.5544871794871795,0.4455128205128205,Low Risk,2026-05-26 16:05:13
U30,2026-05-26T15:55:07,127,85,C,0.6692913385826772,0.3307086614173228,Low Risk,2026-05-26 16:05:13
SK48,2026-05-26T15:56:36,471,448,C,0.9511677282377919,0.04883227176220806,Low Risk,2026-05-26 16:05:13
TE25,2026-05-26T16:03:03,298,144,C,0.48322147651006714,0.5167785234899329,Low Risk,2026-05-26 16:05:13
TE3,2026-05-26T16:03:30,19,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
TE4,2026-05-26T16:03:22,30,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
U28,2026-05-26T15:57:53,15,10,C,0.6666666666666666,0.33333333333333337,Low Risk,2026-05-26 16:05:13
A15,2026-05-26T16:04:11,59,33,C,0.559322033898305,0.44067796610169496,Low Risk,2026-05-26 16:05:13
BM28,2026-05-26T15:49:54,51,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
BM30,2026-05-26T15:54:34,41,4,C,0.0975609756097561,0.9024390243902439,High Risk,2026-05-26 16:05:13
BTM,2026-05-26T15:56:40,284,284,C,1.0,0.0,Low Risk,2026-05-26 16:05:13
BTM2,2026-05-26T15:54:27,496,492,C,0.9919354838709677,0.008064516129032251,Low Risk,2026-05-26 16:05:13
SAM2,2026-05-26T15:54:26,334,234,C,0.7005988023952096,0.29940119760479045,Low Risk,2026-05-26 16:05:13
TBM2,2026-05-26T15:53:18,243,232,C,0.9547325102880658,0.04526748971193417,Low Risk,2026-05-26 16:05:13
TJ34,2026-05-26T15:55:06,350,276,C,0.7885714285714286,0.2114285714285714,Low Risk,2026-05-26 16:05:13
U31,2026-05-26T15:51:57,215,112,C,0.5209302325581395,0.4790697674418605,Low Risk,2026-05-26 16:05:13
BL13,2026-05-26T15:55:12,413,287,C,0.6949152542372882,0.30508474576271183,Low Risk,2026-05-26 16:05:13
HG10,2026-05-26T16:03:49,248,123,C,0.4959677419354839,0.5040322580645161,Low Risk,2026-05-26 16:05:13
JS6L,2026-05-26T16:03:38,5,2,C,0.4,0.6,Low Risk,2026-05-26 16:05:13
BJ65,2026-05-26T15:49:12,224,143,C,0.6383928571428571,0.3616071428571429,Low Risk,2026-05-26 16:05:13
CK19,2026-05-26T15:55:10,70,19,C,0.2714285714285714,0.7285714285714286,Medium Risk,2026-05-26 16:05:13
CK4,2026-05-26T15:52:01,10,3,C,0.3,0.7,Low Risk,2026-05-26 16:05:13
CK42,2026-05-26T15:52:01,453,283,C,0.6247240618101545,0.3752759381898455,Low Risk,2026-05-26 16:05:13
CK7,2026-05-26T15:52:07,298,236,C,0.7919463087248322,0.20805369127516782,Low Risk,2026-05-26 16:05:13
TW1,2026-05-26T15:51:16,108,51,C,0.4722222222222222,0.5277777777777778,Low Risk,2026-05-26 16:05:13
TW2,2026-05-26T15:51:55,355,220,C,0.6197183098591549,0.3802816901408451,Low Risk,2026-05-26 16:05:13
TW3,2026-05-26T15:50:58,338,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
SK49,2026-05-26T15:56:36,483,444,C,0.9192546583850931,0.08074534161490687,Low Risk,2026-05-26 16:05:13
B16,2026-05-26T15:57:14,364,363,C,0.9972527472527473,0.0027472527472527375,Low Risk,2026-05-26 16:05:13
B17,2026-05-26T15:58:48,385,383,C,0.9948051948051948,0.0051948051948051965,Low Risk,2026-05-26 16:05:13
B20,2026-05-26T16:03:35,385,221,C,0.574025974025974,0.425974025974026,Low Risk,2026-05-26 16:05:13
B42,2026-05-26T16:03:17,123,61,C,0.4959349593495935,0.5040650406504066,Low Risk,2026-05-26 16:05:13
B45,2026-05-26T16:03:47,67,22,C,0.3283582089552239,0.6716417910447761,Low Risk,2026-05-26 16:05:13
B6,2026-05-26T16:03:25,516,293,C,0.5678294573643411,0.4321705426356589,Low Risk,2026-05-26 16:05:13
B63,2026-05-26T16:03:20,99,5,C,0.050505050505050504,0.9494949494949495,High Risk,2026-05-26 16:05:13
B65,2026-05-26T16:03:40,743,459,C,0.6177658142664872,0.38223418573351275,Low Risk,2026-05-26 16:05:13
B7,2026-05-26T16:03:25,86,0,C,0.0,1.0,High Risk,2026-05-26 16:05:13
B70,2026-05-26T16:03:49,41,21,C,0.5121951219512195,0.4878048780487805,Low Risk,2026-05-26 16:05:13
B71,2026-05-26T16:00:47,249,248,C,0.9959839357429718,0.004016064257028162,Low Risk,2026-05-26 16:05:13
B7A,2026-05-26T16:03:32,129,46,C,0.35658914728682173,0.6434108527131783,Low Risk,2026-05-26 16:05:13
B8,2026-05-26T16:03:49,113,50,C,0.4424778761061947,0.5575221238938053,Low Risk,2026-05-26 16:05:13
B80,2026-05-26T16:03:37,250,219,C,0.876,0.124,Low Risk,2026-05-26 16:05:13
B84,2026-05-26T16:03:32,555,474,C,0.8540540540540541,0.1459459459459459,Low Risk,2026-05-26 16:05:13
S112,2026-05-26T16:01:12,242,242,C,1.0,0.0,Low Risk,2026-05-26 16:05:13
